question_id,question
lcdq000088,Một nhóm công nhân trong một xưởng sản xuất nhỏ muốn thành lập công đoàn nhưng chủ xưởng không đồng ý. Họ có quyền làm gì?
lcdq000089,Công đoàn cơ sở được hiểu như thế nào?
lcdq000090,Luật Công đoàn quy định công đoàn cơ sở được thành lập ở những đâu?
lcdq000091,Công đoàn Việt Nam có thể tham gia các tổ chức công đoàn quốc tế không?
lcdq000092,Công đoàn cần tuân thủ những nguyên tắc nào khi hợp tác với các tổ chức công đoàn nước ngoài?
lcdq000093,Một tổ chức công đoàn nước ngoài đề nghị hỗ trợ tài chính cho công đoàn cơ sở tại Việt Nam để tổ chức đình công. Công đoàn cơ sở có được nhận khoản hỗ trợ này không?
lcdq000094,Thế nào là 'thông lệ quốc tế' trong hợp tác công đoàn?
lcdq000095,Điều luật nào quy định về việc hợp tác quốc tế của công đoàn phải phù hợp với pháp luật Việt Nam?
lcdq000096,Công đoàn cơ sở của một công ty có vốn đầu tư nước ngoài có được tự ý tham gia một tổ chức công đoàn quốc tế không?
lcdq000097,Công đoàn cấp tỉnh muốn tham gia một tổ chức công đoàn quốc tế thì cần thực hiện những bước nào?
lcdq000098,Một nhóm cán bộ công đoàn tự ý tham gia một hội thảo quốc tế về quyền lợi người lao động mà không thông báo cho công đoàn cấp trên. Hành vi này có vi phạm quy định không?
lcdq000099,Thế nào là 'phù hợp với quy định của pháp luật' trong bối cảnh công đoàn tham gia tổ chức quốc tế?
lcdq000100,Luật Công đoàn quy định cụ thể như thế nào về việc tuân thủ Điều lệ Công đoàn Việt Nam khi gia nhập tổ chức quốc tế?
lcdq000101,Công ty không cho phép thành lập công đoàn cơ sở có phải là hành vi vi phạm không?
lcdq000102,"Nếu công ty gây khó dễ cho hoạt động công đoàn, người lao động nên làm gì?"
lcdq000103,"Anh A là chủ tịch công đoàn cơ sở, bị giám đốc công ty điều chuyển sang vị trí công việc khác với mức lương thấp hơn vì 'hoạt động công đoàn gây mất thời gian'. Hành động này có vi phạm không?"
lcdq000104,"Thế nào là 'cản trở, gây khó khăn trong việc thực hiện quyền công đoàn'?"
lcdq000105,Luật nào quy định về việc nghiêm cấm cản trở quyền công đoàn?
lcdq000106,"Nếu tôi tham gia công đoàn, công ty có được phép hạ bậc lương của tôi không?"
lcdq000107,"Nếu tôi bị phân biệt đối xử vì tham gia công đoàn, tôi có thể làm gì để bảo vệ quyền lợi của mình?"
lcdq000108,"Anh A là thành viên ban chấp hành công đoàn. Công ty điều chuyển anh đến một vị trí công việc khó khăn hơn, không liên quan đến chuyên môn của anh. Việc này có vi phạm luật không?"
lcdq000109,Thế nào là 'hành vi gây bất lợi' đối với người lao động liên quan đến hoạt động công đoàn?
lcdq000110,Luật quy định như thế nào về việc cấm phân biệt đối xử với người lao động tham gia công đoàn?
lcdq000111,"Công ty giảm lương của nhân viên vì họ tham gia công đoàn, như vậy có vi phạm luật không?"
lcdq000112,Nếu công ty có hành vi gây khó khăn cho công đoàn hoạt động thì công đoàn nên làm gì?
lcdq000113,"Ông A là giám đốc một công ty, ông ra lệnh không cho công đoàn sử dụng phòng họp của công ty nữa. Hành động này có vi phạm luật không?"
lcdq000114,Thế nào là 'biện pháp khác gây bất lợi' đối với công đoàn?
lcdq000115,Luật Công đoàn quy định cụ thể những hành vi nào bị coi là gây bất lợi cho hoạt động công đoàn?
lcdq000116,Nếu công đoàn dùng tiền quỹ để tổ chức biểu tình trái phép thì có bị coi là vi phạm không?
lcdq000117,Công đoàn viên cần làm gì khi phát hiện chủ tịch công đoàn lạm quyền để tư lợi?
lcdq000118,"Ông A, chủ tịch công đoàn công ty X, đã gây áp lực buộc ban giám đốc phải ký hợp đồng với công ty của vợ mình, nếu không sẽ kích động công nhân đình công. Hành vi này có vi phạm luật không?"
lcdq000119,Thế nào là 'lợi dụng quyền công đoàn' theo luật?
lcdq000120,Luật Công đoàn quy định những hành vi nào bị coi là 'xâm phạm lợi ích của Nhà nước'?
lcdq000121,Công đoàn có thể giúp người lao động hiểu rõ hơn về hợp đồng lao động trước khi ký không?
lcdq000122,Công đoàn sẽ hỗ trợ người lao động như thế nào trong việc hiểu và thực hiện hợp đồng lao động?
lcdq000123,Anh A được công ty yêu cầu ký một hợp đồng lao động có nhiều điều khoản bất lợi. Công đoàn có thể giúp anh A không?
lcdq000124,"Hoạt động 'hướng dẫn, tư vấn về hợp đồng lao động' của công đoàn bao gồm những gì?"
lcdq000125,Luật quy định cụ thể công đoàn có trách nhiệm tư vấn về hợp đồng lao động ở đâu?
lcdq000126,Công đoàn có quyền đứng ra đàm phán với công ty về việc tăng lương cho toàn bộ công nhân không?
lcdq000127,Công đoàn thực hiện việc giám sát thỏa ước lao động tập thể như thế nào?
lcdq000128,"Tại một công ty X, thỏa ước lao động tập thể quy định về chế độ nâng lương định kỳ. Tuy nhiên, công đoàn phát hiện công ty không thực hiện đúng quy định này. Công đoàn nên làm gì?"
lcdq000129,Thỏa ước lao động tập thể có vai trò gì trong việc bảo vệ quyền lợi của người lao động?
lcdq000130,Luật Công đoàn quy định như thế nào về quyền thương lượng thỏa ước lao động tập thể của công đoàn?
lcdq000131,Nếu công ty tôi không cho công đoàn tham gia xây dựng quy chế lương thưởng thì có đúng luật không?
lcdq000132,Công đoàn có vai trò cụ thể như thế nào trong việc xây dựng thang bảng lương?
lcdq000133,Công ty X tự ý ban hành nội quy lao động mới mà không thông báo cho công đoàn. Công đoàn nên làm gì?
lcdq000134,Thế nào là 'giám sát việc thực hiện quy chế trả lương' của công đoàn?
lcdq000135,Luật Công đoàn quy định quyền của công đoàn trong việc xây dựng những loại văn bản nào của công ty?
lcdq000136,Công đoàn có quyền đứng ra nói chuyện với công ty về việc tăng lương cho công nhân không?
lcdq000137,Công đoàn sử dụng quyền đối thoại để bảo vệ quyền lợi người lao động như thế nào?
lcdq000138,Một nhóm công nhân bị công ty nợ lương nhiều tháng. Công đoàn có thể làm gì để giúp họ?
lcdq000139,"Quyền 'đại diện, bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động' của công đoàn bao gồm những gì?"
lcdq000140,Điều luật nào quy định về việc công đoàn được đối thoại để bảo vệ quyền lợi người lao động?
lcdq000141,"Công ty tôi không cho phép công đoàn tổ chức tư vấn pháp luật cho công nhân, vậy có đúng luật không?"
lcdq000142,Công đoàn thường tư vấn cho người lao động những vấn đề pháp luật nào?
lcdq000143,Anh A bị công ty sa thải trái luật và muốn kiện công ty. Anh A có thể tìm đến công đoàn để được giúp đỡ pháp lý không?
lcdq000144,Hoạt động 'tư vấn pháp luật' của công đoàn bao gồm những gì?
lcdq000145,Điều luật nào khẳng định công đoàn có quyền tư vấn pháp luật cho người lao động?
lcdq000146,"Nếu công ty tôi và một đồng nghiệp xảy ra tranh chấp, công đoàn có thể đứng ra bảo vệ quyền lợi cho đồng nghiệp của tôi không?"
lcdq000147,Công đoàn tham gia giải quyết tranh chấp lao động như thế nào?
lcdq000148,Anh A bị công ty sa thải trái luật. Công đoàn cơ sở nơi anh A làm việc có vai trò gì trong việc bảo vệ quyền lợi cho anh A?
lcdq000149,Thế nào là 'tham gia giải quyết tranh chấp lao động' theo luật công đoàn?
lcdq000150,Luật Công đoàn quy định cụ thể quyền của công đoàn trong việc giải quyết tranh chấp lao động như thế nào?
lcdq000151,Công đoàn có được phép thay mặt người lao động để khiếu nại khi quyền lợi của họ bị ảnh hưởng không?
lcdq000152,"Nếu công ty tôi không trả lương đúng hạn, công đoàn sẽ làm gì để bảo vệ quyền lợi cho chúng tôi?"
lcdq000153,Công ty X sa thải hàng loạt nhân viên trái pháp luật. Công đoàn cơ sở đã đứng ra bảo vệ nhưng không thành công. Vậy công đoàn cấp trên có thể làm gì?
lcdq000154,"Thế nào là 'quyền, lợi ích hợp pháp, chính đáng' của người lao động mà công đoàn có trách nhiệm bảo vệ?"
lcdq000155,Luật quy định công đoàn có quyền kiến nghị lên cơ quan nào để bảo vệ người lao động?
lcdq000156,Công đoàn có thể tự mình kiện công ty nếu thấy quyền lợi của một nhóm công nhân bị ảnh hưởng không?
lcdq000157,"Nếu một mình tôi bị công ty đối xử bất công, tôi cần làm gì để công đoàn có thể đại diện tôi đi kiện?"
lcdq000158,"Ông A bị công ty sa thải trái luật, ông muốn nhờ công đoàn khởi kiện giúp nhưng công đoàn từ chối vì ông không đóng đoàn phí đầy đủ. Việc này có đúng không?"
lcdq000159,"Thế nào là 'quyền, lợi ích hợp pháp, chính đáng của tập thể người lao động'?"
lcdq000160,Luật Công đoàn quy định như thế nào về việc công đoàn đại diện người lao động khởi kiện?
lcdq000161,Công đoàn có được phép đứng ra kiện công ty giúp người lao động khi công ty nợ lương không?
lcdq000162,Nếu muốn công đoàn đại diện mình tham gia vụ kiện tranh chấp lao động thì cần làm những gì?
lcdq000163,"Anh A bị công ty sa thải trái luật. Công đoàn đã đứng ra khởi kiện công ty để đòi lại quyền lợi cho anh A. Trong quá trình tố tụng, công đoàn có được quyền tự quyết định các vấn đề liên quan đến vụ kiện, ví dụ như hòa giải hay rút đơn kiện không?"
lcdq000164,Thế nào là 'vụ án lao động' mà công đoàn có quyền tham gia?
lcdq000165,Luật quy định cụ thể công đoàn được tham gia những loại vụ án nào để bảo vệ người lao động?
lcdq000166,Công đoàn có quyền đứng ra bảo vệ quyền lợi cho người lao động khi bị công ty trả lương không đúng hạn không?
lcdq000167,Công đoàn cần làm gì để tổ chức một cuộc đình công hợp pháp?
lcdq000168,Công ty Z sa thải hàng loạt công nhân trái pháp luật. Công đoàn cơ sở của công ty này có quyền tự đứng ra tổ chức đình công ngay lập tức không?
lcdq000169,"Thế nào là 'quyền, lợi ích hợp pháp, chính đáng' của người lao động mà công đoàn có trách nhiệm bảo vệ?"
lcdq000170,Luật Công đoàn quy định như thế nào về việc tổ chức đình công?
lcdq000171,Công đoàn có được góp ý khi nhà nước xây dựng luật về lương tối thiểu không?
lcdq000172,"Công đoàn tham gia xây dựng chính sách, pháp luật bằng những cách nào?"
lcdq000173,Một dự thảo luật mới về an toàn lao động không lấy ý kiến công đoàn. Như vậy có đúng quy trình không?
lcdq000174,Thế nào là 'tham gia quản lý nhà nước' của công đoàn trong lĩnh vực lao động?
lcdq000175,"Luật quy định công đoàn được tham gia xây dựng những loại chính sách, pháp luật nào?"
lcdq000176,Công đoàn có được quyền tự ý xây dựng tiêu chuẩn an toàn lao động mà không cần phối hợp với cơ quan nhà nước không?
lcdq000177,Công đoàn tham gia vào việc nghiên cứu ứng dụng khoa học kỹ thuật bảo hộ lao động như thế nào?
lcdq000178,"Một công ty phớt lờ ý kiến của công đoàn về việc trang bị hệ thống thông gió hiện đại hơn, gây ảnh hưởng đến sức khỏe người lao động. Công đoàn nên làm gì?"
lcdq000179,"Thế nào là 'tiêu chuẩn, quy chuẩn an toàn, vệ sinh lao động'?"
lcdq000180,Luật Công đoàn quy định về việc công đoàn tham gia xây dựng tiêu chuẩn an toàn lao động như thế nào?
lcdq000181,Công đoàn có được quyền tham gia vào việc quản lý quỹ bảo hiểm y tế của công ty không?
lcdq000182,"Khi người lao động muốn khiếu nại về vấn đề lương thưởng, công đoàn sẽ tham gia giải quyết như thế nào?"
lcdq000183,"Anh A bị công ty nợ lương 3 tháng, anh muốn nhờ công đoàn can thiệp thì công đoàn có trách nhiệm gì?"
lcdq000184,Thế nào là 'tham gia quản lý nhà nước' của công đoàn trong lĩnh vực bảo hiểm xã hội?
lcdq000185,Luật quy định công đoàn tham gia giải quyết tranh chấp lao động thông qua hình thức nào?
lcdq000186,Công đoàn có vai trò gì trong việc giải quyết tranh chấp giữa người lao động và công ty không?
lcdq000187,Công đoàn có thể làm gì để xây dựng quan hệ lao động tốt đẹp trong công ty?
lcdq000188,"Công ty X thường xuyên vi phạm các quy định về thời giờ làm việc, nghỉ ngơi. Công đoàn có trách nhiệm gì trong trường hợp này?"
lcdq000189,"Thế nào là 'quan hệ lao động hài hòa, ổn định và tiến bộ'?"
lcdq000190,Điều luật nào quy định về việc công đoàn tham gia xây dựng quan hệ lao động?
lcdq000191,Công đoàn có được quyền góp ý vào việc xây dựng quy chế dân chủ của công ty không?
lcdq000192,Công đoàn có vai trò cụ thể như thế nào trong việc thực hiện quy chế dân chủ ở công ty?
lcdq000193,Công ty X xây dựng quy chế dân chủ mà không hề tham khảo ý kiến của công đoàn. Điều này có đúng luật không?
lcdq000194,"Quy chế dân chủ trong cơ quan, tổ chức, doanh nghiệp là gì?"
lcdq000195,Điều luật nào khẳng định quyền của công đoàn trong việc xây dựng quy chế dân chủ?
lcdq000196,Công đoàn cơ sở có được tự ý phát động phong trào thi đua trong công ty không?
lcdq000197,Công đoàn cần làm gì để phối hợp tổ chức phong trào thi đua hiệu quả ở doanh nghiệp?
lcdq000198,Công đoàn ngành X tự tổ chức phong trào thi đua và tự quyết định hình thức khen thưởng mà không bàn bạc với doanh nghiệp. Việc này có đúng luật không?
lcdq000199,Thế nào là 'phối hợp tổ chức phong trào thi đua' theo Luật Công đoàn?
lcdq000200,Điều nào của Luật Công đoàn quy định về việc công đoàn tham gia tổ chức phong trào thi đua?
lcdq000201,Một công đoàn cơ sở ở doanh nghiệp có được quyền tự mình đề xuất một dự luật lên Quốc hội không?
lcdq000202,Tổng Liên đoàn Lao động Việt Nam thực hiện quyền trình dự án luật như thế nào?
lcdq000203,"Tổng Liên đoàn Lao động Việt Nam soạn thảo một dự luật về tăng lương tối thiểu vùng, nhưng Quốc hội bác bỏ. Điều này có ảnh hưởng đến quyền trình dự luật của Tổng Liên đoàn trong tương lai không?"
lcdq000204,"Cụm từ 'dự án luật, pháp lệnh' trong điều luật này được hiểu như thế nào?"
lcdq000205,"Điều luật nào quy định về quyền trình dự án luật, pháp lệnh của Tổng Liên đoàn Lao động Việt Nam?"
lcdq000206,Công đoàn cơ sở có được góp ý vào dự thảo luật liên quan đến lương tối thiểu không?
lcdq000207,Công đoàn cấp tỉnh muốn góp ý về chính sách bảo hiểm thất nghiệp thì cần làm những bước nào?
lcdq000208,Một nhóm công nhân cho rằng luật hiện hành chưa bảo vệ tốt quyền lợi của người lao động nữ. Công đoàn có thể làm gì để thay đổi tình hình?
lcdq000209,"Thế nào là 'chính sách, pháp luật có liên quan đến quyền, nghĩa vụ của người lao động' theo điều luật này?"
lcdq000210,Điều 12 Luật Công đoàn quy định quyền gì cho công đoàn các cấp?
lcdq000211,"Nếu một công ty tổ chức cuộc họp bàn về việc thay đổi quy chế lương thưởng, chủ tịch công đoàn công ty đó có được mời tham dự không?"
lcdq000212,Công đoàn cấp tỉnh cần làm gì để thực hiện quyền tham dự cuộc họp của UBND tỉnh khi bàn về vấn đề việc làm của người lao động?
lcdq000213,"Một sở lao động tổ chức hội nghị về an toàn lao động, nhưng không mời đại diện công đoàn ngành tham gia. Việc này có đúng luật không?"
lcdq000214,"Thế nào là 'cơ quan, tổ chức hữu quan cùng cấp' trong ngữ cảnh quyền tham dự cuộc họp của công đoàn?"
lcdq000215,Luật Công đoàn quy định như thế nào về quyền tham gia các cuộc họp của chủ tịch công đoàn?
lcdq000216,Công đoàn có được tự ý tiến hành thanh tra doanh nghiệp khi có nghi ngờ vi phạm quyền lợi của người lao động không?
lcdq000217,Công đoàn có thể làm gì khi phát hiện doanh nghiệp có dấu hiệu trốn đóng bảo hiểm xã hội cho người lao động?
lcdq000218,"Trong một vụ tai nạn lao động nghiêm trọng tại công ty X, công đoàn được mời tham gia điều tra. Đại diện công đoàn có quyền yêu cầu cung cấp hồ sơ liên quan đến an toàn lao động của công ty không?"
lcdq000219,"Thế nào là 'tham gia' thanh tra, kiểm tra, giám sát của công đoàn?"
lcdq000220,"Luật quy định công đoàn có quyền tham gia giám sát những loại chính sách, pháp luật nào liên quan đến người lao động?"
lcdq000221,Công đoàn cơ sở có được quyền yêu cầu công ty cung cấp bảng lương của người lao động để kiểm tra việc trả lương đúng quy định không?
lcdq000222,Công đoàn cần làm gì để thực hiện quyền yêu cầu cung cấp thông tin khi tham gia thanh tra doanh nghiệp?
lcdq000223,"Khi công đoàn yêu cầu cung cấp thông tin về tình hình tai nạn lao động, doanh nghiệp từ chối với lý do bí mật kinh doanh. Việc này có đúng không?"
lcdq000224,Thế nào là 'thông tin liên quan' mà công đoàn có quyền yêu cầu doanh nghiệp cung cấp?
lcdq000225,"Luật quy định cụ thể quyền yêu cầu thông tin của công đoàn trong hoạt động thanh tra, kiểm tra như thế nào?"
lcdq000226,Công đoàn có được quyền yêu cầu doanh nghiệp sửa đổi những quy định nội bộ mà công đoàn cho là không phù hợp sau khi tham gia thanh tra không?
lcdq000227,Công đoàn cần làm gì để thực hiện quyền kiến nghị sau khi phát hiện sai phạm trong quá trình kiểm tra doanh nghiệp?
lcdq000228,"Trong quá trình giám sát, công đoàn phát hiện doanh nghiệp X không trang bị đầy đủ bảo hộ lao động cho công nhân. Công đoàn có quyền yêu cầu doanh nghiệp khắc phục ngay lập tức không?"
lcdq000229,Thế nào là 'biện pháp sửa chữa thiếu sót' mà công đoàn được quyền kiến nghị?
lcdq000230,Luật quy định cụ thể quyền kiến nghị của công đoàn được thể hiện ở đâu?
lcdq000231,"Nếu công đoàn phát hiện máy móc trong nhà máy có nguy cơ gây tai nạn cho công nhân, họ có quyền yêu cầu nhà máy dừng hoạt động máy đó không?"
lcdq000232,Công đoàn cần làm gì để thực hiện quyền yêu cầu tạm ngừng hoạt động khi phát hiện nguy cơ mất an toàn?
lcdq000233,"Trong quá trình kiểm tra, công đoàn phát hiện công ty X không trang bị đầy đủ đồ bảo hộ cho công nhân. Công đoàn yêu cầu công ty trang bị ngay nhưng công ty không thực hiện. Công đoàn có quyền yêu cầu dừng sản xuất không?"
lcdq000234,"Thế nào là 'yếu tố ảnh hưởng hoặc nguy hiểm đến sức khỏe, tính mạng người lao động' theo luật?"
lcdq000235,Điều luật nào cho phép công đoàn yêu cầu doanh nghiệp tạm ngừng hoạt động?
lcdq000236,Công đoàn có được phép tổ chức các buổi nói chuyện về luật lao động cho công nhân không?
lcdq000237,Công đoàn cơ sở cần làm gì để thực hiện việc tuyên truyền pháp luật cho người lao động hiệu quả?
lcdq000238,"Ông A, chủ tịch công đoàn một công ty, chỉ tập trung tuyên truyền về các quy định của công đoàn mình mà bỏ qua các quy định pháp luật khác liên quan đến quyền lợi người lao động. Hành vi này có đúng không?"
