corpus_id,content
latvsldc000050,Nguyên tắc đảm bảo quyền làm việc an toàn của người lao động.
latvsldc000051,"Điều 5 Nguyên tắc bảo đảm an toàn, vệ sinh lao động
Bảo đảm quyền của người lao động được làm việc trong điều kiện an toàn, vệ sinh lao động.
Tuân thủ đầy đủ các biện pháp an toàn, vệ sinh lao động trong quá trình lao động; ưu tiên các biện pháp phòng ngừa, loại trừ, kiểm soát các yếu tố nguy hiểm, yếu tố có hại trong quá trình lao động.
Tham vấn ý kiến tổ chức công đoàn, tổ chức đại diện người sử dụng lao động, Hội đồng về an toàn, vệ sinh lao động các cấp trong xây dựng, thực hiện chính sách, pháp luật, chương trình, kế hoạch về an toàn, vệ sinh lao động."
latvsldc000052,"Điều 5 Nguyên tắc bảo đảm an toàn, vệ sinh lao động
Tuân thủ đầy đủ các biện pháp an toàn, vệ sinh lao động trong quá trình lao động; ưu tiên các biện pháp phòng ngừa, loại trừ, kiểm soát các yếu tố nguy hiểm, yếu tố có hại trong quá trình lao động."
latvsldc000053,"Nguyên tắc tuân thủ và ưu tiên phòng ngừa rủi ro trong an toàn, vệ sinh lao động."
latvsldc000054,"Điều 5 Nguyên tắc bảo đảm an toàn, vệ sinh lao động
Tham vấn ý kiến tổ chức công đoàn, tổ chức đại diện người sử dụng lao động, Hội đồng về an toàn, vệ sinh lao động các cấp trong xây dựng, thực hiện chính sách, pháp luật, chương trình, kế hoạch về an toàn, vệ sinh lao động."
latvsldc000055,"Quy định về việc tham vấn ý kiến các tổ chức liên quan trong lĩnh vực an toàn, vệ sinh lao động."
latvsldc000056,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Được bảo đảm các điều kiện làm việc công bằng, an toàn, vệ sinh lao động; yêu cầu người sử dụng lao động có trách nhiệm bảo đảm điều kiện làm việc an toàn, vệ sinh lao động trong quá trình lao động, tại nơi làm việc;"
latvsldc000057,"Quy định về quyền của người lao động được đảm bảo an toàn, vệ sinh lao động tại nơi làm việc."
latvsldc000058,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Được bảo đảm các điều kiện làm việc công bằng, an toàn, vệ sinh lao động; yêu cầu người sử dụng lao động có trách nhiệm bảo đảm điều kiện làm việc an toàn, vệ sinh lao động trong quá trình lao động, tại nơi làm việc;
Được cung cấp thông tin đầy đủ về các yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc và những biện pháp phòng, chống; được đào tạo, huấn luyện về an toàn, vệ sinh lao động;
Được thực hiện chế độ bảo hộ lao động, chăm sóc sức khỏe, khám phát hiện bệnh nghề nghiệp; được người sử dụng lao động đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp; được hưởng đầy đủ chế độ đối với người bị tai nạn lao động, bệnh nghề nghiệp; được trả phí khám giám định thương tật, bệnh tật do tai nạn lao động, bệnh nghề nghiệp; được chủ động đi khám giám định mức suy giảm khả năng lao động và được trả phí khám giám định trong trường hợp kết quả khám giám định đủ điều kiện để điều chỉnh tăng mức hưởng trợ cấp tai nạn lao động, bệnh nghề nghiệp;
Yêu cầu người sử dụng lao động bố trí công việc phù hợp sau khi điều trị ổn định do bị tai nạn lao động, bệnh nghề nghiệp;
Từ chối làm công việc hoặc rời bỏ nơi làm việc mà vẫn được trả đủ tiền lương và không bị coi là vi phạm kỷ luật lao động khi thấy rõ có nguy cơ xảy ra tai nạn lao động đe dọa nghiêm trọng tính mạng hoặc sức khỏe của mình nhưng phải báo ngay cho người quản lý trực tiếp để có phương án xử lý; chỉ tiếp tục làm việc khi người quản lý trực tiếp và người phụ trách công tác an toàn, vệ sinh lao động đã khắc phục các nguy cơ để bảo đảm an toàn, vệ sinh lao động;
Khiếu nại, tố cáo hoặc khởi kiện theo quy định của pháp luật.
Người lao động làm việc theo hợp đồng lao động có nghĩa vụ sau đây:
Chấp hành nội quy, quy trình và biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc; tuân thủ các giao kết về an toàn, vệ sinh lao động trong hợp đồng lao động, thỏa ước lao động tập thể;
Sử dụng và bảo quản các phương tiện bảo vệ cá nhân đã được trang cấp; các thiết bị bảo đảm an toàn, vệ sinh lao động tại nơi làm việc;
Báo cáo kịp thời với người có trách nhiệm khi phát hiện nguy cơ xảy ra sự cố kỹ thuật gây mất an toàn, vệ sinh lao động, tai nạn lao động hoặc bệnh nghề nghiệp; chủ động tham gia cấp cứu, khắc phục sự cố, tai nạn lao động theo phương án xử lý sự cố, ứng cứu khẩn cấp hoặc khi có lệnh của người sử dụng lao động hoặc cơ quan nhà nước có thẩm quyền.
Người lao động làm việc không theo hợp đồng lao động có quyền sau đây:
Được làm việc trong điều kiện an toàn, vệ sinh lao động; được Nhà nước, xã hội và gia đình tạo điều kiện để làm việc trong môi trường an toàn, vệ sinh lao động;
Tiếp nhận thông tin, tuyên truyền, giáo dục về công tác an toàn, vệ sinh lao động; được huấn luyện an toàn, vệ sinh lao động khi làm các công việc có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động;
Tham gia và hưởng bảo hiểm tai nạn lao động theo hình thức tự nguyện do Chính phủ quy định. Căn cứ vào điều kiện phát triển kinh tế - xã hội, khả năng ngân sách nhà nước trong từng thời kỳ, Chính phủ quy định chi tiết về việc hỗ trợ tiền đóng bảo hiểm tai nạn lao động theo hình thức tự nguyện;
Người lao động làm việc không theo hợp đồng lao động có nghĩa vụ sau đây:
Chịu trách nhiệm về an toàn, vệ sinh lao động đối với công việc do mình thực hiện theo quy định của pháp luật;
Bảo đảm an toàn, vệ sinh lao động đối với những người có liên quan trong quá trình lao động;
Thông báo với chính quyền địa phương để có biện pháp ngăn chặn kịp thời các hành vi gây mất an toàn, vệ sinh lao động.
Cán bộ, công chức, viên chức, người thuộc lực lượng vũ trang nhân dân có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này, trừ trường hợp văn bản quy phạm pháp luật áp dụng riêng với đối tượng này có quy định khác.
Người học nghề, tập nghề để làm việc cho người sử dụng lao động có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này.
Người lao động nước ngoài làm việc tại Việt Nam có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này; riêng việc tham gia bảo hiểm tai nạn lao động, bệnh nghề nghiệp được thực hiện theo quy định của Chính phủ."
latvsldc000059,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Được cung cấp thông tin đầy đủ về các yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc và những biện pháp phòng, chống; được đào tạo, huấn luyện về an toàn, vệ sinh lao động;"
latvsldc000060,"Quyền của người lao động được thông tin và đào tạo về an toàn, vệ sinh lao động."
latvsldc000061,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Được thực hiện chế độ bảo hộ lao động, chăm sóc sức khỏe, khám phát hiện bệnh nghề nghiệp; được người sử dụng lao động đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp; được hưởng đầy đủ chế độ đối với người bị tai nạn lao động, bệnh nghề nghiệp; được trả phí khám giám định thương tật, bệnh tật do tai nạn lao động, bệnh nghề nghiệp; được chủ động đi khám giám định mức suy giảm khả năng lao động và được trả phí khám giám định trong trường hợp kết quả khám giám định đủ điều kiện để điều chỉnh tăng mức hưởng trợ cấp tai nạn lao động, bệnh nghề nghiệp;"
latvsldc000062,"Quyền của người lao động về an toàn, vệ sinh lao động, bao gồm bảo hộ, chăm sóc sức khỏe, bảo hiểm và chi trả khám giám định."
latvsldc000063,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Yêu cầu người sử dụng lao động bố trí công việc phù hợp sau khi điều trị ổn định do bị tai nạn lao động, bệnh nghề nghiệp;"
latvsldc000064,"Quyền của người lao động được bố trí công việc phù hợp sau điều trị tai nạn, bệnh nghề nghiệp."
latvsldc000065,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Từ chối làm công việc hoặc rời bỏ nơi làm việc mà vẫn được trả đủ tiền lương và không bị coi là vi phạm kỷ luật lao động khi thấy rõ có nguy cơ xảy ra tai nạn lao động đe dọa nghiêm trọng tính mạng hoặc sức khỏe của mình nhưng phải báo ngay cho người quản lý trực tiếp để có phương án xử lý; chỉ tiếp tục làm việc khi người quản lý trực tiếp và người phụ trách công tác an toàn, vệ sinh lao động đã khắc phục các nguy cơ để bảo đảm an toàn, vệ sinh lao động;"
latvsldc000066,"Quyền từ chối làm việc khi có nguy cơ tai nạn đe dọa tính mạng, sức khỏe của người lao động."
latvsldc000067,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có quyền sau đây:
Khiếu nại, tố cáo hoặc khởi kiện theo quy định của pháp luật."
latvsldc000068,"Quyền khiếu nại, tố cáo, khởi kiện của người lao động về an toàn, vệ sinh lao động."
latvsldc000069,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có nghĩa vụ sau đây:
Chấp hành nội quy, quy trình và biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc; tuân thủ các giao kết về an toàn, vệ sinh lao động trong hợp đồng lao động, thỏa ước lao động tập thể;"
latvsldc000070,"Nghĩa vụ của người lao động trong việc tuân thủ các quy định về an toàn, vệ sinh lao động."
latvsldc000071,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có nghĩa vụ sau đây:
Sử dụng và bảo quản các phương tiện bảo vệ cá nhân đã được trang cấp; các thiết bị bảo đảm an toàn, vệ sinh lao động tại nơi làm việc;"
latvsldc000072,Nghĩa vụ của người lao động về sử dụng và bảo quản phương tiện bảo vệ cá nhân và thiết bị an toàn.
latvsldc000073,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc theo hợp đồng lao động có nghĩa vụ sau đây:
Báo cáo kịp thời với người có trách nhiệm khi phát hiện nguy cơ xảy ra sự cố kỹ thuật gây mất an toàn, vệ sinh lao động, tai nạn lao động hoặc bệnh nghề nghiệp; chủ động tham gia cấp cứu, khắc phục sự cố, tai nạn lao động theo phương án xử lý sự cố, ứng cứu khẩn cấp hoặc khi có lệnh của người sử dụng lao động hoặc cơ quan nhà nước có thẩm quyền."
latvsldc000074,Nghĩa vụ của người lao động trong việc báo cáo nguy cơ mất an toàn và tham gia ứng cứu sự cố.
latvsldc000075,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có quyền sau đây:
Được làm việc trong điều kiện an toàn, vệ sinh lao động; được Nhà nước, xã hội và gia đình tạo điều kiện để làm việc trong môi trường an toàn, vệ sinh lao động;"
latvsldc000076,"Quyền của người lao động không có hợp đồng về an toàn, vệ sinh lao động."
latvsldc000077,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có quyền sau đây:
Tiếp nhận thông tin, tuyên truyền, giáo dục về công tác an toàn, vệ sinh lao động; được huấn luyện an toàn, vệ sinh lao động khi làm các công việc có yêu cầu nghiêm ngặt về an toàn, vệ sinh lao động;"
latvsldc000078,"Quyền của người lao động tự do về an toàn, vệ sinh lao động, đặc biệt là quyền được huấn luyện."
latvsldc000079,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có quyền sau đây:
Tham gia và hưởng bảo hiểm tai nạn lao động theo hình thức tự nguyện do Chính phủ quy định. Căn cứ vào điều kiện phát triển kinh tế - xã hội, khả năng ngân sách nhà nước trong từng thời kỳ, Chính phủ quy định chi tiết về việc hỗ trợ tiền đóng bảo hiểm tai nạn lao động theo hình thức tự nguyện;"
latvsldc000080,Quyền tham gia bảo hiểm tai nạn lao động tự nguyện của lao động tự do.
latvsldc000081,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có quyền sau đây:
Khiếu nại, tố cáo hoặc khởi kiện theo quy định của pháp luật."
latvsldc000082,"Quyền khiếu nại, tố cáo, khởi kiện của người lao động không có hợp đồng lao động về an toàn, vệ sinh lao động."
latvsldc000083,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có nghĩa vụ sau đây:
Chịu trách nhiệm về an toàn, vệ sinh lao động đối với công việc do mình thực hiện theo quy định của pháp luật;"
latvsldc000084,"Quy định về trách nhiệm an toàn, vệ sinh lao động của lao động tự do."
latvsldc000085,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có nghĩa vụ sau đây:
Bảo đảm an toàn, vệ sinh lao động đối với những người có liên quan trong quá trình lao động;"
latvsldc000086,Nghĩa vụ đảm bảo an toàn lao động của người lao động tự do.
latvsldc000087,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động làm việc không theo hợp đồng lao động có nghĩa vụ sau đây:
Thông báo với chính quyền địa phương để có biện pháp ngăn chặn kịp thời các hành vi gây mất an toàn, vệ sinh lao động."
latvsldc000088,Nghĩa vụ thông báo nguy cơ mất an toàn lao động của người lao động tự do.
latvsldc000089,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Cán bộ, công chức, viên chức, người thuộc lực lượng vũ trang nhân dân có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này, trừ trường hợp văn bản quy phạm pháp luật áp dụng riêng với đối tượng này có quy định khác."
latvsldc000090,"Quy định về quyền và nghĩa vụ an toàn, vệ sinh lao động của người lao động, cán bộ, công chức, viên chức và lực lượng vũ trang."
latvsldc000091,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người học nghề, tập nghề để làm việc cho người sử dụng lao động có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này."
latvsldc000092,"Quy định về quyền và nghĩa vụ an toàn, vệ sinh lao động của người học nghề, tập nghề."
latvsldc000093,"Điều 6 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động
Người lao động nước ngoài làm việc tại Việt Nam có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này; riêng việc tham gia bảo hiểm tai nạn lao động, bệnh nghề nghiệp được thực hiện theo quy định của Chính phủ."
latvsldc000094,"Quy định về quyền và nghĩa vụ an toàn, vệ sinh lao động của người lao động nước ngoài tại Việt Nam."
latvsldc000095,"Điều 7 Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động
Người sử dụng lao động có quyền sau đây:
Yêu cầu người lao động phải chấp hành các nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc;"
latvsldc000096,Quyền của người sử dụng lao động trong việc yêu cầu tuân thủ an toàn lao động.
