question_id,corpus_id
ldq000167,ldc000071
ldq000168,ldc000072
ldq000168,ldc000073
ldq000168,ldc000071
ldq000169,ldc000072
ldq000169,ldc000073
ldq000169,ldc000071
ldq000170,ldc000072
ldq000170,ldc000073
ldq000170,ldc000071
ldq000171,ldc000074
ldq000171,ldc000075
ldq000171,ldc000071
ldq000172,ldc000074
ldq000172,ldc000075
ldq000172,ldc000071
ldq000173,ldc000074
ldq000173,ldc000075
ldq000173,ldc000071
ldq000174,ldc000074
ldq000174,ldc000075
ldq000174,ldc000071
ldq000175,ldc000074
ldq000175,ldc000075
ldq000175,ldc000071
ldq000176,ldc000076
ldq000176,ldc000077
ldq000176,ldc000071
ldq000177,ldc000076
ldq000177,ldc000077
ldq000177,ldc000071
ldq000178,ldc000076
ldq000178,ldc000077
ldq000178,ldc000071
ldq000179,ldc000076
ldq000179,ldc000077
ldq000179,ldc000071
ldq000180,ldc000076
ldq000180,ldc000077
ldq000180,ldc000071
ldq000181,ldc000078
ldq000181,ldc000079
ldq000181,ldc000071
ldq000182,ldc000078
ldq000182,ldc000079
ldq000182,ldc000071
ldq000183,ldc000078
ldq000183,ldc000079
ldq000183,ldc000071
ldq000184,ldc000078
ldq000184,ldc000079
ldq000184,ldc000071
ldq000185,ldc000078
ldq000185,ldc000079
ldq000185,ldc000071
ldq000186,ldc000080
ldq000186,ldc000081
ldq000186,ldc000071
ldq000187,ldc000080
ldq000187,ldc000081
ldq000187,ldc000071
ldq000188,ldc000080
ldq000188,ldc000081
ldq000188,ldc000071
ldq000189,ldc000080
ldq000189,ldc000081
ldq000189,ldc000071
ldq000190,ldc000080
ldq000190,ldc000081
ldq000190,ldc000071
ldq000191,ldc000082
ldq000191,ldc000083
ldq000191,ldc000071
ldq000192,ldc000082
ldq000192,ldc000083
ldq000192,ldc000071
ldq000193,ldc000082
ldq000193,ldc000083
ldq000193,ldc000071
ldq000194,ldc000082
ldq000194,ldc000083
ldq000194,ldc000071
ldq000195,ldc000082
ldq000195,ldc000083
ldq000195,ldc000071
ldq000196,ldc000084
ldq000196,ldc000085
ldq000196,ldc000071
ldq000197,ldc000084
ldq000197,ldc000085
ldq000197,ldc000071
ldq000198,ldc000084
ldq000198,ldc000085
ldq000198,ldc000071
ldq000199,ldc000084
ldq000199,ldc000085
ldq000199,ldc000071
ldq000200,ldc000084
ldq000200,ldc000085
ldq000200,ldc000071
ldq000201,ldc000086
ldq000201,ldc000087
ldq000201,ldc000071
ldq000202,ldc000086
ldq000202,ldc000087
ldq000202,ldc000071
ldq000203,ldc000086
ldq000203,ldc000087
ldq000203,ldc000071
ldq000204,ldc000086
ldq000204,ldc000087
ldq000204,ldc000071
ldq000205,ldc000086
ldq000205,ldc000087
ldq000205,ldc000071
ldq000206,ldc000088
ldq000206,ldc000089
ldq000206,ldc000071
ldq000207,ldc000088
ldq000207,ldc000089
ldq000207,ldc000071
ldq000208,ldc000088
ldq000208,ldc000089
ldq000208,ldc000071
ldq000209,ldc000088
ldq000209,ldc000089
ldq000209,ldc000071
ldq000210,ldc000088
ldq000210,ldc000089
ldq000210,ldc000071
ldq000211,ldc000090
ldq000211,ldc000091
ldq000211,ldc000092
ldq000212,ldc000090
ldq000212,ldc000091
ldq000212,ldc000092
ldq000213,ldc000090
ldq000213,ldc000091
ldq000213,ldc000092
ldq000214,ldc000090
ldq000214,ldc000091
ldq000214,ldc000092
ldq000215,ldc000090
ldq000215,ldc000091
ldq000215,ldc000092
ldq000216,ldc000093
ldq000216,ldc000094
ldq000216,ldc000092
ldq000217,ldc000093
ldq000217,ldc000094
ldq000217,ldc000092
ldq000218,ldc000093
ldq000218,ldc000094
ldq000218,ldc000092
ldq000219,ldc000093
ldq000219,ldc000094
ldq000219,ldc000092
ldq000220,ldc000093
ldq000220,ldc000094
ldq000220,ldc000092
ldq000221,ldc000095
ldq000221,ldc000096
ldq000221,ldc000092
ldq000222,ldc000095
ldq000222,ldc000096
ldq000222,ldc000092
ldq000223,ldc000095
ldq000223,ldc000096
ldq000223,ldc000092
ldq000224,ldc000095
ldq000224,ldc000096
ldq000224,ldc000092
ldq000225,ldc000095
ldq000225,ldc000096
ldq000225,ldc000092
ldq000226,ldc000097
ldq000226,ldc000098
ldq000226,ldc000092
ldq000227,ldc000097
ldq000227,ldc000098
ldq000227,ldc000092
ldq000228,ldc000097
ldq000228,ldc000098
ldq000228,ldc000092
ldq000229,ldc000097
ldq000229,ldc000098
ldq000229,ldc000092
ldq000230,ldc000097
ldq000230,ldc000098
ldq000230,ldc000092
ldq000231,ldc000099
ldq000231,ldc000100
ldq000231,ldc000101
ldq000232,ldc000099
ldq000232,ldc000100
ldq000232,ldc000101
ldq000233,ldc000099
ldq000233,ldc000100
ldq000233,ldc000101
ldq000234,ldc000099
ldq000234,ldc000100
ldq000234,ldc000101
ldq000235,ldc000099
ldq000235,ldc000100
ldq000235,ldc000101
ldq000236,ldc000102
ldq000236,ldc000103
ldq000236,ldc000101
ldq000237,ldc000102
ldq000237,ldc000103
ldq000237,ldc000101
ldq000238,ldc000102
ldq000238,ldc000103
ldq000238,ldc000101
ldq000239,ldc000102
ldq000239,ldc000103
ldq000239,ldc000101
ldq000240,ldc000102
ldq000240,ldc000103
ldq000240,ldc000101
ldq000241,ldc000104
ldq000241,ldc000105
ldq000241,ldc000101
ldq000242,ldc000104
ldq000242,ldc000105
ldq000242,ldc000101
ldq000243,ldc000104
ldq000243,ldc000105
ldq000243,ldc000101
ldq000244,ldc000104
ldq000244,ldc000105
ldq000244,ldc000101
ldq000245,ldc000104
ldq000245,ldc000105
ldq000245,ldc000101
ldq000246,ldc000106
ldq000246,ldc000107
ldq000246,ldc000101
ldq000247,ldc000106
ldq000247,ldc000107
ldq000247,ldc000101
ldq000248,ldc000106
ldq000248,ldc000107
ldq000248,ldc000101
ldq000249,ldc000106
ldq000249,ldc000107
ldq000249,ldc000101
ldq000250,ldc000106
ldq000250,ldc000107
ldq000250,ldc000101
ldq000251,ldc000108
ldq000251,ldc000109
ldq000251,ldc000101
ldq000252,ldc000108
ldq000252,ldc000109
ldq000252,ldc000101
ldq000253,ldc000108
ldq000253,ldc000109
ldq000253,ldc000101
ldq000254,ldc000108
ldq000254,ldc000109
ldq000254,ldc000101
ldq000255,ldc000108
ldq000255,ldc000109
ldq000255,ldc000101
ldq000256,ldc000110
ldq000256,ldc000111
ldq000256,ldc000101
ldq000257,ldc000110
ldq000257,ldc000111
ldq000257,ldc000101
ldq000258,ldc000110
ldq000258,ldc000111
ldq000258,ldc000101
ldq000259,ldc000110
ldq000259,ldc000111
ldq000259,ldc000101
ldq000260,ldc000110
ldq000260,ldc000111
ldq000260,ldc000101
ldq000261,ldc000112
ldq000261,ldc000113
ldq000261,ldc000101
ldq000262,ldc000112
ldq000262,ldc000113
ldq000262,ldc000101
ldq000263,ldc000112
ldq000263,ldc000113
ldq000263,ldc000101
ldq000264,ldc000112
ldq000264,ldc000113
ldq000264,ldc000101
ldq000265,ldc000112
ldq000265,ldc000113
ldq000265,ldc000101
ldq000266,ldc000114
ldq000266,ldc000115
ldq000266,ldc000116
ldq000267,ldc000114
ldq000267,ldc000115
ldq000267,ldc000116
ldq000268,ldc000114
ldq000268,ldc000115
ldq000268,ldc000116
ldq000269,ldc000114
ldq000269,ldc000115
ldq000269,ldc000116
ldq000270,ldc000114
ldq000270,ldc000115
ldq000270,ldc000116
ldq000271,ldc000117
ldq000271,ldc000118
ldq000271,ldc000116
ldq000272,ldc000117
ldq000272,ldc000118
ldq000272,ldc000116
ldq000273,ldc000117
ldq000273,ldc000118
ldq000273,ldc000116
ldq000274,ldc000117
ldq000274,ldc000118
ldq000274,ldc000116
ldq000275,ldc000117
ldq000275,ldc000118
ldq000275,ldc000116
ldq000276,ldc000119
ldq000276,ldc000120
ldq000276,ldc000121
ldq000277,ldc000119
ldq000277,ldc000120
ldq000277,ldc000121
ldq000278,ldc000119
ldq000278,ldc000120
ldq000278,ldc000121
ldq000279,ldc000119
ldq000279,ldc000120
ldq000279,ldc000121
ldq000280,ldc000119
ldq000280,ldc000120
ldq000280,ldc000121
ldq000281,ldc000122
ldq000281,ldc000123
ldq000281,ldc000121
ldq000282,ldc000122
ldq000282,ldc000123
ldq000282,ldc000121
ldq000283,ldc000122
ldq000283,ldc000123
ldq000283,ldc000121
ldq000284,ldc000122
ldq000284,ldc000123
ldq000284,ldc000121
ldq000285,ldc000122
ldq000285,ldc000123
ldq000285,ldc000121
ldq000286,ldc000124
ldq000286,ldc000125
ldq000286,ldc000126
ldq000287,ldc000124
ldq000287,ldc000125
ldq000287,ldc000126
ldq000288,ldc000124
ldq000288,ldc000125
ldq000288,ldc000126
ldq000289,ldc000124
ldq000289,ldc000125
ldq000289,ldc000126
ldq000290,ldc000124
ldq000290,ldc000125
ldq000290,ldc000126
ldq000291,ldc000127
ldq000291,ldc000128
ldq000291,ldc000126
ldq000292,ldc000127
ldq000292,ldc000128
ldq000292,ldc000126
ldq000293,ldc000127
ldq000293,ldc000128
ldq000293,ldc000126
ldq000294,ldc000127
ldq000294,ldc000128
ldq000294,ldc000126
ldq000295,ldc000127
ldq000295,ldc000128
ldq000295,ldc000126
ldq000296,ldc000129
ldq000296,ldc000130
ldq000296,ldc000131
ldq000297,ldc000129
ldq000297,ldc000130
ldq000297,ldc000131
ldq000298,ldc000129
ldq000298,ldc000130
ldq000298,ldc000131
ldq000299,ldc000129
ldq000299,ldc000130
ldq000299,ldc000131
ldq000300,ldc000129
ldq000300,ldc000130
ldq000300,ldc000131
ldq000301,ldc000132
ldq000301,ldc000133
ldq000301,ldc000131
ldq000302,ldc000132
ldq000302,ldc000133
ldq000302,ldc000131
ldq000303,ldc000132
ldq000303,ldc000133
ldq000303,ldc000131
ldq000304,ldc000132
ldq000304,ldc000133
ldq000304,ldc000131
ldq000305,ldc000132
ldq000305,ldc000133
ldq000305,ldc000131
ldq000306,ldc000134
ldq000306,ldc000135
ldq000306,ldc000131
ldq000307,ldc000134
ldq000307,ldc000135
ldq000307,ldc000131
ldq000308,ldc000134
ldq000308,ldc000135
ldq000308,ldc000131
ldq000309,ldc000134
ldq000309,ldc000135
ldq000309,ldc000131
ldq000310,ldc000134
ldq000310,ldc000135
ldq000310,ldc000131
ldq000311,ldc000136
ldq000311,ldc000137
ldq000311,ldc000138
ldq000312,ldc000136
ldq000312,ldc000137
ldq000312,ldc000138
ldq000313,ldc000136
ldq000313,ldc000137
ldq000313,ldc000138
ldq000314,ldc000136
ldq000314,ldc000137
ldq000314,ldc000138
ldq000315,ldc000136
ldq000315,ldc000137
ldq000315,ldc000138
ldq000316,ldc000139
ldq000316,ldc000140
ldq000316,ldc000138
ldq000317,ldc000139
ldq000317,ldc000140
ldq000317,ldc000138
ldq000318,ldc000139
ldq000318,ldc000140
ldq000318,ldc000138
ldq000319,ldc000139
ldq000319,ldc000140
ldq000319,ldc000138
ldq000320,ldc000139
ldq000320,ldc000140
ldq000320,ldc000138
ldq000321,ldc000141
ldq000321,ldc000142
ldq000321,ldc000143
ldq000322,ldc000141
ldq000322,ldc000142
ldq000322,ldc000143
ldq000323,ldc000141
ldq000323,ldc000142
ldq000323,ldc000143
ldq000324,ldc000141
ldq000324,ldc000142
ldq000324,ldc000143
ldq000325,ldc000141
ldq000325,ldc000142
ldq000325,ldc000143
ldq000326,ldc000144
ldq000326,ldc000145
ldq000326,ldc000143
ldq000327,ldc000144
ldq000327,ldc000145
ldq000327,ldc000143
ldq000328,ldc000144
ldq000328,ldc000145
ldq000328,ldc000143
ldq000329,ldc000144
ldq000329,ldc000145
ldq000329,ldc000143
ldq000330,ldc000144
ldq000330,ldc000145
ldq000330,ldc000143
ldq000331,ldc000146
ldq000331,ldc000147
ldq000331,ldc000148
ldq000332,ldc000146
ldq000332,ldc000147
ldq000332,ldc000148
ldq000333,ldc000146
ldq000333,ldc000147
ldq000333,ldc000148
ldq000334,ldc000146
ldq000334,ldc000147
ldq000334,ldc000148
ldq000335,ldc000146
ldq000335,ldc000147
ldq000335,ldc000148
ldq000336,ldc000149
ldq000336,ldc000150
ldq000336,ldc000148
ldq000337,ldc000149
ldq000337,ldc000150
ldq000337,ldc000148
ldq000338,ldc000149
ldq000338,ldc000150
ldq000338,ldc000148
ldq000339,ldc000149
ldq000339,ldc000150
ldq000339,ldc000148
ldq000340,ldc000149
ldq000340,ldc000150
ldq000340,ldc000148
ldq000341,ldc000151
ldq000341,ldc000152
ldq000341,ldc000153
ldq000342,ldc000151
ldq000342,ldc000152
ldq000342,ldc000153
ldq000343,ldc000151
ldq000343,ldc000152
ldq000343,ldc000153
ldq000344,ldc000151
ldq000344,ldc000152
ldq000344,ldc000153
ldq000345,ldc000151
ldq000345,ldc000152
ldq000345,ldc000153
ldq000346,ldc000154
ldq000346,ldc000155
ldq000346,ldc000153
ldq000347,ldc000154
ldq000347,ldc000155
ldq000347,ldc000153
ldq000348,ldc000154
ldq000348,ldc000155
ldq000348,ldc000153
ldq000349,ldc000154
ldq000349,ldc000155
ldq000349,ldc000153
ldq000350,ldc000154
ldq000350,ldc000155
ldq000350,ldc000153
ldq000351,ldc000156
ldq000351,ldc000157
ldq000351,ldc000158
ldq000352,ldc000156
ldq000352,ldc000157
ldq000352,ldc000158
ldq000353,ldc000156
ldq000353,ldc000157
ldq000353,ldc000158
ldq000354,ldc000156
ldq000354,ldc000157
ldq000354,ldc000158
ldq000355,ldc000156
ldq000355,ldc000157
ldq000355,ldc000158
ldq000356,ldc000159
ldq000356,ldc000160
ldq000356,ldc000158
ldq000357,ldc000159
ldq000357,ldc000160
ldq000357,ldc000158
ldq000358,ldc000159
ldq000358,ldc000160
ldq000358,ldc000158
ldq000359,ldc000159
ldq000359,ldc000160
ldq000359,ldc000158
ldq000360,ldc000159
ldq000360,ldc000160
ldq000360,ldc000158
ldq000361,ldc000161
ldq000361,ldc000162
ldq000361,ldc000158
ldq000362,ldc000161
ldq000362,ldc000162
ldq000362,ldc000158
ldq000363,ldc000161
ldq000363,ldc000162
ldq000363,ldc000158
ldq000364,ldc000161
ldq000364,ldc000162
ldq000364,ldc000158
ldq000365,ldc000161
ldq000365,ldc000162
ldq000365,ldc000158
ldq000366,ldc000163
ldq000366,ldc000164
ldq000366,ldc000165
ldq000367,ldc000163
ldq000367,ldc000164
ldq000367,ldc000165
ldq000368,ldc000163
ldq000368,ldc000164
ldq000368,ldc000165
ldq000369,ldc000163
ldq000369,ldc000164
ldq000369,ldc000165
ldq000370,ldc000163
ldq000370,ldc000164
ldq000370,ldc000165
ldq000371,ldc000166
ldq000371,ldc000167
ldq000371,ldc000165
ldq000372,ldc000166
ldq000372,ldc000167
ldq000372,ldc000165
ldq000373,ldc000166
ldq000373,ldc000167
ldq000373,ldc000165
ldq000374,ldc000166
ldq000374,ldc000167
ldq000374,ldc000165
ldq000375,ldc000166
ldq000375,ldc000167
ldq000375,ldc000165
ldq000376,ldc000168
ldq000376,ldc000169
ldq000376,ldc000165
ldq000377,ldc000168
ldq000377,ldc000169
ldq000377,ldc000165
ldq000378,ldc000168
ldq000378,ldc000169
ldq000378,ldc000165
ldq000379,ldc000168
ldq000379,ldc000169
ldq000379,ldc000165
ldq000380,ldc000168
ldq000380,ldc000169
ldq000380,ldc000165
ldq000381,ldc000170
ldq000381,ldc000171
ldq000381,ldc000165
ldq000382,ldc000170
ldq000382,ldc000171
ldq000382,ldc000165
ldq000383,ldc000170
ldq000383,ldc000171
ldq000383,ldc000165
ldq000384,ldc000170
ldq000384,ldc000171
ldq000384,ldc000165
ldq000385,ldc000170
ldq000385,ldc000171
ldq000385,ldc000165
ldq000386,ldc000172
ldq000386,ldc000173
ldq000386,ldc000165
ldq000387,ldc000172
ldq000387,ldc000173
ldq000387,ldc000165
ldq000388,ldc000172
ldq000388,ldc000173
ldq000388,ldc000165
ldq000389,ldc000172
ldq000389,ldc000173
ldq000389,ldc000165
ldq000390,ldc000172
ldq000390,ldc000173
ldq000390,ldc000165
