corpus_id,content
lhnvgdc000016,"Điều 3 Giải thích từ ngữ
Trong Luật này, các từ ngữ dưới đây được hiểu như sau:
Hôn nhân là quan hệ giữa vợ và chồng sau khi kết hôn.
Gia đình là tập hợp những người gắn bó với nhau do hôn nhân, quan hệ huyết thống hoặc quan hệ nuôi dưỡng, làm phát sinh các quyền và nghĩa vụ giữa họ với nhau theo quy định của Luật này.
Chế độ hôn nhân và gia đình là toàn bộ những quy định của pháp luật về kết hôn, ly hôn; quyền và nghĩa vụ giữa vợ và chồng, giữa cha mẹ và con, giữa các thành viên khác trong gia đình; cấp dưỡng; xác định cha, mẹ, con; quan hệ hôn nhân và gia đình có yếu tố nước ngoài và những vấn đề khác liên quan đến hôn nhân và gia đình.
Tập quán về hôn nhân và gia đình là quy tắc xử sự có nội dung rõ ràng về quyền, nghĩa vụ của các bên trong quan hệ hôn nhân và gia đình, được lặp đi, lặp lại trong một thời gian dài và được thừa nhận rộng rãi trong một vùng, miền hoặc cộng đồng.
Kết hôn là việc nam và nữ xác lập quan hệ vợ chồng với nhau theo quy định của Luật này về điều kiện kết hôn và đăng ký kết hôn.
Kết hôn trái pháp luật là việc nam, nữ đã đăng ký kết hôn tại cơ quan nhà nước có thẩm quyền nhưng một bên hoặc cả hai bên vi phạm điều kiện kết hôn theo quy định tại Điều 8 của Luật này.
Chung sống như vợ chồng là việc nam, nữ tổ chức cuộc sống chung và coi nhau là vợ chồng.
Tảo hôn là việc lấy vợ, lấy chồng khi một bên hoặc cả hai bên chưa đủ tuổi kết hôn theo quy định tại điểm a khoản 1 Điều 8 của Luật này.
Cưỡng ép kết hôn, ly hôn là việc đe dọa, uy hiếp tinh thần, hành hạ, ngược đãi, yêu sách của cải hoặc hành vi khác để buộc người khác phải kết hôn hoặc ly hôn trái với ý muốn của họ.
Cản trở kết hôn, ly hôn là việc đe dọa, uy hiếp tinh thần, hành hạ, ngược đãi, yêu sách của cải hoặc hành vi khác để ngăn cản việc kết hôn của người có đủ điều kiện kết hôn theo quy định của Luật này hoặc buộc người khác phải duy trì quan hệ hôn nhân trái với ý muốn của họ.
Kết hôn giả tạo là việc lợi dụng kết hôn để xuất cảnh, nhập cảnh, cư trú, nhập quốc tịch Việt Nam, quốc tịch nước ngoài; hưởng chế độ ưu đãi của Nhà nước hoặc để đạt được mục đích khác mà không nhằm mục đích xây dựng gia đình.
Yêu sách của cải trong kết hôn là việc đòi hỏi về vật chất một cách quá đáng và coi đó là điều kiện để kết hôn nhằm cản trở việc kết hôn tự nguyện của nam, nữ.
Thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân.
Ly hôn là việc chấm dứt quan hệ vợ chồng theo bản án, quyết định có hiệu lực pháp luật của Tòa án.
Ly hôn giả tạo là việc lợi dụng ly hôn để trốn tránh nghĩa vụ tài sản, vi phạm chính sách, pháp luật về dân số hoặc để đạt được mục đích khác mà không nhằm mục đích chấm dứt hôn nhân.
Thành viên gia đình bao gồm vợ, chồng; cha mẹ đẻ, cha mẹ nuôi, cha dượng, mẹ kế, cha mẹ vợ, cha mẹ chồng; con đẻ, con nuôi, con riêng của vợ hoặc chồng, con dâu, con rể; anh, chị, em cùng cha mẹ, anh, chị, em cùng cha khác mẹ, anh, chị, em cùng mẹ khác cha, anh rể, em rể, chị dâu, em dâu của người cùng cha mẹ hoặc cùng cha khác mẹ, cùng mẹ khác cha; ông bà nội, ông bà ngoại; cháu nội, cháu ngoại; cô, dì, chú, cậu, bác ruột và cháu ruột.
Những người cùng dòng máu về trực hệ là những người có quan hệ huyết thống, trong đó, người này sinh ra người kia kế tiếp nhau.
Những người có họ trong phạm vi ba đời là những người cùng một gốc sinh ra gồm cha mẹ là đời thứ nhất; anh, chị, em cùng cha mẹ, cùng cha khác mẹ, cùng mẹ khác cha là đời thứ hai; anh, chị, em con chú, con bác, con cô, con cậu, con dì là đời thứ ba.
Người thân thích là người có quan hệ hôn nhân, nuôi dưỡng, người có cùng dòng máu về trực hệ và người có họ trong phạm vi ba đời.
Nhu cầu thiết yếu là nhu cầu sinh hoạt thông thường về ăn, mặc, ở, học tập, khám bệnh, chữa bệnh và nhu cầu sinh hoạt thông thường khác không thể thiếu cho cuộc sống của mỗi người, mỗi gia đình.
Sinh con bằng kỹ thuật hỗ trợ sinh sản là việc sinh con bằng kỹ thuật thụ tinh nhân tạo hoặc thụ tinh trong ống nghiệm.
Mang thai hộ vì mục đích nhân đạo là việc một người phụ nữ tự nguyện, không vì mục đích thương mại giúp mang thai cho cặp vợ chồng mà người vợ không thể mang thai và sinh con ngay cả khi áp dụng kỹ thuật hỗ trợ sinh sản, bằng việc lấy noãn của người vợ và tinh trùng của người chồng để thụ tinh trong ống nghiệm, sau đó cấy vào tử cung của người phụ nữ tự nguyện mang thai để người này mang thai và sinh con.
Mang thai hộ vì mục đích thương mại là việc một người phụ nữ mang thai cho người khác bằng việc áp dụng kỹ thuật hỗ trợ sinh sản để được hưởng lợi về kinh tế hoặc lợi ích khác.
Cấp dưỡng là việc một người có nghĩa vụ đóng góp tiền hoặc tài sản khác để đáp ứng nhu cầu thiết yếu của người không sống chung với mình mà có quan hệ hôn nhân, huyết thống hoặc nuôi dưỡng trong trường hợp người đó là người chưa thành niên, người đã thành niên mà không có khả năng lao động và không có tài sản để tự nuôi mình hoặc người gặp khó khăn, túng thiếu theo quy định của Luật này.
Quan hệ hôn nhân và gia đình có yếu tố nước ngoài là quan hệ hôn nhân và gia đình mà ít nhất một bên tham gia là người nước ngoài, người Việt Nam định cư ở nước ngoài; quan hệ hôn nhân và gia đình giữa các bên tham gia là công dân Việt Nam nhưng căn cứ để xác lập, thay đổi, chấm dứt quan hệ đó theo pháp luật nước ngoài, phát sinh tại nước ngoài hoặc tài sản liên quan đến quan hệ đó ở nước ngoài."
lhnvgdc000017,"Điều 3 Giải thích từ ngữ
Hôn nhân là quan hệ giữa vợ và chồng sau khi kết hôn."
lhnvgdc000018,Định nghĩa hôn nhân trong Luật Hôn nhân và Gia đình.
lhnvgdc000019,"Điều 3 Giải thích từ ngữ
Gia đình là tập hợp những người gắn bó với nhau do hôn nhân, quan hệ huyết thống hoặc quan hệ nuôi dưỡng, làm phát sinh các quyền và nghĩa vụ giữa họ với nhau theo quy định của Luật này."
lhnvgdc000020,"Định nghĩa pháp lý về gia đình dựa trên quan hệ hôn nhân, huyết thống, hoặc nuôi dưỡng."
lhnvgdc000021,"Điều 3 Giải thích từ ngữ
Chế độ hôn nhân và gia đình là toàn bộ những quy định của pháp luật về kết hôn, ly hôn; quyền và nghĩa vụ giữa vợ và chồng, giữa cha mẹ và con, giữa các thành viên khác trong gia đình; cấp dưỡng; xác định cha, mẹ, con; quan hệ hôn nhân và gia đình có yếu tố nước ngoài và những vấn đề khác liên quan đến hôn nhân và gia đình."
lhnvgdc000022,Định nghĩa chế độ hôn nhân và gia đình theo quy định của pháp luật.
lhnvgdc000023,"Điều 3 Giải thích từ ngữ
Tập quán về hôn nhân và gia đình là quy tắc xử sự có nội dung rõ ràng về quyền, nghĩa vụ của các bên trong quan hệ hôn nhân và gia đình, được lặp đi, lặp lại trong một thời gian dài và được thừa nhận rộng rãi trong một vùng, miền hoặc cộng đồng."
lhnvgdc000024,Giải thích khái niệm tập quán về hôn nhân và gia đình theo Luật Hôn nhân và Gia đình.
lhnvgdc000025,"Điều 3 Giải thích từ ngữ
Kết hôn là việc nam và nữ xác lập quan hệ vợ chồng với nhau theo quy định của Luật này về điều kiện kết hôn và đăng ký kết hôn."
lhnvgdc000026,"Định nghĩa về kết hôn trong Luật Hôn nhân và Gia đình, nhấn mạnh điều kiện và thủ tục đăng ký."
lhnvgdc000027,"Điều 3 Giải thích từ ngữ
Kết hôn trái pháp luật là việc nam, nữ đã đăng ký kết hôn tại cơ quan nhà nước có thẩm quyền nhưng một bên hoặc cả hai bên vi phạm điều kiện kết hôn theo quy định tại Điều 8 của Luật này."
lhnvgdc000028,Định nghĩa kết hôn trái pháp luật khi vi phạm điều kiện kết hôn được luật quy định
lhnvgdc000029,"Điều 3 Giải thích từ ngữ
Chung sống như vợ chồng là việc nam, nữ tổ chức cuộc sống chung và coi nhau là vợ chồng."
lhnvgdc000030,Định nghĩa về chung sống như vợ chồng theo Luật Hôn nhân và Gia đình.
lhnvgdc000031,"Điều 3 Giải thích từ ngữ
Tảo hôn là việc lấy vợ, lấy chồng khi một bên hoặc cả hai bên chưa đủ tuổi kết hôn theo quy định tại điểm a khoản 1 Điều 8 của Luật này."
lhnvgdc000032,Định nghĩa tảo hôn là việc kết hôn khi chưa đủ tuổi luật định.
lhnvgdc000033,"Điều 3 Giải thích từ ngữ
Cưỡng ép kết hôn, ly hôn là việc đe dọa, uy hiếp tinh thần, hành hạ, ngược đãi, yêu sách của cải hoặc hành vi khác để buộc người khác phải kết hôn hoặc ly hôn trái với ý muốn của họ."
lhnvgdc000034,Định nghĩa về cưỡng ép kết hôn và ly hôn trong Luật Hôn nhân và Gia đình.
lhnvgdc000035,"Điều 3 Giải thích từ ngữ
Cản trở kết hôn, ly hôn là việc đe dọa, uy hiếp tinh thần, hành hạ, ngược đãi, yêu sách của cải hoặc hành vi khác để ngăn cản việc kết hôn của người có đủ điều kiện kết hôn theo quy định của Luật này hoặc buộc người khác phải duy trì quan hệ hôn nhân trái với ý muốn của họ."
lhnvgdc000036,"Giải thích hành vi cản trở kết hôn, ly hôn theo Luật Hôn nhân và Gia đình."
lhnvgdc000037,"Điều 3 Giải thích từ ngữ
Kết hôn giả tạo là việc lợi dụng kết hôn để xuất cảnh, nhập cảnh, cư trú, nhập quốc tịch Việt Nam, quốc tịch nước ngoài; hưởng chế độ ưu đãi của Nhà nước hoặc để đạt được mục đích khác mà không nhằm mục đích xây dựng gia đình."
lhnvgdc000038,"Định nghĩa về kết hôn giả tạo, tập trung vào mục đích lợi dụng không chính đáng."
lhnvgdc000039,"Điều 3 Giải thích từ ngữ
Yêu sách của cải trong kết hôn là việc đòi hỏi về vật chất một cách quá đáng và coi đó là điều kiện để kết hôn nhằm cản trở việc kết hôn tự nguyện của nam, nữ."
lhnvgdc000040,Định nghĩa về yêu sách của cải trong kết hôn và mục đích ngăn cản hành vi này.
lhnvgdc000041,"Điều 3 Giải thích từ ngữ
Thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân."
lhnvgdc000042,Định nghĩa thời kỳ hôn nhân là khoảng thời gian từ khi đăng ký kết hôn đến khi chấm dứt.
lhnvgdc000043,"Điều 3 Giải thích từ ngữ
Ly hôn là việc chấm dứt quan hệ vợ chồng theo bản án, quyết định có hiệu lực pháp luật của Tòa án."
lhnvgdc000044,Định nghĩa ly hôn là việc chấm dứt quan hệ vợ chồng theo quyết định của Tòa án.
lhnvgdc000045,"Điều 3 Giải thích từ ngữ
Ly hôn giả tạo là việc lợi dụng ly hôn để trốn tránh nghĩa vụ tài sản, vi phạm chính sách, pháp luật về dân số hoặc để đạt được mục đích khác mà không nhằm mục đích chấm dứt hôn nhân."
lhnvgdc000046,Định nghĩa ly hôn giả tạo và mục đích sử dụng để trốn tránh nghĩa vụ hoặc vi phạm pháp luật.
lhnvgdc000047,"Điều 3 Giải thích từ ngữ
Thành viên gia đình bao gồm vợ, chồng; cha mẹ đẻ, cha mẹ nuôi, cha dượng, mẹ kế, cha mẹ vợ, cha mẹ chồng; con đẻ, con nuôi, con riêng của vợ hoặc chồng, con dâu, con rể; anh, chị, em cùng cha mẹ, anh, chị, em cùng cha khác mẹ, anh, chị, em cùng mẹ khác cha, anh rể, em rể, chị dâu, em dâu của người cùng cha mẹ hoặc cùng cha khác mẹ, cùng mẹ khác cha; ông bà nội, ông bà ngoại; cháu nội, cháu ngoại; cô, dì, chú, cậu, bác ruột và cháu ruột."
lhnvgdc000048,Luật định nghĩa rõ các đối tượng được coi là thành viên gia đình.
lhnvgdc000049,"Điều 3 Giải thích từ ngữ
Những người cùng dòng máu về trực hệ là những người có quan hệ huyết thống, trong đó, người này sinh ra người kia kế tiếp nhau."
lhnvgdc000050,Định nghĩa người cùng dòng máu về trực hệ trong Luật Hôn nhân và Gia đình.
lhnvgdc000051,"Điều 3 Giải thích từ ngữ
Những người có họ trong phạm vi ba đời là những người cùng một gốc sinh ra gồm cha mẹ là đời thứ nhất; anh, chị, em cùng cha mẹ, cùng cha khác mẹ, cùng mẹ khác cha là đời thứ hai; anh, chị, em con chú, con bác, con cô, con cậu, con dì là đời thứ ba."
lhnvgdc000052,Định nghĩa và làm rõ phạm vi ba đời để xác định quan hệ huyết thống.
lhnvgdc000053,"Điều 3 Giải thích từ ngữ
Người thân thích là người có quan hệ hôn nhân, nuôi dưỡng, người có cùng dòng máu về trực hệ và người có họ trong phạm vi ba đời."
lhnvgdc000054,Định nghĩa người thân thích trong Luật Hôn nhân và Gia đình.
lhnvgdc000055,"Điều 3 Giải thích từ ngữ
Nhu cầu thiết yếu là nhu cầu sinh hoạt thông thường về ăn, mặc, ở, học tập, khám bệnh, chữa bệnh và nhu cầu sinh hoạt thông thường khác không thể thiếu cho cuộc sống của mỗi người, mỗi gia đình."
lhnvgdc000056,Giải thích khái niệm 'nhu cầu thiết yếu' trong Luật Hôn nhân và Gia đình.
lhnvgdc000057,"Điều 3 Giải thích từ ngữ
Sinh con bằng kỹ thuật hỗ trợ sinh sản là việc sinh con bằng kỹ thuật thụ tinh nhân tạo hoặc thụ tinh trong ống nghiệm."
lhnvgdc000058,Giải thích khái niệm 'Sinh con bằng kỹ thuật hỗ trợ sinh sản' trong Luật Hôn nhân và Gia đình.
lhnvgdc000059,"Điều 3 Giải thích từ ngữ
Mang thai hộ vì mục đích nhân đạo là việc một người phụ nữ tự nguyện, không vì mục đích thương mại giúp mang thai cho cặp vợ chồng mà người vợ không thể mang thai và sinh con ngay cả khi áp dụng kỹ thuật hỗ trợ sinh sản, bằng việc lấy noãn của người vợ và tinh trùng của người chồng để thụ tinh trong ống nghiệm, sau đó cấy vào tử cung của người phụ nữ tự nguyện mang thai để người này mang thai và sinh con."
lhnvgdc000060,"Định nghĩa mang thai hộ vì mục đích nhân đạo, nhấn mạnh tính tự nguyện và không thương mại."
lhnvgdc000061,"Điều 3 Giải thích từ ngữ
Mang thai hộ vì mục đích thương mại là việc một người phụ nữ mang thai cho người khác bằng việc áp dụng kỹ thuật hỗ trợ sinh sản để được hưởng lợi về kinh tế hoặc lợi ích khác."
lhnvgdc000062,Định nghĩa mang thai hộ vì mục đích thương mại trong Luật Hôn nhân và Gia đình.
lhnvgdc000063,"Điều 3 Giải thích từ ngữ
Cấp dưỡng là việc một người có nghĩa vụ đóng góp tiền hoặc tài sản khác để đáp ứng nhu cầu thiết yếu của người không sống chung với mình mà có quan hệ hôn nhân, huyết thống hoặc nuôi dưỡng trong trường hợp người đó là người chưa thành niên, người đã thành niên mà không có khả năng lao động và không có tài sản để tự nuôi mình hoặc người gặp khó khăn, túng thiếu theo quy định của Luật này."
lhnvgdc000064,Định nghĩa về cấp dưỡng trong Luật Hôn nhân và Gia đình.
lhnvgdc000065,"Điều 3 Giải thích từ ngữ
Quan hệ hôn nhân và gia đình có yếu tố nước ngoài là quan hệ hôn nhân và gia đình mà ít nhất một bên tham gia là người nước ngoài, người Việt Nam định cư ở nước ngoài; quan hệ hôn nhân và gia đình giữa các bên tham gia là công dân Việt Nam nhưng căn cứ để xác lập, thay đổi, chấm dứt quan hệ đó theo pháp luật nước ngoài, phát sinh tại nước ngoài hoặc tài sản liên quan đến quan hệ đó ở nước ngoài."
lhnvgdc000066,Định nghĩa về quan hệ hôn nhân và gia đình có yếu tố nước ngoài theo Luật Hôn nhân và Gia đình.
lhnvgdc000067,"Điều 4 Trách nhiệm của Nhà nước và xã hội đối với hôn nhân và gia đình
Nhà nước có chính sách, biện pháp bảo hộ hôn nhân và gia đình, tạo điều kiện để nam, nữ xác lập hôn nhân tự nguyện, tiến bộ, một vợ một chồng, vợ chồng bình đẳng; xây dựng gia đình ấm no, tiến bộ, hạnh phúc và thực hiện đầy đủ chức năng của mình; tăng cường tuyên truyền, phổ biến, giáo dục pháp luật về hôn nhân và gia đình; vận động nhân dân xóa bỏ phong tục, tập quán lạc hậu về hôn nhân và gia đình, phát huy truyền thống, phong tục, tập quán tốt đẹp thể hiện bản sắc của mỗi dân tộc."
lhnvgdc000068,Quy định về trách nhiệm của Nhà nước và xã hội trong việc bảo vệ hôn nhân và gia đình.
lhnvgdc000069,"Điều 4 Trách nhiệm của Nhà nước và xã hội đối với hôn nhân và gia đình
Nhà nước có chính sách, biện pháp bảo hộ hôn nhân và gia đình, tạo điều kiện để nam, nữ xác lập hôn nhân tự nguyện, tiến bộ, một vợ một chồng, vợ chồng bình đẳng; xây dựng gia đình ấm no, tiến bộ, hạnh phúc và thực hiện đầy đủ chức năng của mình; tăng cường tuyên truyền, phổ biến, giáo dục pháp luật về hôn nhân và gia đình; vận động nhân dân xóa bỏ phong tục, tập quán lạc hậu về hôn nhân và gia đình, phát huy truyền thống, phong tục, tập quán tốt đẹp thể hiện bản sắc của mỗi dân tộc.
Chính phủ thống nhất quản lý nhà nước về hôn nhân và gia đình. Các bộ, cơ quan ngang bộ thực hiện quản lý nhà nước về hôn nhân và gia đình theo sự phân công của Chính phủ. Ủy ban nhân dân các cấp và các cơ quan khác thực hiện quản lý nhà nước về hôn nhân và gia đình theo quy định của pháp luật.
Cơ quan, tổ chức có trách nhiệm giáo dục, vận động cán bộ, công chức, viên chức, người lao động, các thành viên của mình và mọi công dân xây dựng gia đình văn hóa; kịp thời hòa giải mâu thuẫn trong gia đình, bảo vệ quyền, lợi ích hợp pháp của các thành viên gia đình. Nhà trường phối hợp với gia đình trong việc giáo dục, tuyên truyền, phổ biến pháp luật về hôn nhân và gia đình cho thế hệ trẻ."
lhnvgdc000070,"Điều 4 Trách nhiệm của Nhà nước và xã hội đối với hôn nhân và gia đình
Chính phủ thống nhất quản lý nhà nước về hôn nhân và gia đình. Các bộ, cơ quan ngang bộ thực hiện quản lý nhà nước về hôn nhân và gia đình theo sự phân công của Chính phủ. Ủy ban nhân dân các cấp và các cơ quan khác thực hiện quản lý nhà nước về hôn nhân và gia đình theo quy định của pháp luật."
lhnvgdc000071,Quy định về trách nhiệm quản lý nhà nước về hôn nhân và gia đình.
lhnvgdc000072,"Điều 4 Trách nhiệm của Nhà nước và xã hội đối với hôn nhân và gia đình
Cơ quan, tổ chức có trách nhiệm giáo dục, vận động cán bộ, công chức, viên chức, người lao động, các thành viên của mình và mọi công dân xây dựng gia đình văn hóa; kịp thời hòa giải mâu thuẫn trong gia đình, bảo vệ quyền, lợi ích hợp pháp của các thành viên gia đình. Nhà trường phối hợp với gia đình trong việc giáo dục, tuyên truyền, phổ biến pháp luật về hôn nhân và gia đình cho thế hệ trẻ."
lhnvgdc000073,"Quy định về trách nhiệm của Nhà nước và xã hội trong việc xây dựng gia đình văn hóa, bảo vệ quyền lợi gia đình."
lhnvgdc000074,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Quan hệ hôn nhân và gia đình được xác lập, thực hiện theo quy định của Luật này được tôn trọng và được pháp luật bảo vệ."
lhnvgdc000075,Luật Hôn nhân và Gia đình bảo vệ các quan hệ hôn nhân và gia đình hợp pháp.
lhnvgdc000076,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Quan hệ hôn nhân và gia đình được xác lập, thực hiện theo quy định của Luật này được tôn trọng và được pháp luật bảo vệ.
Cấm các hành vi sau đây:
Kết hôn giả tạo, ly hôn giả tạo;
Tảo hôn, cưỡng ép kết hôn, lừa dối kết hôn, cản trở kết hôn;
Người đang có vợ, có chồng mà kết hôn hoặc chung sống như vợ chồng với người khác hoặc chưa có vợ, chưa có chồng mà kết hôn hoặc chung sống như vợ chồng với người đang có chồng, có vợ;
Kết hôn hoặc chung sống như vợ chồng giữa những người cùng dòng máu về trực hệ; giữa những người có họ trong phạm vi ba đời; giữa cha, mẹ nuôi với con nuôi; giữa người đã từng là cha, mẹ nuôi với con nuôi, cha chồng với con dâu, mẹ vợ với con rể, cha dượng với con riêng của vợ, mẹ kế với con riêng của chồng;
Yêu sách của cải trong kết hôn;
Cưỡng ép ly hôn, lừa dối ly hôn, cản trở ly hôn;
Thực hiện sinh con bằng kỹ thuật hỗ trợ sinh sản vì mục đích thương mại, mang thai hộ vì mục đích thương mại, lựa chọn giới tính thai nhi, sinh sản vô tính;
Bạo lực gia đình;
Lợi dụng việc thực hiện quyền về hôn nhân và gia đình để mua bán người, bóc lột sức lao động, xâm phạm tình dục hoặc có hành vi khác nhằm mục đích trục lợi.
Mọi hành vi vi phạm pháp luật về hôn nhân và gia đình phải được xử lý nghiêm minh, đúng pháp luật. Cơ quan, tổ chức, cá nhân có quyền yêu cầu Tòa án, cơ quan khác có thẩm quyền áp dụng biện pháp kịp thời ngăn chặn và xử lý người có hành vi vi phạm pháp luật về hôn nhân và gia đình.
Danh dự, nhân phẩm, uy tín, bí mật đời tư và các quyền riêng tư khác của các bên được tôn trọng, bảo vệ trong quá trình giải quyết vụ việc về hôn nhân và gia đình."
lhnvgdc000077,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Kết hôn giả tạo, ly hôn giả tạo;"
lhnvgdc000078,Nghiêm cấm hành vi kết hôn hoặc ly hôn không xuất phát từ ý nguyện thực tế
lhnvgdc000079,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Tảo hôn, cưỡng ép kết hôn, lừa dối kết hôn, cản trở kết hôn;"
lhnvgdc000080,"Liệt kê các hành vi bị cấm liên quan đến kết hôn, nhằm bảo vệ chế độ hôn nhân và gia đình."
lhnvgdc000081,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Người đang có vợ, có chồng mà kết hôn hoặc chung sống như vợ chồng với người khác hoặc chưa có vợ, chưa có chồng mà kết hôn hoặc chung sống như vợ chồng với người đang có chồng, có vợ;"
lhnvgdc000082,Cấm người đang có vợ/chồng kết hôn hoặc chung sống như vợ chồng với người khác và ngược lại.
lhnvgdc000083,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Kết hôn hoặc chung sống như vợ chồng giữa những người cùng dòng máu về trực hệ; giữa những người có họ trong phạm vi ba đời; giữa cha, mẹ nuôi với con nuôi; giữa người đã từng là cha, mẹ nuôi với con nuôi, cha chồng với con dâu, mẹ vợ với con rể, cha dượng với con riêng của vợ, mẹ kế với con riêng của chồng;"
lhnvgdc000084,Luật cấm kết hôn hoặc chung sống như vợ chồng giữa những người có quan hệ huyết thống hoặc quan hệ gia đình đặc biệt.
lhnvgdc000085,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Yêu sách của cải trong kết hôn;"
lhnvgdc000086,Cấm yêu sách của cải trong kết hôn để bảo vệ chế độ hôn nhân và gia đình.
lhnvgdc000087,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Cưỡng ép ly hôn, lừa dối ly hôn, cản trở ly hôn;"
lhnvgdc000088,"Điều luật này nghiêm cấm các hành vi cưỡng ép, lừa dối hoặc cản trở việc ly hôn."
lhnvgdc000089,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Thực hiện sinh con bằng kỹ thuật hỗ trợ sinh sản vì mục đích thương mại, mang thai hộ vì mục đích thương mại, lựa chọn giới tính thai nhi, sinh sản vô tính;"
lhnvgdc000090,Luật cấm các hành vi liên quan đến sinh sản vì mục đích thương mại và lựa chọn giới tính thai nhi.
lhnvgdc000091,"Điều 5 Bảo vệ chế độ hôn nhân và gia đình
Cấm các hành vi sau đây:
Bạo lực gia đình;"
