question_id,question
hsq000050,Điều luật nói gì về việc tạo điều kiện cho người chấp hành xong hình phạt?
hsq000051,"Nếu một công ty vi phạm pháp luật, việc xử lý có thể kéo dài không?"
hsq000052,"Khi phát hiện một công ty có dấu hiệu phạm tội, quy trình xử lý cần tuân thủ những nguyên tắc nào?"
hsq000053,Một tập đoàn lớn bị cáo buộc hối lộ quan chức để trúng thầu. Việc xử lý vụ án này cần tuân thủ nguyên tắc nào?
hsq000054,Thế nào là 'xử lý công minh' đối với pháp nhân thương mại phạm tội?
hsq000055,Nguyên tắc xử lý pháp nhân thương mại phạm tội được quy định như thế nào trong Bộ luật Hình sự?
hsq000056,Công ty nhà nước và công ty tư nhân có bị đối xử khác nhau nếu cùng phạm một tội?
hsq000057,Nguyên tắc xử lý pháp nhân thương mại phạm tội được thực hiện như thế nào?
hsq000058,"Một tập đoàn lớn, có vốn nhà nước chi phối, bị phát hiện hối lộ quan chức. Hỏi việc xử lý tập đoàn này có khác gì so với một công ty nhỏ hoàn toàn tư nhân cũng phạm tội hối lộ?"
hsq000059,Pháp nhân thương mại 'phạm tội' được hiểu là gì?
hsq000060,Điều luật quy định như thế nào về sự bình đẳng của pháp nhân thương mại trước pháp luật?
hsq000061,Một công ty phạm tội nhưng sau đó chủ động khắc phục hậu quả thì có được giảm nhẹ hình phạt không?
hsq000062,"Trong trường hợp một công ty bị cáo buộc phạm tội, những yếu tố nào sẽ được xem xét để quyết định hình phạt?"
hsq000063,Một công ty sản xuất hàng giả bị phát hiện. Giám đốc công ty hối lộ để che đậy hành vi. Công ty này sẽ bị xử lý như thế nào?
hsq000064,Thế nào là 'pháp nhân thương mại phạm tội dùng thủ đoạn tinh vi'?
hsq000065,Điều luật quy định như thế nào về việc khoan hồng đối với pháp nhân thương mại phạm tội?
hsq000066,Các tổ chức xã hội có vai trò gì trong việc ngăn chặn tội phạm theo luật?
hsq000067,Cơ quan công an có những trách nhiệm cụ thể nào trong việc phòng ngừa tội phạm?
hsq000068,"Một công ty bảo vệ phát hiện hành vi trộm cắp tại nơi làm việc, họ tự ý bắt giữ và tra khảo người tình nghi. Hỏi công ty này có vi phạm gì không?"
hsq000069,Thế nào là 'cơ quan hữu quan khác' trong phòng ngừa và đấu tranh chống tội phạm?
hsq000070,Điều luật quy định trách nhiệm của Tòa án nhân dân trong phòng ngừa tội phạm như thế nào?
hsq000071,Một công ty có trách nhiệm nhắc nhở nhân viên tuân thủ pháp luật không?
hsq000072,Một trường học cần làm gì để phòng ngừa học sinh vi phạm pháp luật?
hsq000073,"Một xưởng sản xuất thường xuyên xả chất thải gây ô nhiễm, tổ trưởng sản xuất biết nhưng làm ngơ. Tổ trưởng có vi phạm gì không?"
hsq000074,"Thế nào là 'nguyên nhân và điều kiện gây ra tội phạm' mà cơ quan, tổ chức cần loại trừ?"
hsq000075,"Điều luật quy định cơ quan, tổ chức cần làm gì để phòng ngừa tội phạm?"
hsq000076,"Nếu tôi biết hàng xóm buôn bán ma túy nhưng im lặng, tôi có vi phạm pháp luật không?"
hsq000077,Tôi có thể thực hiện nghĩa vụ phòng chống tội phạm bằng cách nào?
hsq000078,"Một người dân phát hiện một nhóm thanh niên đang chuẩn bị đánh nhau. Anh ta bỏ mặc và đi qua. Hỏi, người này có vi phạm pháp luật không?"
hsq000079,Thế nào là 'phòng ngừa tội phạm' theo quy định của pháp luật?
hsq000080,Điều luật quy định về trách nhiệm của công dân trong phòng chống tội phạm được ghi như thế nào?
hsq000081,Một người nước ngoài phạm tội trộm cắp tại Hà Nội thì có bị xử lý theo luật hình sự Việt Nam không?
hsq000082,"Nếu một vụ giết người xảy ra trên một tàu du lịch mang cờ Việt Nam đang đi trên biển quốc tế, luật hình sự Việt Nam có được áp dụng để xét xử không?"
hsq000083,Một nhóm người nước ngoài khai thác trái phép tài nguyên khoáng sản trong vùng đặc quyền kinh tế của Việt Nam. Hành vi này có bị xử lý theo luật pháp Việt Nam không?
hsq000084,Vùng đặc quyền kinh tế của Việt Nam được hiểu như thế nào trong việc áp dụng luật hình sự?
hsq000085,Điều 5 Bộ luật Hình sự quy định về hiệu lực của bộ luật đối với hành vi phạm tội trên tàu bay Việt Nam như thế nào?
hsq000086,"Một nhà ngoại giao nước ngoài phạm tội trộm cắp ở Việt Nam, việc xử lý hình sự có giống như công dân Việt Nam không?"
hsq000087,"Nếu một người nước ngoài có quyền miễn trừ ngoại giao phạm tội ở Việt Nam, quy trình xử lý trách nhiệm hình sự sẽ như thế nào?"
hsq000088,Một nhân viên lãnh sự quán nước ngoài say rượu lái xe gây tai nạn ở Việt Nam. Hỏi việc xét xử người này có khác gì so với người Việt Nam không?
hsq000089,Thế nào là 'quyền miễn trừ ngoại giao hoặc lãnh sự'?
hsq000090,Điều luật quy định về việc xử lý người nước ngoài có quyền miễn trừ ngoại giao phạm tội ở Việt Nam như thế nào?
hsq000091,"Một công ty Việt Nam mở chi nhánh ở nước ngoài và chi nhánh này vi phạm luật hình sự ở nước sở tại, công ty mẹ ở Việt Nam có bị xử lý theo luật Việt Nam không?"
hsq000092,Những ai phạm tội ở nước ngoài thì sẽ bị xử lý hình sự tại Việt Nam?
hsq000093,"Ông A, một người không có quốc tịch nhưng đã sống ở Việt Nam 20 năm, sang Lào đánh bạc và bị bắt. Khi ông A trở về Việt Nam, ông có bị truy cứu trách nhiệm hình sự tại Việt Nam về hành vi đánh bạc ở Lào không?"
hsq000094,Thế nào là 'pháp nhân thương mại Việt Nam' theo điều luật này?
hsq000095,Điều luật này quy định cụ thể những đối tượng nào có thể bị truy cứu trách nhiệm hình sự khi phạm tội ở nước ngoài?
hsq000096,"Một công dân Pháp phạm tội trộm cắp ở Campuchia, tài sản bị trộm là của một người Việt Nam, người này có thể bị xử lý theo luật Việt Nam không?"
hsq000097,Khi nào thì một công ty nước ngoài phạm tội ở nước ngoài sẽ bị xử lý theo luật hình sự Việt Nam?
hsq000098,Một người Hàn Quốc làm giả giấy tờ tại Thái Lan để nhập cảnh trái phép vào Việt Nam. Hỏi người này có bị xử lý theo luật Việt Nam không?
hsq000099,Thế nào là 'lợi ích của nước Cộng hòa xã hội chủ nghĩa Việt Nam' bị xâm hại theo Điều 6?
hsq000100,Điều 6 quy định về điều kiện để người nước ngoài phạm tội ở nước ngoài bị xử lý theo luật Việt Nam như thế nào?
hsq000101,"Một người nước ngoài phạm tội trên máy bay tư nhân không mang quốc tịch Việt Nam đang bay trên Thái Bình Dương, Việt Nam có thể xử lý hình sự không?"
hsq000102,"Trong trường hợp một vụ án hình sự xảy ra trên một con tàu không mang quốc tịch Việt Nam ở vùng biển quốc tế, thì tòa án Việt Nam có thẩm quyền xét xử vụ án này không?"
hsq000103,"Một nhóm người Việt Nam tổ chức đánh bạc trên một tàu cá không đăng ký quốc tịch Việt Nam đang neo đậu tại vùng biển quốc tế. Cảnh sát biển Việt Nam phát hiện và bắt giữ. Hỏi, việc truy tố nhóm người này có phù hợp với luật pháp Việt Nam không?"
hsq000104,Thế nào là 'tàu biển không mang quốc tịch Việt Nam' trong bối cảnh điều luật này?
hsq000105,Điều kiện để Việt Nam có thể truy cứu trách nhiệm hình sự đối với hành vi phạm tội xảy ra trên tàu biển không mang quốc tịch Việt Nam ở biển cả là gì?
hsq000106,"Nếu một hành vi xảy ra năm ngoái, nhưng năm nay mới có luật quy định hành vi đó là tội phạm, thì có bị xử lý theo luật mới không?"
hsq000107,Khi nào thì một người bị xét xử theo luật hình sự?
hsq000108,"Ông A thực hiện hành vi tham ô tài sản vào năm 2015. Đến năm 2017, hành vi này mới bị phát hiện và khởi tố. Hỏi, ông A sẽ bị xét xử theo Bộ luật Hình sự năm nào?"
hsq000109,Thời điểm 'hành vi phạm tội được thực hiện' được hiểu như thế nào?
hsq000110,Điều luật quy định về hiệu lực của Bộ luật Hình sự theo thời gian được nêu như thế nào?
hsq000111,"Nếu hành vi trộm cắp xảy ra trước khi luật mới tăng nặng hình phạt có hiệu lực, người phạm tội có bị áp dụng mức phạt mới không?"
hsq000112,Khi nào thì một người phạm tội được hưởng lợi từ sự thay đổi của luật hình sự?
hsq000113,"Ông A thực hiện hành vi đánh bạc trái phép vào tháng 1/2024. Đến tháng 3/2024, luật mới quy định hành vi đánh bạc trái phép chỉ bị xử phạt hành chính thay vì truy cứu trách nhiệm hình sự. Hỏi ông A có còn bị truy cứu trách nhiệm hình sự không?"
hsq000114,Thế nào là 'điều luật có lợi cho người phạm tội' theo Điều 7 Bộ luật Hình sự?
hsq000115,Điều 7 Bộ luật Hình sự quy định như thế nào về việc áp dụng tình tiết tăng nặng mới?
hsq000116,"Nếu một hành vi trước đây là tội phạm, nhưng luật mới đã bỏ tội danh đó, người thực hiện hành vi đó có còn bị truy cứu trách nhiệm hình sự không?"
hsq000117,Khi nào thì một điều luật hình sự mới có lợi cho người phạm tội được áp dụng cho hành vi phạm tội xảy ra trước đó?
hsq000118,"Ông A bị bắt về tội trộm cắp tài sản. Trong thời gian điều tra, Bộ luật Hình sự sửa đổi có hiệu lực, tăng giá trị tài sản tối thiểu để cấu thành tội trộm cắp. Tài sản ông A trộm cắp không đủ giá trị cấu thành tội theo luật mới. Hỏi ông A có bị truy cứu trách nhiệm hình sự không?"
hsq000119,Thế nào là 'điều luật có lợi cho người phạm tội' theo Bộ luật Hình sự?
hsq000120,Điều luật nào quy định về việc áp dụng luật hình sự mới có lợi cho người phạm tội đối với hành vi phạm tội đã xảy ra trước đó?
hsq000121,Một hành vi gây thiệt hại nhưng không được ghi trong luật hình sự thì có bị coi là tội phạm không?
hsq000122,Làm thế nào để xác định một hành vi có phải là tội phạm?
hsq000123,Một người bị bệnh tâm thần gây rối trật tự công cộng. Người này có bị coi là phạm tội không?
hsq000124,Thế nào là 'hành vi nguy hiểm cho xã hội' trong định nghĩa về tội phạm?
hsq000125,Hãy trích dẫn định nghĩa về tội phạm trong Bộ luật Hình sự.
hsq000126,"Một người trộm cắp vặt nhưng đã thành khẩn khai báo và bồi thường thiệt hại, vậy có chắc chắn bị coi là tội phạm không?"
hsq000127,Khi nào một hành vi có dấu hiệu tội phạm sẽ không bị coi là tội phạm?
hsq000128,Một nhân viên văn phòng vì quá bức xúc với đồng nghiệp thường xuyên nói xấu sau lưng nên đã tát đồng nghiệp một cái. Hỏi hành vi này có bị coi là tội phạm không?
hsq000129,Thế nào là 'tính chất nguy hiểm cho xã hội không đáng kể' trong luật hình sự?
hsq000130,Điều luật quy định về các hành vi không bị coi là tội phạm?
hsq000131,Một hành vi vi phạm mà mức án tù cao nhất là 5 năm có được coi là tội phạm ít nghiêm trọng không?
hsq000132,Làm sao để biết một hành vi phạm tội cụ thể được xếp vào loại tội phạm ít nghiêm trọng?
hsq000133,"Anh A trộm cắp tài sản trị giá 2 triệu đồng, theo luật hình sự thì hành vi này có thể bị phạt tù đến 3 năm. Vậy hành vi của anh A có được xem là tội phạm ít nghiêm trọng không?"
hsq000134,Tội phạm 'ít nghiêm trọng' được hiểu như thế nào?
hsq000135,Điều luật quy định như thế nào về tội phạm ít nghiêm trọng?
hsq000136,Một hành vi phạm tội mà khung hình phạt cao nhất là 2 năm tù thì có được coi là tội phạm nghiêm trọng không?
hsq000137,Làm sao để biết một tội danh cụ thể có phải là tội phạm nghiêm trọng hay không?
hsq000138,"Ông A bị truy tố về tội cố ý gây thương tích, theo đó khung hình phạt cao nhất là 6 năm tù. Vậy tội của ông A có được coi là tội phạm nghiêm trọng không?"
hsq000139,Thế nào là 'tội phạm nghiêm trọng' theo quy định của pháp luật hình sự?
hsq000140,Xin trích dẫn quy định về khung hình phạt cao nhất để một tội được coi là tội phạm nghiêm trọng.
hsq000141,Một hành vi phạm tội có khung hình phạt cao nhất là 6 năm tù thì có được coi là tội phạm rất nghiêm trọng không?
hsq000142,Làm thế nào để biết một hành vi phạm tội cụ thể được coi là tội phạm rất nghiêm trọng?
hsq000143,"Một người thực hiện hành vi trộm cắp tài sản, theo quy định của Bộ luật Hình sự, hành vi này có khung hình phạt cao nhất là 12 năm tù. Hỏi hành vi này có được xem là tội phạm rất nghiêm trọng không?"
hsq000144,Thế nào là 'tính chất và mức độ nguy hiểm cho xã hội' của hành vi phạm tội?
hsq000145,Điều luật quy định về khung hình phạt áp dụng cho tội phạm rất nghiêm trọng?
hsq000146,Một người ăn trộm tài sản trị giá 10 triệu đồng có bị coi là phạm tội đặc biệt nghiêm trọng không?
hsq000147,Dấu hiệu nào giúp nhận biết một hành vi phạm tội được coi là 'tội phạm đặc biệt nghiêm trọng'?
hsq000148,"Một người buôn bán ma túy số lượng lớn, bị cáo buộc khung hình phạt cao nhất là tù chung thân. Vậy hành vi này có được xem là tội phạm đặc biệt nghiêm trọng không?"
hsq000149,Thế nào là 'tội phạm đặc biệt nghiêm trọng' theo quy định của Bộ luật Hình sự?
hsq000150,Cho biết định nghĩa về tội phạm đặc biệt nghiêm trọng được quy định trong Bộ luật Hình sự
hsq000151,Việc phân loại tội phạm của công ty có khác gì so với cá nhân không?
hsq000152,"Khi xem xét một công ty phạm tội, những yếu tố nào được dùng để quyết định mức độ nghiêm trọng của hành vi?"
hsq000153,Một công ty sản xuất thực phẩm làm giả gây ngộ độc hàng loạt. Việc phân loại tội của công ty này được thực hiện như thế nào?
hsq000154,Thế nào là 'tính chất và mức độ nguy hiểm cho xã hội' trong việc phân loại tội phạm của pháp nhân thương mại?
hsq000155,Điều luật quy định về căn cứ để phân loại tội phạm do pháp nhân thương mại thực hiện?
hsq000156,"Một người vô tình gây ra tai nạn giao thông, vậy có bị coi là cố ý phạm tội không?"
hsq000157,Làm sao để biết một người có cố ý phạm tội hay không?
hsq000158,"Một kế toán trưởng biết rõ việc khai gian thuế là vi phạm pháp luật, nhưng vẫn thực hiện theo chỉ đạo của giám đốc để tăng lợi nhuận cho công ty. Hỏi kế toán trưởng có phạm tội cố ý không?"
hsq000159,Thế nào là 'nhận thức rõ hành vi của mình là nguy hiểm cho xã hội' trong định nghĩa về cố ý phạm tội?
hsq000160,Điều luật quy định về các dấu hiệu của cố ý phạm tội như thế nào?
hsq000161,"Một người biết rõ hành vi của mình là sai trái nhưng vẫn làm, nhưng không mong muốn hậu quả xảy ra, có phải là cố ý phạm tội không?"
hsq000162,Làm thế nào để xác định một người có 'mong muốn hậu quả xảy ra' khi thực hiện hành vi phạm tội?
hsq000163,"Một thanh niên ném đá vào xe ô tô đang chạy trên đường, biết rằng có thể gây tai nạn nhưng vẫn làm vì muốn trêu chọc. Nếu xe bị mất lái gây tai nạn chết người, thanh niên này có bị coi là cố ý phạm tội không?"
hsq000164,Thế nào là 'nhận thức rõ hành vi của mình là nguy hiểm cho xã hội' trong định nghĩa về cố ý phạm tội?
hsq000165,Điều luật quy định như thế nào về yếu tố 'mong muốn hậu quả xảy ra' trong cấu thành tội cố ý?
hsq000166,Một người say rượu gây tai nạn giao thông có bị coi là cố ý phạm tội không?
hsq000167,Làm thế nào để xác định một người có 'ý thức để mặc cho hậu quả xảy ra' khi phạm tội?
hsq000168,"Một người biết mình bị bệnh truyền nhiễm nguy hiểm nhưng vẫn quan hệ tình dục không an toàn với nhiều người, sau đó có người bị lây bệnh. Người này có phạm tội cố ý không?"
hsq000169,Thế nào là 'hậu quả của hành vi có thể xảy ra' trong định nghĩa về cố ý phạm tội?
hsq000170,Định nghĩa chính xác về 'cố ý phạm tội' được quy định trong Bộ luật Hình sự?
hsq000171,"Một người gây tai nạn giao thông vì ngủ gật, vậy có được coi là cố ý gây tai nạn không?"
hsq000172,Làm sao để xác định một người phạm tội do vô ý hay cố ý?
hsq000173,"Một thợ điện sửa chữa đường dây cao thế, đã ngắt điện nhưng do sơ suất kiểm tra không kỹ nên vẫn còn điện và gây tai nạn chết người. Hỏi, đây là hành vi cố ý hay vô ý?"
hsq000174,"Theo luật hình sự, 'vô ý phạm tội' được hiểu như thế nào?"
hsq000175,Điều luật quy định như thế nào về các trường hợp được coi là vô ý phạm tội?
hsq000176,"Một người gây tai nạn giao thông vì lái xe quá tốc độ nhưng tin rằng mình có thể kiểm soát được tình hình, vậy có phải là vô ý phạm tội không?"
hsq000177,Làm sao để phân biệt một người phạm tội vô ý hay cố ý?
hsq000178,"Một kỹ sư xây dựng biết việc thi công ẩu có thể gây sập công trình nhưng chủ quan cho rằng sẽ không sao, và sau đó công trình bị sập gây thiệt hại về người. Hỏi kỹ sư này có phạm tội không?"
hsq000179,Thế nào là 'thấy trước hậu quả' trong trường hợp vô ý phạm tội?
hsq000180,Nêu định nghĩa chính xác về vô ý phạm tội theo Bộ luật Hình sự.
hsq000181,"Nếu một người gây tai nạn vì bất cẩn nhưng hoàn toàn không nghĩ hành động đó có thể gây ra tai nạn, người này có bị coi là phạm tội vô ý không?"
hsq000182,Làm thế nào để xác định một người có phạm tội vô ý hay không?
hsq000183,"Một bác sĩ phẫu thuật do mệt mỏi đã gây ra sai sót trong ca mổ, dẫn đến bệnh nhân tử vong. Liệu bác sĩ có phạm tội vô ý không?"
hsq000184,Thế nào là 'thấy trước' và 'có thể thấy trước' trong định nghĩa về vô ý phạm tội?
hsq000185,Điều luật quy định như thế nào về hành vi vô ý phạm tội?
hsq000186,Một người 15 tuổi trộm cắp tài sản trị giá 50 triệu đồng thì có phải chịu trách nhiệm hình sự không?
hsq000187,Một người 13 tuổi có thể bị xử lý hình sự trong trường hợp nào?
hsq000188,Một nhóm học sinh 15 tuổi thực hiện hành vi bắt cóc một bạn học để đòi tiền chuộc. Hỏi các em này có phải chịu trách nhiệm hình sự không?
hsq000189,Tội phạm 'rất nghiêm trọng' và 'đặc biệt nghiêm trọng' được hiểu như thế nào?
hsq000190,Điều luật nào quy định về độ tuổi chịu trách nhiệm hình sự đối với tội phạm đặc biệt nghiêm trọng?
hsq000191,"Nếu một người say rượu gây tai nạn giao thông, người đó có phải chịu trách nhiệm trước pháp luật không?"
hsq000192,"Nếu một người sử dụng ma túy đá và gây ra một vụ ẩu đả, việc xác định trách nhiệm hình sự của người này được thực hiện như thế nào?"
hsq000193,"Một nhân viên bảo vệ uống rượu say trong giờ làm việc, sau đó gây gổ và hành hung khách hàng. Hỏi người này có phải chịu trách nhiệm pháp lý cho hành vi của mình không?"
hsq000194,Thế nào là 'tình trạng mất khả năng nhận thức hoặc khả năng điều khiển hành vi' do dùng chất kích thích?
hsq000195,Điều luật quy định về việc say rượu có được miễn trách nhiệm hình sự không?
hsq000196,"Một người mua thuốc độc với ý định giết người nhưng chưa thực hiện hành vi đó, người này có bị coi là phạm tội không?"
hsq000197,Những hành động nào được xem là 'chuẩn bị phạm tội'?
hsq000198,"Một nhóm thanh niên bàn bạc và lên kế hoạch cướp ngân hàng, họ đã mua súng và lên sơ đồ. Hỏi hành vi này có bị coi là phạm tội không?"
hsq000199,Vậy 'chuẩn bị phạm tội' được hiểu chính xác là gì?
hsq000200,Điều luật quy định những hành vi nào cấu thành 'chuẩn bị phạm tội'?
hsq000201,Nếu một người lên kế hoạch giết người nhưng chưa thực hiện hành vi nào thì có bị coi là phạm tội không?
hsq000202,Khi nào thì một người chuẩn bị phạm tội phải chịu trách nhiệm hình sự?
hsq000203,"Một nhóm người lên kế hoạch lật đổ chính quyền, họ đã thu thập vũ khí và lên bản đồ tấn công các cơ quan nhà nước, nhưng bị phát hiện trước khi thực hiện. Nhóm người này có bị xử lý hình sự không?"
hsq000204,Chuẩn bị phạm tội được hiểu như thế nào?
hsq000205,Điều luật quy định những hành vi chuẩn bị phạm tội nào thì phải chịu trách nhiệm hình sự?
hsq000206,"Một học sinh 15 tuổi lên kế hoạch chi tiết để trộm cắp xe máy, nhưng chưa thực hiện thì có bị coi là phạm tội không?"
hsq000207,"Nếu một nhóm bạn 14 tuổi rủ nhau mua hung khí để đi cướp, nhưng bị bắt trước khi thực hiện, việc xử lý sẽ như thế nào?"
hsq000208,"Một cậu bé 15 tuổi rất căm ghét một bạn cùng lớp và lên mạng tìm hiểu cách chế tạo thuốc độc để giết bạn. Cậu ta đã tải tài liệu về và mua một số hóa chất, nhưng chưa kịp trộn thì bị phát hiện. Hỏi cậu bé này có phạm tội không?"
hsq000209,Thế nào là 'chuẩn bị phạm tội' theo quy định của pháp luật hình sự?
hsq000210,Điều luật quy định về tuổi chịu trách nhiệm hình sự khi chuẩn bị phạm tội giết người hoặc cướp tài sản?
hsq000211,"Nếu một người lên kế hoạch giết người nhưng sau đó đổi ý và không thực hiện, thì có bị coi là phạm tội chưa đạt không?"
hsq000212,"Nếu một người cố gắng trộm cắp nhưng bị phát hiện và bắt giữ trước khi lấy được tài sản, người này có bị xử lý hình sự không?"
hsq000213,"Một người bắn súng vào người khác để giết, nhưng viên đạn chỉ sượt qua và không gây chết người. Người này có bị khép tội giết người không?"
hsq000214,Thế nào là 'nguyên nhân ngoài ý muốn' trong định nghĩa về phạm tội chưa đạt?
hsq000215,Cho biết định nghĩa chính xác về phạm tội chưa đạt theo luật.
hsq000216,"Nếu một người định giết người nhưng không thành công, người đó có bị coi là phạm tội không?"
hsq000217,"Một người lên kế hoạch trộm cắp, đã đột nhập vào nhà nhưng chưa kịp lấy gì thì bị bắt, vậy người này sẽ bị xử lý như thế nào?"
hsq000218,"Một người pha thuốc độc vào đồ ăn của người khác với ý định giết người, nhưng người này không ăn nên không chết. Hỏi người pha thuốc độc có phạm tội không?"
hsq000219,Phạm tội 'chưa đạt' được hiểu như thế nào?
hsq000220,Điều luật quy định về trách nhiệm hình sự của người phạm tội chưa đạt như thế nào?
hsq000221,"Một người đang trộm đồ, bị bảo vệ phát hiện nên bỏ chạy thì có được coi là tự ý nửa chừng chấm dứt việc phạm tội không?"
hsq000222,Khi nào một người phạm tội được coi là đã tự ý nửa chừng chấm dứt việc phạm tội?
hsq000223,"Một nhóm người lên kế hoạch cướp ngân hàng, đã chuẩn bị vũ khí và đến trước ngân hàng, nhưng một người trong nhóm thấy sợ nên bỏ về, ngăn cản những người còn lại thực hiện kế hoạch. Người này có được hưởng khoan hồng không?"
hsq000224,Thế nào là 'tự mình không thực hiện tội phạm đến cùng' trong định nghĩa về tự ý nửa chừng chấm dứt việc phạm tội?
hsq000225,Điều luật quy định như thế nào về hành vi tự ý nửa chừng chấm dứt việc phạm tội?
hsq000226,"Nếu một người đang trộm cắp tài sản nhưng tự ý bỏ chạy trước khi lấy được gì, người này có bị đi tù không?"
hsq000227,Khi nào một người phạm tội được coi là 'tự ý nửa chừng chấm dứt việc phạm tội'?
