corpus_id,content
lbvqlntdc000028,"Điều 3 Giải thích từ ngữ
Sản phẩm, hàng hóa có khuyết tật là sản phẩm, hàng hóa không bảo đảm an toàn cho người tiêu dùng, có khả năng gây thiệt hại cho tính mạng, sức khỏe, tài sản của người tiêu dùng nhưng chưa phát hiện được khuyết tật tại thời điểm sản phẩm, hàng hóa được cung cấp cho người tiêu dùng mặc dù sản phẩm, hàng hóa đó được sản xuất theo đúng tiêu chuẩn, quy chuẩn kỹ thuật hiện hành, bao gồm:
Sản phẩm, hàng hóa tiềm ẩn nguy cơ gây mất an toàn trong quá trình sử dụng nhưng không có hướng dẫn, cảnh báo đầy đủ cho người tiêu dùng."
lbvqlntdc000029,"Điều 3 Giải thích từ ngữ
Giao dịch từ xa là giao dịch được thực hiện trên không gian mạng, phương tiện điện tử hoặc phương tiện khác mà người tiêu dùng không được kiểm tra, tiếp xúc trực tiếp với sản phẩm, hàng hóa, dịch vụ trước khi tham gia giao dịch."
lbvqlntdc000030,Định nghĩa giao dịch từ xa trong Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000031,"Điều 3 Giải thích từ ngữ
Cung cấp dịch vụ liên tục là việc cung cấp dịch vụ có thời hạn từ 03 tháng trở lên hoặc không xác định thời hạn."
lbvqlntdc000032,Định nghĩa về 'Cung cấp dịch vụ liên tục' theo Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000033,"Điều 3 Giải thích từ ngữ
Bán hàng trực tiếp là việc tổ chức, cá nhân kinh doanh chủ động tiếp cận người tiêu dùng, giới thiệu sản phẩm, hàng hóa, dịch vụ để bán, cung cấp cho người tiêu dùng, bao gồm các hình thức sau đây:
Bán hàng tận cửa là hoạt động bán sản phẩm, hàng hóa, cung cấp dịch vụ tại nơi ở, nơi làm việc của người tiêu dùng;"
lbvqlntdc000034,Định nghĩa về 'bán hàng trực tiếp' và 'bán hàng tận cửa' theo Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000035,"Điều 3 Giải thích từ ngữ
Bán hàng trực tiếp là việc tổ chức, cá nhân kinh doanh chủ động tiếp cận người tiêu dùng, giới thiệu sản phẩm, hàng hóa, dịch vụ để bán, cung cấp cho người tiêu dùng, bao gồm các hình thức sau đây:
Bán hàng đa cấp là hoạt động bán hàng hóa thông qua mạng lưới cá nhân tham gia gồm nhiều cấp, nhiều nhánh, trong đó cá nhân tham gia được hưởng hoa hồng, tiền thưởng và lợi ích kinh tế khác từ kết quả bán hàng hóa của mình và của cá nhân khác trong mạng lưới;"
lbvqlntdc000036,Định nghĩa về bán hàng trực tiếp và bán hàng đa cấp theo Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000037,"Điều 3 Giải thích từ ngữ
Bán hàng trực tiếp là việc tổ chức, cá nhân kinh doanh chủ động tiếp cận người tiêu dùng, giới thiệu sản phẩm, hàng hóa, dịch vụ để bán, cung cấp cho người tiêu dùng, bao gồm các hình thức sau đây:
Bán hàng không tại địa điểm giao dịch thường xuyên là hoạt động giới thiệu, bán sản phẩm, hàng hóa, cung cấp dịch vụ tại các địa điểm không phải là địa điểm bán lẻ sản phẩm, hàng hóa cố định, giới thiệu, cung cấp dịch vụ thường xuyên."
lbvqlntdc000038,Định nghĩa 'Bán hàng trực tiếp' và 'Bán hàng không tại địa điểm giao dịch thường xuyên' theo Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000039,"Điều 3 Giải thích từ ngữ
Giao dịch đặc thù bao gồm giao dịch từ xa, cung cấp dịch vụ liên tục và bán hàng trực tiếp giữa tổ chức, cá nhân kinh doanh và người tiêu dùng."
lbvqlntdc000040,Định nghĩa về 'giao dịch đặc thù' trong Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000041,"Điều 3 Giải thích từ ngữ
Người có ảnh hưởng là chuyên gia, người có uy tín, người được xã hội chú ý trong lĩnh vực, ngành, nghề cụ thể theo quy định của Chính phủ."
lbvqlntdc000042,Định nghĩa về người có ảnh hưởng trong Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000043,"Điều 3 Giải thích từ ngữ
Tiêu dùng bền vững là việc sử dụng sản phẩm, hàng hóa, dịch vụ đáp ứng mục đích tiêu dùng, sinh hoạt của cá nhân, gia đình, cơ quan, tổ chức một cách hiệu quả, đồng thời giảm thiểu các tác động tiêu cực về môi trường, kinh tế - xã hội."
lbvqlntdc000044,Định nghĩa về tiêu dùng bền vững theo Luật Bảo vệ quyền lợi người tiêu dùng.
lbvqlntdc000045,"Điều 4 Quyền của người tiêu dùng
Được bảo đảm an toàn tính mạng, sức khoẻ, danh dự, nhân phẩm, uy tín, tài sản, bảo vệ thông tin, quyền, lợi ích hợp pháp khác khi tham gia giao dịch, sử dụng sản phẩm, hàng hóa, dịch vụ do tổ chức, cá nhân kinh doanh cung cấp."
lbvqlntdc000046,Quy định về quyền được bảo đảm an toàn và bảo vệ các quyền lợi khác của người tiêu dùng.
lbvqlntdc000047,"Điều 4 Quyền của người tiêu dùng
Được bảo đảm an toàn tính mạng, sức khoẻ, danh dự, nhân phẩm, uy tín, tài sản, bảo vệ thông tin, quyền, lợi ích hợp pháp khác khi tham gia giao dịch, sử dụng sản phẩm, hàng hóa, dịch vụ do tổ chức, cá nhân kinh doanh cung cấp.
Được cung cấp hóa đơn, chứng từ, tài liệu liên quan đến giao dịch; thông tin kịp thời, chính xác, đầy đủ về sản phẩm, hàng hóa, dịch vụ, nội dung giao dịch, nguồn gốc, xuất xứ sản phẩm, hàng hóa, dịch vụ và về tổ chức, cá nhân kinh doanh.
Lựa chọn sản phẩm, hàng hóa, dịch vụ, tổ chức, cá nhân kinh doanh theo nhu cầu, điều kiện thực tế của mình; quyết định tham gia hoặc không tham gia giao dịch; thỏa thuận các nội dung giao dịch với tổ chức, cá nhân kinh doanh; được cung cấp sản phẩm, hàng hóa, dịch vụ đúng với nội dung đã giao kết.
Góp ý với tổ chức, cá nhân kinh doanh về giá, chất lượng sản phẩm, hàng hóa, dịch vụ, phong cách phục vụ, phương thức giao dịch và nội dung liên quan đến giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh.
Yêu cầu tổ chức, cá nhân kinh doanh bồi thường thiệt hại khi sản phẩm, hàng hóa có khuyết tật, sản phẩm, hàng hóa, dịch vụ không phù hợp tiêu chuẩn, quy chuẩn kỹ thuật, không bảo đảm an toàn, đo lường, số lượng, khối lượng, chất lượng, công dụng, giá, nội dung khác theo quy định của pháp luật hoặc không đúng với đăng ký, thông báo, công bố, niêm yết, quảng cáo, giới thiệu, giao kết, cam kết của tổ chức, cá nhân kinh doanh.
Tham gia xây dựng chính sách, pháp luật về bảo vệ quyền lợi người tiêu dùng.
Khiếu nại, tố cáo, khởi kiện hoặc đề nghị tổ chức xã hội khởi kiện để bảo vệ quyền lợi của mình theo quy định của Luật này và quy định khác của pháp luật có liên quan.
Được tư vấn, hỗ trợ, hướng dẫn về kiến thức và kỹ năng tiêu dùng sản phẩm, hàng hóa, dịch vụ.
Được tạo điều kiện lựa chọn môi trường tiêu dùng lành mạnh và bền vững.
Được bảo vệ khi sử dụng dịch vụ công theo quy định của Luật này và quy định khác của pháp luật có liên quan.
Quyền khác theo quy định của pháp luật."
lbvqlntdc000048,"Điều 4 Quyền của người tiêu dùng
Được cung cấp hóa đơn, chứng từ, tài liệu liên quan đến giao dịch; thông tin kịp thời, chính xác, đầy đủ về sản phẩm, hàng hóa, dịch vụ, nội dung giao dịch, nguồn gốc, xuất xứ sản phẩm, hàng hóa, dịch vụ và về tổ chức, cá nhân kinh doanh."
lbvqlntdc000049,Quy định về quyền được cung cấp thông tin và chứng từ của người tiêu dùng.
lbvqlntdc000050,"Điều 4 Quyền của người tiêu dùng
Lựa chọn sản phẩm, hàng hóa, dịch vụ, tổ chức, cá nhân kinh doanh theo nhu cầu, điều kiện thực tế của mình; quyết định tham gia hoặc không tham gia giao dịch; thỏa thuận các nội dung giao dịch với tổ chức, cá nhân kinh doanh; được cung cấp sản phẩm, hàng hóa, dịch vụ đúng với nội dung đã giao kết."
lbvqlntdc000051,"Quy định về quyền cơ bản của người tiêu dùng khi mua sắm hàng hóa, dịch vụ."
lbvqlntdc000052,"Điều 4 Quyền của người tiêu dùng
Góp ý với tổ chức, cá nhân kinh doanh về giá, chất lượng sản phẩm, hàng hóa, dịch vụ, phong cách phục vụ, phương thức giao dịch và nội dung liên quan đến giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh."
lbvqlntdc000053,Quy định về quyền góp ý của người tiêu dùng đối với hoạt động kinh doanh.
lbvqlntdc000054,"Điều 4 Quyền của người tiêu dùng
Yêu cầu tổ chức, cá nhân kinh doanh bồi thường thiệt hại khi sản phẩm, hàng hóa có khuyết tật, sản phẩm, hàng hóa, dịch vụ không phù hợp tiêu chuẩn, quy chuẩn kỹ thuật, không bảo đảm an toàn, đo lường, số lượng, khối lượng, chất lượng, công dụng, giá, nội dung khác theo quy định của pháp luật hoặc không đúng với đăng ký, thông báo, công bố, niêm yết, quảng cáo, giới thiệu, giao kết, cam kết của tổ chức, cá nhân kinh doanh."
lbvqlntdc000055,Quy định về quyền yêu cầu bồi thường thiệt hại của người tiêu dùng khi mua phải hàng hóa/dịch vụ không đảm bảo.
lbvqlntdc000056,"Điều 4 Quyền của người tiêu dùng
Tham gia xây dựng chính sách, pháp luật về bảo vệ quyền lợi người tiêu dùng."
lbvqlntdc000057,"Quy định về quyền của người tiêu dùng được tham gia xây dựng chính sách, pháp luật liên quan đến bảo vệ quyền lợi của họ."
lbvqlntdc000058,"Điều 4 Quyền của người tiêu dùng
Khiếu nại, tố cáo, khởi kiện hoặc đề nghị tổ chức xã hội khởi kiện để bảo vệ quyền lợi của mình theo quy định của Luật này và quy định khác của pháp luật có liên quan."
lbvqlntdc000059,"Quy định về quyền khiếu nại, tố cáo, khởi kiện của người tiêu dùng để bảo vệ quyền lợi."
lbvqlntdc000060,"Điều 4 Quyền của người tiêu dùng
Được tư vấn, hỗ trợ, hướng dẫn về kiến thức và kỹ năng tiêu dùng sản phẩm, hàng hóa, dịch vụ."
lbvqlntdc000061,"Người tiêu dùng có quyền được tư vấn, hỗ trợ về kiến thức và kỹ năng tiêu dùng."
lbvqlntdc000062,"Điều 4 Quyền của người tiêu dùng
Được tạo điều kiện lựa chọn môi trường tiêu dùng lành mạnh và bền vững."
lbvqlntdc000063,Quy định về quyền của người tiêu dùng được lựa chọn môi trường tiêu dùng lành mạnh và bền vững.
lbvqlntdc000064,"Điều 4 Quyền của người tiêu dùng
Được bảo vệ khi sử dụng dịch vụ công theo quy định của Luật này và quy định khác của pháp luật có liên quan."
lbvqlntdc000065,Người tiêu dùng được bảo vệ khi sử dụng dịch vụ công theo quy định pháp luật.
lbvqlntdc000066,"Điều 4 Quyền của người tiêu dùng
Quyền khác theo quy định của pháp luật."
lbvqlntdc000067,Luật bảo vệ quyền lợi người tiêu dùng quy định các quyền cơ bản của người tiêu dùng.
lbvqlntdc000068,"Điều 5 Nghĩa vụ của người tiêu dùng
Kiểm tra sản phẩm, hàng hóa trước khi nhận theo quy định của pháp luật; lựa chọn tiêu dùng sản phẩm, hàng hóa có nguồn gốc, xuất xứ rõ ràng."
lbvqlntdc000069,"Quy định về nghĩa vụ của người tiêu dùng khi mua sắm hàng hóa, dịch vụ."
lbvqlntdc000070,"Điều 5 Nghĩa vụ của người tiêu dùng
Kiểm tra sản phẩm, hàng hóa trước khi nhận theo quy định của pháp luật; lựa chọn tiêu dùng sản phẩm, hàng hóa có nguồn gốc, xuất xứ rõ ràng.
Tiêu dùng không vi phạm pháp luật, không trái với thuần phong mỹ tục và đạo đức xã hội, không xâm phạm đến lợi ích quốc gia, dân tộc, lợi ích công cộng, không gây nguy hại đến tính mạng, sức khỏe, tài sản của mình và của người khác.
Tuân thủ điều kiện, hướng dẫn vận chuyển, bảo quản, sử dụng sản phẩm, hàng hóa, dịch vụ; quy định về kiểm định, bảo vệ môi trường, tiêu dùng bền vững theo quy định của pháp luật.
Thông tin kịp thời, chính xác cho cơ quan nhà nước, tổ chức, cá nhân có liên quan khi phát hiện sản phẩm, hàng hóa, dịch vụ lưu hành trên thị trường không bảo đảm an toàn, gây thiệt hại hoặc đe dọa gây thiệt hại đến tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín, tài sản của người tiêu dùng; hành vi của tổ chức, cá nhân kinh doanh xâm phạm đến quyền, lợi ích hợp pháp của người tiêu dùng.
Chịu trách nhiệm về việc cung cấp không chính xác hoặc không đầy đủ về thông tin liên quan đến giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh theo quy định của pháp luật.
Nghĩa vụ khác theo quy định của pháp luật."
lbvqlntdc000071,"Điều 5 Nghĩa vụ của người tiêu dùng
Tiêu dùng không vi phạm pháp luật, không trái với thuần phong mỹ tục và đạo đức xã hội, không xâm phạm đến lợi ích quốc gia, dân tộc, lợi ích công cộng, không gây nguy hại đến tính mạng, sức khỏe, tài sản của mình và của người khác."
lbvqlntdc000072,"Quy định về nghĩa vụ chung của người tiêu dùng khi tham gia tiêu dùng hàng hóa, dịch vụ."
lbvqlntdc000073,"Điều 5 Nghĩa vụ của người tiêu dùng
Tuân thủ điều kiện, hướng dẫn vận chuyển, bảo quản, sử dụng sản phẩm, hàng hóa, dịch vụ; quy định về kiểm định, bảo vệ môi trường, tiêu dùng bền vững theo quy định của pháp luật."
lbvqlntdc000074,"Quy định về nghĩa vụ của người tiêu dùng trong việc sử dụng sản phẩm, hàng hóa, dịch vụ."
lbvqlntdc000075,"Điều 5 Nghĩa vụ của người tiêu dùng
Thông tin kịp thời, chính xác cho cơ quan nhà nước, tổ chức, cá nhân có liên quan khi phát hiện sản phẩm, hàng hóa, dịch vụ lưu hành trên thị trường không bảo đảm an toàn, gây thiệt hại hoặc đe dọa gây thiệt hại đến tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín, tài sản của người tiêu dùng; hành vi của tổ chức, cá nhân kinh doanh xâm phạm đến quyền, lợi ích hợp pháp của người tiêu dùng."
lbvqlntdc000076,Nghĩa vụ cung cấp thông tin của người tiêu dùng khi phát hiện vi phạm.
lbvqlntdc000077,"Điều 5 Nghĩa vụ của người tiêu dùng
Chịu trách nhiệm về việc cung cấp không chính xác hoặc không đầy đủ về thông tin liên quan đến giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh theo quy định của pháp luật."
lbvqlntdc000078,Quy định về trách nhiệm cung cấp thông tin của người tiêu dùng trong giao dịch.
lbvqlntdc000079,"Điều 5 Nghĩa vụ của người tiêu dùng
Nghĩa vụ khác theo quy định của pháp luật."
lbvqlntdc000080,"Điều 5 quy định về nghĩa vụ chung của người tiêu dùng, bao gồm cả các nghĩa vụ pháp luật khác."
lbvqlntdc000081,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Bảo vệ quyền lợi người tiêu dùng là trách nhiệm của Nhà nước, tổ chức, cá nhân và toàn xã hội."
lbvqlntdc000082,Xác định trách nhiệm bảo vệ người tiêu dùng thuộc về toàn xã hội.
lbvqlntdc000083,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Bảo vệ quyền lợi người tiêu dùng là trách nhiệm của Nhà nước, tổ chức, cá nhân và toàn xã hội.
Quyền, lợi ích hợp pháp của người tiêu dùng được công nhận, tôn trọng, bảo đảm và bảo vệ theo quy định của pháp luật.
Bảo vệ quyền lợi người tiêu dùng phải được chủ động thực hiện kịp thời, công bằng, minh bạch, đúng pháp luật.
Hoạt động bảo vệ quyền lợi người tiêu dùng không được xâm phạm đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân kinh doanh và tổ chức, cá nhân khác.
Bảo đảm công bằng, bình đẳng, không phân biệt về giới, tự nguyện, không vi phạm pháp luật, không trái với thuần phong mỹ tục và đạo đức xã hội trong giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh."
lbvqlntdc000084,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Quyền, lợi ích hợp pháp của người tiêu dùng được công nhận, tôn trọng, bảo đảm và bảo vệ theo quy định của pháp luật."
lbvqlntdc000085,Luật khẳng định nguyên tắc bảo vệ quyền lợi người tiêu dùng theo pháp luật.
lbvqlntdc000086,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Bảo vệ quyền lợi người tiêu dùng phải được chủ động thực hiện kịp thời, công bằng, minh bạch, đúng pháp luật."
lbvqlntdc000087,"Nguyên tắc chung về bảo vệ quyền lợi người tiêu dùng: chủ động, kịp thời, công bằng, minh bạch."
lbvqlntdc000088,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Hoạt động bảo vệ quyền lợi người tiêu dùng không được xâm phạm đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân kinh doanh và tổ chức, cá nhân khác."
lbvqlntdc000089,"Nguyên tắc bảo vệ quyền lợi người tiêu dùng, đảm bảo hài hòa lợi ích các bên."
lbvqlntdc000090,"Điều 6 Nguyên tắc bảo vệ quyền lợi người tiêu dùng
Bảo đảm công bằng, bình đẳng, không phân biệt về giới, tự nguyện, không vi phạm pháp luật, không trái với thuần phong mỹ tục và đạo đức xã hội trong giao dịch giữa người tiêu dùng và tổ chức, cá nhân kinh doanh."
lbvqlntdc000091,Quy định về nguyên tắc bảo vệ quyền lợi người tiêu dùng trong giao dịch.
lbvqlntdc000092,"Điều 7 Chính sách của Nhà nước về bảo vệ quyền lợi người tiêu dùng
Tạo điều kiện thuận lợi để người tiêu dùng, cơ quan, tổ chức, cá nhân khác thực hiện đầy đủ quyền, nghĩa vụ và phát huy sự chủ động trong hoạt động bảo vệ quyền lợi người tiêu dùng; khuyến khích, tôn vinh người tiêu dùng, tổ chức, cá nhân khác tham gia bảo vệ quyền lợi người tiêu dùng."
lbvqlntdc000093,Nhà nước tạo điều kiện để người tiêu dùng và các tổ chức khác thực hiện quyền và nghĩa vụ trong bảo vệ quyền lợi người tiêu dùng.
