question_id,question
lhnvgdq000056,Hai người chỉ tổ chức đám cưới mà không đăng ký kết hôn thì có được coi là vợ chồng hợp pháp không?
lhnvgdq000057,"Để được công nhận là vợ chồng hợp pháp, cần đáp ứng những yêu cầu gì về mặt pháp lý?"
lhnvgdq000058,"Anh A và chị B yêu nhau và quyết định về sống chung như vợ chồng, nhưng chưa làm thủ tục đăng ký kết hôn. Sau 5 năm, họ có con chung. Hỏi, quan hệ giữa anh A và chị B có được pháp luật công nhận là hôn nhân hợp pháp không?"
lhnvgdq000059,Thế nào là 'xác lập quan hệ vợ chồng' theo Luật Hôn nhân và Gia đình?
lhnvgdq000060,Cho biết định nghĩa chính xác về 'kết hôn' theo Luật Hôn nhân và Gia đình?
lhnvgdq000061,Nếu một cặp đôi đã tổ chức đám cưới nhưng chưa đăng ký kết hôn thì có bị coi là kết hôn trái pháp luật không?
lhnvgdq000062,Những trường hợp nào sau khi đăng ký kết hôn sẽ bị coi là trái pháp luật?
lhnvgdq000063,"Anh A và chị B làm thủ tục đăng ký kết hôn. Sau đó, người thân của chị B phát hiện anh A vẫn đang trong thời gian chấp hành án treo. Hỏi việc đăng ký kết hôn của anh A và chị B có phải là kết hôn trái pháp luật không?"
lhnvgdq000064,Thế nào là 'cơ quan nhà nước có thẩm quyền' trong việc đăng ký kết hôn?
lhnvgdq000065,Cho biết định nghĩa về kết hôn trái pháp luật được quy định trong Luật Hôn nhân và Gia đình.
lhnvgdq000066,"Hai người yêu nhau, sống chung một nhà, cùng nhau chi trả sinh hoạt phí thì có được coi là chung sống như vợ chồng không?"
lhnvgdq000067,Làm thế nào để xác định một cặp đôi có đang 'chung sống như vợ chồng' theo luật?
lhnvgdq000068,"Ông A và bà B sống chung với nhau 5 năm, có con chung nhưng không đăng ký kết hôn. Sau đó, ông A muốn chia tài sản. Việc chung sống này có được coi là hôn nhân hợp pháp không?"
lhnvgdq000069,Thế nào là 'tổ chức cuộc sống chung' trong định nghĩa về chung sống như vợ chồng?
lhnvgdq000070,Cho biết định nghĩa chính xác về 'chung sống như vợ chồng' theo Luật Hôn nhân và Gia đình.
lhnvgdq000071,Nếu một người 17 tuổi kết hôn thì có bị coi là tảo hôn không?
lhnvgdq000072,Nếu phát hiện trường hợp tảo hôn thì cần báo cho cơ quan nào để xử lý?
lhnvgdq000073,"Ông A biết con trai 19 tuổi của mình chuẩn bị cưới vợ 17 tuổi nhưng không can ngăn, ngược lại còn tổ chức đám cưới linh đình. Hỏi ông A có vi phạm pháp luật không?"
lhnvgdq000074,Thế nào là 'một bên hoặc cả hai bên chưa đủ tuổi kết hôn' được đề cập trong định nghĩa tảo hôn?
lhnvgdq000075,Cho biết định nghĩa chính xác về tảo hôn theo Luật Hôn nhân và Gia đình?
lhnvgdq000076,Nếu bố mẹ liên tục ép con phải cưới người mình không yêu thì có bị coi là vi phạm pháp luật không?
lhnvgdq000077,Những hành vi nào bị coi là cưỡng ép ly hôn?
lhnvgdq000078,"Ông A vì muốn con trai sớm có cháu nối dõi nên đã nhốt con trai trong nhà, không cho ra ngoài nếu không đồng ý cưới cô B. Hỏi ông A có vi phạm luật không?"
lhnvgdq000079,Thế nào là 'yêu sách của cải' trong trường hợp cưỡng ép ly hôn?
lhnvgdq000080,"Luật Hôn nhân và Gia đình định nghĩa thế nào về cưỡng ép kết hôn, ly hôn?"
lhnvgdq000081,Bố mẹ không cho con kết hôn với người mình yêu vì lý do môn đăng hộ đối thì có bị coi là cản trở kết hôn không?
lhnvgdq000082,Những hành vi nào bị coi là cản trở việc ly hôn?
lhnvgdq000083,"Anh A biết vợ muốn ly hôn để đi theo người khác nên đã khóa trái cửa, không cho vợ ra khỏi nhà và đe dọa sẽ làm hại nếu vợ làm đơn ly hôn. Hỏi anh A có vi phạm pháp luật không?"
lhnvgdq000084,Thế nào là 'yêu sách của cải' trong hành vi cản trở kết hôn hoặc ly hôn?
lhnvgdq000085,Điều luật định nghĩa thế nào về hành vi cản trở kết hôn?
lhnvgdq000086,"Nếu hai người kết hôn chỉ để một người được ở lại Việt Nam lâu dài hơn, đó có phải là kết hôn giả tạo không?"
lhnvgdq000087,Những dấu hiệu nào cho thấy một cuộc kết hôn có thể là giả tạo?
lhnvgdq000088,"Anh A và chị B kết hôn để chị B có thể bảo lãnh cho bố mẹ sang Việt Nam sinh sống. Sau khi bố mẹ chị B được nhập cảnh, anh A và chị B ly hôn. Hỏi đây có phải là kết hôn giả tạo không?"
lhnvgdq000089,Vậy 'mục đích xây dựng gia đình' trong kết hôn được hiểu như thế nào?
lhnvgdq000090,Cho biết định nghĩa chính xác về kết hôn giả tạo theo Luật Hôn nhân và Gia đình.
lhnvgdq000091,Nếu bố mẹ tôi muốn tôi phải lấy người có nhà mặt phố thì có phải là 'yêu sách của cải' không?
lhnvgdq000092,Những biểu hiện nào được xem là 'yêu sách của cải' trong quá trình kết hôn?
lhnvgdq000093,Gia đình ông A tuyên bố sẽ từ mặt con gái nếu cô không lấy người mà họ chọn và người đó phải đưa cho gia đình 5 tỷ đồng làm 'lễ cưới'. Hành động này có vi phạm pháp luật không?
lhnvgdq000094,Thế nào là 'quá đáng' trong 'yêu sách của cải'?
lhnvgdq000095,Điều luật nào trong Luật Hôn nhân và Gia đình giải thích về 'yêu sách của cải'?
lhnvgdq000096,Nếu vợ chồng tôi sống chung như vợ chồng nhưng chưa đăng ký kết hôn thì có được coi là đang trong thời kỳ hôn nhân không?
lhnvgdq000097,Thời điểm nào được xem là chấm dứt hôn nhân để kết thúc thời kỳ hôn nhân?
lhnvgdq000098,"Ông A và bà B đăng ký kết hôn năm 2010. Năm 2020, ông A bỏ đi biệt tích. Đến năm 2023, tòa án tuyên bố ông A mất tích. Vậy thời kỳ hôn nhân của ông A và bà B chấm dứt khi nào?"
lhnvgdq000099,Thời kỳ hôn nhân có ý nghĩa pháp lý như thế nào?
lhnvgdq000100,Luật Hôn nhân và Gia đình định nghĩa 'thời kỳ hôn nhân' như thế nào?
lhnvgdq000101,Nếu hai vợ chồng tự thỏa thuận chia tay và có giấy xác nhận của phường thì có được coi là ly hôn không?
lhnvgdq000102,Thủ tục để một cặp vợ chồng chính thức ly hôn theo pháp luật Việt Nam?
lhnvgdq000103,"Ông A và bà B ra tòa xin ly hôn, tòa xử cho ly hôn ngay tại phiên sơ thẩm. Sau đó 1 tháng, ông A thay đổi ý định và muốn quay lại với bà B. Vậy ông A có thể làm gì để hủy quyết định ly hôn này?"
lhnvgdq000104,Như thế nào là 'quyết định có hiệu lực pháp luật của Tòa án' trong trường hợp ly hôn?
lhnvgdq000105,Điều luật nào định nghĩa về ly hôn?
lhnvgdq000106,"Vợ chồng tôi ly hôn để con tôi được hưởng chế độ ưu tiên khi thi đại học, sau đó sẽ tái hôn. Đây có phải là ly hôn giả tạo không?"
lhnvgdq000107,Những dấu hiệu nào cho thấy một vụ ly hôn có thể là giả tạo?
lhnvgdq000108,"Ông A và bà B ly hôn để bà B đứng tên mua nhà vì ông A thuộc diện không được mua. Sau khi mua xong, họ tái hôn. Hỏi đây có phải ly hôn giả tạo?"
lhnvgdq000109,Vậy 'mục đích khác' trong ly hôn giả tạo được hiểu như thế nào?
lhnvgdq000110,Luật Hôn nhân và Gia đình định nghĩa như thế nào về ly hôn giả tạo?
lhnvgdq000111,"Theo luật, người yêu của con trai tôi có được xem là thành viên gia đình không?"
lhnvgdq000112,Những mối quan hệ nào được xem là thành viên gia đình theo Luật Hôn nhân và Gia đình?
lhnvgdq000113,"Ông A sống cùng vợ và con riêng của vợ. Khi ly hôn, con riêng của vợ có quyền lợi gì liên quan đến tài sản chung của ông A và vợ không?"
lhnvgdq000114,Thế nào là 'thành viên gia đình' theo Luật Hôn nhân và Gia đình?
lhnvgdq000115,Luật Hôn nhân và Gia đình định nghĩa thành viên gia đình bao gồm những ai?
lhnvgdq000116,Ông A và cháu đích tôn có được coi là người cùng dòng máu trực hệ không?
lhnvgdq000117,Làm thế nào để xác định hai người có phải là người cùng dòng máu trực hệ theo luật?
lhnvgdq000118,Anh X là con nuôi của bà Y. Hỏi anh X và bà Y có được coi là người cùng dòng máu trực hệ không?
lhnvgdq000119,Thế nào là 'sinh ra kế tiếp nhau' trong quan hệ dòng máu trực hệ?
lhnvgdq000120,Điều luật nào định nghĩa về 'những người cùng dòng máu về trực hệ'?
lhnvgdq000121,Hai người là con của hai chị em ruột có được phép kết hôn với nhau không?
lhnvgdq000122,Làm thế nào để xác định hai người có thuộc phạm vi ba đời hay không?
lhnvgdq000123,"Anh A và chị B là con của hai anh em ruột, họ yêu nhau và muốn kết hôn. Hành vi này có vi phạm Luật Hôn nhân và Gia đình không?"
lhnvgdq000124,Thế nào là 'những người có họ trong phạm vi ba đời'?
lhnvgdq000125,Điều luật quy định như thế nào về phạm vi ba đời?
lhnvgdq000126,Anh rể có được coi là người thân thích theo luật không?
lhnvgdq000127,Làm thế nào để xác định một người có thuộc phạm vi ba đời để được coi là người thân thích?
lhnvgdq000128,"Ông A nhận nuôi con của người bạn thân từ nhỏ. Sau này, khi ông A mất, người con nuôi này có được coi là người thân thích để hưởng thừa kế theo pháp luật không?"
lhnvgdq000129,Thế nào là 'người có cùng dòng máu về trực hệ'?
lhnvgdq000130,Cho biết định nghĩa chính xác về người thân thích theo Luật Hôn nhân và Gia đình.
lhnvgdq000131,Tiền mua điện thoại di động đời mới có được coi là 'nhu cầu thiết yếu' không?
lhnvgdq000132,Những yếu tố nào giúp xác định một nhu cầu cụ thể có phải là 'thiết yếu' trong gia đình?
lhnvgdq000133,"Vợ chồng ông bà X tranh chấp về việc sử dụng tiền tiết kiệm. Ông X muốn dùng tiền đó để mua xe ô tô mới, còn bà X muốn dùng để sửa nhà. Hỏi việc mua xe ô tô có được coi là đáp ứng 'nhu cầu thiết yếu' của gia đình không?"
lhnvgdq000134,Khái niệm 'nhu cầu thiết yếu' trong Luật Hôn nhân và Gia đình được hiểu như thế nào?
lhnvgdq000135,Cho biết định nghĩa chính xác về 'nhu cầu thiết yếu' theo Luật Hôn nhân và Gia đình.
lhnvgdq000136,Nếu một cặp vợ chồng nhờ người mang thai hộ thì có được coi là sinh con bằng kỹ thuật hỗ trợ sinh sản không?
lhnvgdq000137,Kỹ thuật hỗ trợ sinh sản được hiểu như thế nào theo luật?
lhnvgdq000138,Một phòng khám quảng cáo dịch vụ 'sinh con theo ý muốn' bằng kỹ thuật hỗ trợ sinh sản. Quảng cáo này có vi phạm pháp luật không?
lhnvgdq000139,Thế nào là thụ tinh nhân tạo?
lhnvgdq000140,Luật Hôn nhân và Gia đình định nghĩa về sinh con bằng kỹ thuật hỗ trợ sinh sản như thế nào?
lhnvgdq000141,"Nếu một cặp đôi thuê người mang thai hộ để có con, hành động này có hợp pháp không?"
lhnvgdq000142,Những điều kiện nào cần đáp ứng để việc mang thai hộ được coi là vì mục đích nhân đạo?
lhnvgdq000143,Vợ chồng anh A nhờ chị B là em gái mang thai hộ. Anh A hứa sẽ cho chị B một căn nhà sau khi sinh con. Việc này có vi phạm pháp luật không?
lhnvgdq000144,Thế nào là 'không vì mục đích thương mại' trong mang thai hộ?
lhnvgdq000145,Luật Hôn nhân và Gia đình định nghĩa thế nào về mang thai hộ vì mục đích nhân đạo?
lhnvgdq000146,"Nếu một người phụ nữ mang thai hộ cho chị gái ruột và được chị gái trả tiền công, việc này có bị coi là mang thai hộ vì mục đích thương mại không?"
lhnvgdq000147,Những yếu tố nào giúp xác định một trường hợp mang thai hộ có yếu tố thương mại?
lhnvgdq000148,"Anh A và chị B thỏa thuận nhờ chị C mang thai hộ. Anh A hứa sẽ trả cho chị C toàn bộ chi phí khám thai, sinh nở và thêm một khoản tiền 'bồi dưỡng sức khỏe'. Việc này có vi phạm pháp luật không?"
lhnvgdq000149,Thế nào là 'lợi ích khác' trong định nghĩa về mang thai hộ vì mục đích thương mại?
lhnvgdq000150,Luật Hôn nhân và Gia đình định nghĩa thế nào về mang thai hộ vì mục đích thương mại?
lhnvgdq000151,"Nếu tôi có con riêng và con tôi không sống chung với tôi, tôi có phải chu cấp tiền cho con không?"
lhnvgdq000152,Những yếu tố nào cần xem xét để xác định một người thuộc diện được cấp dưỡng?
lhnvgdq000153,"Ông A và bà B ly hôn, ông A có nghĩa vụ cấp dưỡng cho con chung 10 triệu đồng/tháng. Sau đó, ông A bị tai nạn mất khả năng lao động. Hỏi ông A có còn phải cấp dưỡng cho con không?"
lhnvgdq000154,Thế nào là 'nhu cầu thiết yếu' của người được cấp dưỡng?
lhnvgdq000155,Luật Hôn nhân và Gia đình định nghĩa 'cấp dưỡng' như thế nào?
lhnvgdq000156,Nếu một cặp đôi người Việt Nam kết hôn ở Las Vegas thì có được coi là quan hệ hôn nhân có yếu tố nước ngoài không?
lhnvgdq000157,Những trường hợp nào thì một quan hệ hôn nhân được xem là có yếu tố nước ngoài?
lhnvgdq000158,"Ông A, quốc tịch Mỹ, kết hôn với bà B, quốc tịch Việt Nam, tại Việt Nam. Sau đó, họ ly hôn tại tòa án Việt Nam. Quan hệ hôn nhân này có được xem là có yếu tố nước ngoài không?"
lhnvgdq000159,"Vậy, bản chất của 'quan hệ hôn nhân và gia đình có yếu tố nước ngoài' là gì?"
lhnvgdq000160,Xin trích dẫn định nghĩa về 'quan hệ hôn nhân và gia đình có yếu tố nước ngoài' theo Luật Hôn nhân và Gia đình.
lhnvgdq000161,Nhà nước có trách nhiệm hỗ trợ tài chính cho các cặp vợ chồng mới cưới không?
lhnvgdq000162,Nhà nước thực hiện những biện pháp gì để bảo vệ hôn nhân và gia đình?
lhnvgdq000163,Một nhóm người tổ chức tảo hôn cho trẻ em gái dân tộc thiểu số. Chính quyền địa phương cần làm gì?
lhnvgdq000164,Thế nào là 'hôn nhân tiến bộ' được Nhà nước khuyến khích?
lhnvgdq000165,Nêu rõ trách nhiệm của Nhà nước trong việc xây dựng gia đình hạnh phúc
lhnvgdq000166,Ủy ban nhân dân cấp xã có trách nhiệm trong việc quản lý nhà nước về hôn nhân và gia đình không?
lhnvgdq000167,Cơ quan nào chịu trách nhiệm cao nhất trong việc quản lý các vấn đề liên quan đến hôn nhân và gia đình ở Việt Nam?
lhnvgdq000168,Một tổ chức phi chính phủ tự đứng ra hòa giải các vụ ly hôn và thu phí. Việc này có hợp pháp không?
lhnvgdq000169,Quản lý nhà nước về hôn nhân và gia đình bao gồm những hoạt động gì?
lhnvgdq000170,Cho biết nội dung quy định về trách nhiệm của Chính phủ trong quản lý nhà nước về hôn nhân và gia đình.
lhnvgdq000171,"Nếu vợ chồng tôi thường xuyên cãi vã, tổ dân phố có trách nhiệm can thiệp hòa giải không?"
lhnvgdq000172,Nhà nước và xã hội có những hình thức cụ thể nào để hỗ trợ các gia đình xây dựng gia đình văn hóa?
lhnvgdq000173,"Ông A là trưởng thôn, biết vợ chồng B thường xuyên đánh nhau nhưng không can thiệp. Hỏi ông A có vi phạm gì không?"
lhnvgdq000174,Thế nào là 'gia đình văn hóa'?
lhnvgdq000175,"Điều 4 Luật Hôn nhân và Gia đình quy định trách nhiệm của cơ quan, tổ chức đối với cán bộ, công chức, viên chức như thế nào?"
lhnvgdq000176,"Nếu vợ chồng tôi kết hôn hợp pháp, pháp luật có trách nhiệm bảo vệ cuộc hôn nhân của chúng tôi không?"
lhnvgdq000177,Những hành vi nào được xem là xâm phạm đến chế độ hôn nhân và gia đình và sẽ bị xử lý theo pháp luật?
lhnvgdq000178,Ông A có vợ hợp pháp nhưng lại chung sống như vợ chồng với bà B. Hành vi này có vi phạm pháp luật không?
lhnvgdq000179,"Thế nào là 'quan hệ hôn nhân và gia đình được xác lập, thực hiện theo quy định của Luật này'?"
lhnvgdq000180,Luật Hôn nhân và Gia đình quy định như thế nào về việc bảo vệ chế độ hôn nhân và gia đình?
lhnvgdq000181,"Tôi và bạn thân kết hôn để bạn tôi có quốc tịch, sau đó sẽ ly hôn. Việc này có được phép không?"
lhnvgdq000182,"Nếu muốn ly hôn mà không muốn làm tổn thương đối phương, tôi có thể nhờ người đóng vai 'tiểu tam' để việc ly hôn dễ dàng hơn không?"
lhnvgdq000183,"Anh A và chị B kết hôn để hợp thức hóa việc mang thai hộ cho một cặp vợ chồng hiếm muộn. Sau khi sinh con, anh A và chị B sẽ ly hôn. Hành vi này có vi phạm pháp luật không?"
lhnvgdq000184,Thế nào là 'ly hôn giả tạo'?
lhnvgdq000185,"Điều luật nào quy định về việc cấm kết hôn, ly hôn giả tạo?"
lhnvgdq000186,Ông bà ngăn cản cháu yêu người yêu vì lý do không môn đăng hộ đối thì có vi phạm luật không?
lhnvgdq000187,Những hành vi nào được coi là 'lừa dối kết hôn' và hậu quả pháp lý là gì?
lhnvgdq000188,"Anh A biết mình bị HIV nhưng giấu giếm và kết hôn với chị B. Sau khi cưới, chị B phát hiện ra sự thật. Hỏi anh A có vi phạm luật không?"
lhnvgdq000189,Thế nào là 'cưỡng ép kết hôn' theo Luật Hôn nhân và Gia đình?
lhnvgdq000190,Điều 5 Luật Hôn nhân và Gia đình quy định những hành vi nào bị cấm?
lhnvgdq000191,Ông A đã ly hôn nhưng vẫn sống chung với vợ cũ như vợ chồng thì có vi phạm luật không?
lhnvgdq000192,Thế nào là 'chung sống như vợ chồng' theo luật?
lhnvgdq000193,Anh B có vợ nhưng thường xuyên qua đêm tại nhà người yêu và có con riêng. Hỏi anh B có vi phạm luật hôn nhân gia đình không?
lhnvgdq000194,Thế nào là 'kết hôn' được đề cập trong điều luật này?
lhnvgdq000195,Điều 5 Luật Hôn nhân và Gia đình quy định như thế nào về hành vi bị cấm liên quan đến người đang có vợ/chồng?
lhnvgdq000196,Hai anh em họ (tức là con của hai chị em ruột) có được phép kết hôn với nhau không?
lhnvgdq000197,Những mối quan hệ nào bị cấm kết hôn hoặc chung sống như vợ chồng theo luật?
lhnvgdq000198,Ông A và con dâu (vợ của con trai ông A) sau khi con trai ông A mất đã nảy sinh tình cảm và quyết định chung sống với nhau như vợ chồng. Hành vi này có vi phạm pháp luật không?
lhnvgdq000199,Thế nào là 'những người cùng dòng máu về trực hệ' theo Luật Hôn nhân và Gia đình?
lhnvgdq000200,Luật Hôn nhân và Gia đình quy định những hành vi nào bị cấm liên quan đến quan hệ cha mẹ nuôi và con nuôi?
lhnvgdq000201,Bố mẹ tôi muốn tôi phải có nhà riêng thì mới được cưới. Điều này có vi phạm luật không?
lhnvgdq000202,Những hành vi nào được xem là 'yêu sách của cải' trong kết hôn và bị cấm?
lhnvgdq000203,"Nhà trai đến hỏi cưới, thách cưới nhà gái phải nộp 50 cây vàng mới cho cưới. Nếu không đủ thì hủy hôn. Hành vi này có vi phạm pháp luật không?"
lhnvgdq000204,Thế nào là 'yêu sách của cải trong kết hôn' theo Luật Hôn nhân và Gia đình?
lhnvgdq000205,Luật Hôn nhân và Gia đình quy định như thế nào về việc cấm yêu sách của cải trong kết hôn?
lhnvgdq000206,"Nếu vợ tôi muốn ly hôn nhưng tôi không đồng ý và giấu hết giấy tờ tùy thân của cô ấy, tôi có vi phạm luật không?"
lhnvgdq000207,Những hành vi nào bị coi là 'cản trở ly hôn' và sẽ bị xử lý?
lhnvgdq000208,"Ông A ép con dâu phải ly hôn với con trai mình vì cho rằng con dâu không biết đẻ. Hỏi, ông A có vi phạm luật không?"
lhnvgdq000209,Thế nào là 'lừa dối ly hôn'?
lhnvgdq000210,Luật Hôn nhân và Gia đình cấm những hành vi nào liên quan đến ly hôn?
lhnvgdq000211,Tôi có thể trả tiền cho người khác để mang thai hộ con của tôi không?
lhnvgdq000212,Những hành vi nào liên quan đến sinh sản bị pháp luật cấm?
lhnvgdq000213,Một phòng khám quảng cáo dịch vụ 'xác định giới tính thai nhi theo yêu cầu' và thu phí rất cao. Hành vi này có vi phạm pháp luật không?
lhnvgdq000214,Thế nào là 'mục đích thương mại' trong các hành vi bị cấm liên quan đến sinh sản?
lhnvgdq000215,Điều luật nào của Luật Hôn nhân và Gia đình quy định về việc cấm lựa chọn giới tính thai nhi?
lhnvgdq000216,"Nếu tôi chỉ tát con một cái vì con không nghe lời, hành động này có bị coi là bạo lực gia đình không?"
lhnvgdq000217,"Nếu tôi nghi ngờ hàng xóm có hành vi bạo lực gia đình, tôi nên làm gì?"
lhnvgdq000218,"Anh A thường xuyên chửi bới, lăng mạ vợ con. Hỏi hành vi này có vi phạm Luật Hôn nhân và Gia đình không?"
lhnvgdq000219,Thế nào là 'bạo lực gia đình' theo luật?
lhnvgdq000220,Luật Hôn nhân và Gia đình quy định như thế nào về hành vi bạo lực gia đình?
lhnvgdq000221,"Nếu một người ép vợ làm việc quá sức tại xưởng sản xuất của gia đình, có vi phạm luật không?"
lhnvgdq000222,Những hành vi nào bị coi là 'lợi dụng việc thực hiện quyền về hôn nhân và gia đình để trục lợi'?
lhnvgdq000223,Ông A hứa hẹn sẽ cho gia đình chị B một khoản tiền lớn nếu chị B đồng ý gả con gái 16 tuổi cho con trai ông ta. Chị B đồng ý. Hỏi hành vi này có vi phạm pháp luật không?
lhnvgdq000224,Thế nào là 'xâm phạm tình dục' được đề cập trong điều luật này?
