corpus_id,content
dsc000028,"Điều 5 Áp dụng tập quán
Tập quán là quy tắc xử sự có nội dung rõ ràng để xác định quyền, nghĩa vụ của cá nhân, pháp nhân trong quan hệ dân sự cụ thể, được hình thành và lặp đi lặp lại nhiều lần trong một thời gian dài, được thừa nhận và áp dụng rộng rãi trong một vùng, miền, dân tộc, cộng đồng dân cư hoặc trong một lĩnh vực dân sự."
dsc000029,Định nghĩa và phạm vi áp dụng của tập quán trong quan hệ dân sự.
dsc000030,"Điều 5 Áp dụng tập quán
Tập quán là quy tắc xử sự có nội dung rõ ràng để xác định quyền, nghĩa vụ của cá nhân, pháp nhân trong quan hệ dân sự cụ thể, được hình thành và lặp đi lặp lại nhiều lần trong một thời gian dài, được thừa nhận và áp dụng rộng rãi trong một vùng, miền, dân tộc, cộng đồng dân cư hoặc trong một lĩnh vực dân sự.
Trường hợp các bên không có thỏa thuận và pháp luật không quy định thì có thể áp dụng tập quán nhưng tập quán áp dụng không được trái với các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật này."
dsc000031,"Điều 5 Áp dụng tập quán
Trường hợp các bên không có thỏa thuận và pháp luật không quy định thì có thể áp dụng tập quán nhưng tập quán áp dụng không được trái với các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật này."
dsc000032,Quy định về việc áp dụng tập quán trong quan hệ dân sự khi không có thỏa thuận và luật không quy định.
dsc000033,"Điều 6 Áp dụng tương tự pháp luật
Trường hợp phát sinh quan hệ thuộc phạm vi điều chỉnh của pháp luật dân sự mà các bên không có thỏa thuận, pháp luật không có quy định và không có tập quán được áp dụng thì áp dụng quy định của pháp luật điều chỉnh quan hệ dân sự tương tự."
dsc000034,Quy định về việc áp dụng tương tự pháp luật trong lĩnh vực dân sự khi thiếu quy định trực tiếp.
dsc000035,"Điều 6 Áp dụng tương tự pháp luật
Trường hợp phát sinh quan hệ thuộc phạm vi điều chỉnh của pháp luật dân sự mà các bên không có thỏa thuận, pháp luật không có quy định và không có tập quán được áp dụng thì áp dụng quy định của pháp luật điều chỉnh quan hệ dân sự tương tự.
Trường hợp không thể áp dụng tương tự pháp luật theo quy định tại khoản 1 Điều này thì áp dụng các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật này, án lệ, lẽ công bằng."
dsc000036,"Điều 6 Áp dụng tương tự pháp luật
Trường hợp không thể áp dụng tương tự pháp luật theo quy định tại khoản 1 Điều này thì áp dụng các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật này, án lệ, lẽ công bằng."
dsc000037,"Quy định về việc áp dụng tương tự pháp luật, nguyên tắc cơ bản, án lệ và lẽ công bằng khi không có quy định trực tiếp."
dsc000038,"Điều 7 Chính sách của Nhà nước đối với quan hệ dân sự
Việc xác lập, thực hiện, chấm dứt quyền, nghĩa vụ dân sự phải bảo đảm giữ gìn bản sắc dân tộc, tôn trọng và phát huy phong tục, tập quán, truyền thống tốt đẹp, tình đoàn kết, tương thân, tương ái, mỗi người vì cộng đồng, cộng đồng vì mỗi người và các giá trị đạo đức cao đẹp của các dân tộc cùng sinh sống trên đất nước Việt Nam."
dsc000039,"Quy định về chính sách của Nhà nước trong việc điều chỉnh quan hệ dân sự, nhấn mạnh yếu tố văn hóa, đạo đức."
dsc000040,"Điều 7 Chính sách của Nhà nước đối với quan hệ dân sự
Việc xác lập, thực hiện, chấm dứt quyền, nghĩa vụ dân sự phải bảo đảm giữ gìn bản sắc dân tộc, tôn trọng và phát huy phong tục, tập quán, truyền thống tốt đẹp, tình đoàn kết, tương thân, tương ái, mỗi người vì cộng đồng, cộng đồng vì mỗi người và các giá trị đạo đức cao đẹp của các dân tộc cùng sinh sống trên đất nước Việt Nam.
Trong quan hệ dân sự, việc hòa giải giữa các bên phù hợp với quy định của pháp luật được khuyến khích."
dsc000041,"Điều 7 Chính sách của Nhà nước đối với quan hệ dân sự
Trong quan hệ dân sự, việc hòa giải giữa các bên phù hợp với quy định của pháp luật được khuyến khích."
dsc000042,Nhà nước khuyến khích hòa giải trong các tranh chấp dân sự.
dsc000043,"Điều 8 Căn cứ xác lập quyền dân sự
Quyền dân sự được xác lập từ các căn cứ sau đây:"
dsc000044,Liệt kê các căn cứ pháp lý làm phát sinh quyền dân sự trong luật dân sự.
dsc000045,"Điều 8 Căn cứ xác lập quyền dân sự
Quyền dân sự được xác lập từ các căn cứ sau đây:
Hợp đồng.
Hành vi pháp lý đơn phương.
Quyết định của Tòa án, cơ quan có thẩm quyền khác theo quy định của luật.
Kết quả của lao động, sản xuất, kinh doanh; kết quả của hoạt động sáng tạo ra đối tượng quyền sở hữu trí tuệ.
Chiếm hữu tài sản.
Sử dụng tài sản, được lợi về tài sản không có căn cứ pháp luật.
Bị thiệt hại do hành vi trái pháp luật.
Thực hiện công việc không có ủy quyền.
Căn cứ khác do pháp luật quy định."
dsc000046,"Điều 8 Căn cứ xác lập quyền dân sự
Hợp đồng."
dsc000047,Quy định hợp đồng là một trong các căn cứ để xác lập quyền dân sự.
dsc000048,"Điều 8 Căn cứ xác lập quyền dân sự
Hành vi pháp lý đơn phương."
dsc000049,Quy định về một trong các căn cứ làm phát sinh quyền dân sự: hành vi pháp lý đơn phương.
dsc000050,"Điều 8 Căn cứ xác lập quyền dân sự
Quyết định của Tòa án, cơ quan có thẩm quyền khác theo quy định của luật."
dsc000051,"Quy định về một trong các căn cứ xác lập quyền dân sự: quyết định của Tòa án, cơ quan có thẩm quyền."
dsc000052,"Điều 8 Căn cứ xác lập quyền dân sự
Kết quả của lao động, sản xuất, kinh doanh; kết quả của hoạt động sáng tạo ra đối tượng quyền sở hữu trí tuệ."
dsc000053,"Quy định về căn cứ xác lập quyền dân sự từ lao động, sản xuất, kinh doanh và sở hữu trí tuệ."
dsc000054,"Điều 8 Căn cứ xác lập quyền dân sự
Chiếm hữu tài sản."
dsc000055,Quy định về việc chiếm hữu tài sản là một trong các căn cứ xác lập quyền dân sự.
dsc000056,"Điều 8 Căn cứ xác lập quyền dân sự
Sử dụng tài sản, được lợi về tài sản không có căn cứ pháp luật."
dsc000057,"Quy định về việc sử dụng tài sản, được lợi về tài sản mà không có căn cứ pháp luật."
dsc000058,"Điều 8 Căn cứ xác lập quyền dân sự
Bị thiệt hại do hành vi trái pháp luật."
dsc000059,Quy định về một trong các căn cứ làm phát sinh quyền dân sự.
dsc000060,"Điều 8 Căn cứ xác lập quyền dân sự
Thực hiện công việc không có ủy quyền."
dsc000061,Quy định về việc thực hiện công việc không có ủy quyền là một căn cứ xác lập quyền dân sự.
dsc000062,"Điều 8 Căn cứ xác lập quyền dân sự
Căn cứ khác do pháp luật quy định."
dsc000063,Quy định mở về các căn cứ xác lập quyền dân sự theo luật định.
dsc000064,"Điều 9 Thực hiện quyền dân sự
Cá nhân, pháp nhân thực hiện quyền dân sự theo ý chí của mình, không được trái với quy định tại Điều 3 và Điều 10 của Bộ luật này."
dsc000065,"Quy định về việc thực hiện quyền dân sự của cá nhân, pháp nhân."
dsc000066,"Điều 9 Thực hiện quyền dân sự
Cá nhân, pháp nhân thực hiện quyền dân sự theo ý chí của mình, không được trái với quy định tại Điều 3 và Điều 10 của Bộ luật này.
Việc cá nhân, pháp nhân không thực hiện quyền dân sự của mình không phải là căn cứ làm chấm dứt quyền, trừ trường hợp luật có quy định khác."
dsc000067,"Điều 9 Thực hiện quyền dân sự
Việc cá nhân, pháp nhân không thực hiện quyền dân sự của mình không phải là căn cứ làm chấm dứt quyền, trừ trường hợp luật có quy định khác."
dsc000068,"Quy định về việc không thực hiện quyền dân sự không làm mất quyền, trừ khi luật có quy định khác."
dsc000069,"Điều 10 Giới hạn việc thực hiện quyền dân sự
Cá nhân, pháp nhân không được lạm dụng quyền dân sự của mình gây thiệt hại cho người khác, để vi phạm nghĩa vụ của mình hoặc thực hiện mục đích khác trái pháp luật."
dsc000070,"Giới hạn việc thực hiện quyền dân sự, ngăn chặn lạm dụng quyền gây thiệt hại."
dsc000071,"Điều 10 Giới hạn việc thực hiện quyền dân sự
Cá nhân, pháp nhân không được lạm dụng quyền dân sự của mình gây thiệt hại cho người khác, để vi phạm nghĩa vụ của mình hoặc thực hiện mục đích khác trái pháp luật.
Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định."
dsc000072,"Điều 10 Giới hạn việc thực hiện quyền dân sự
Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định."
dsc000073,Quy định về giới hạn thực hiện quyền dân sự và chế tài áp dụng khi vi phạm.
dsc000074,"Điều 11 Các phương thức bảo vệ quyền dân sự
Khi quyền dân sự của cá nhân, pháp nhân bị xâm phạm thì chủ thể đó có quyền tự bảo vệ theo quy định của Bộ luật này, luật khác có liên quan hoặc yêu cầu cơ quan, tổ chức có thẩm quyền:"
dsc000075,Quy định về các phương thức bảo vệ quyền dân sự khi bị xâm phạm.
dsc000076,"Điều 11 Các phương thức bảo vệ quyền dân sự
Khi quyền dân sự của cá nhân, pháp nhân bị xâm phạm thì chủ thể đó có quyền tự bảo vệ theo quy định của Bộ luật này, luật khác có liên quan hoặc yêu cầu cơ quan, tổ chức có thẩm quyền:
Công nhận, tôn trọng, bảo vệ và bảo đảm quyền dân sự của mình.
Buộc chấm dứt hành vi xâm phạm.
Buộc xin lỗi, cải chính công khai.
Buộc thực hiện nghĩa vụ.
Buộc bồi thường thiệt hại.
Hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền.
Yêu cầu khác theo quy định của luật."
dsc000077,"Điều 11 Các phương thức bảo vệ quyền dân sự
Công nhận, tôn trọng, bảo vệ và bảo đảm quyền dân sự của mình."
dsc000078,"Quy định về các phương thức bảo vệ quyền dân sự của cá nhân, tổ chức."
dsc000079,"Điều 11 Các phương thức bảo vệ quyền dân sự
Buộc chấm dứt hành vi xâm phạm."
dsc000080,Quy định một trong các phương thức bảo vệ quyền dân sự là buộc chấm dứt hành vi xâm phạm.
dsc000081,"Điều 11 Các phương thức bảo vệ quyền dân sự
Buộc xin lỗi, cải chính công khai."
dsc000082,"Quy định về một trong các phương thức bảo vệ quyền dân sự: Buộc xin lỗi, cải chính công khai."
dsc000083,"Điều 11 Các phương thức bảo vệ quyền dân sự
Buộc thực hiện nghĩa vụ."
dsc000084,Quy định một trong các phương thức bảo vệ quyền dân sự: Buộc thực hiện nghĩa vụ.
dsc000085,"Điều 11 Các phương thức bảo vệ quyền dân sự
Buộc bồi thường thiệt hại."
dsc000086,Quy định một trong các phương thức bảo vệ quyền dân sự là buộc bồi thường thiệt hại.
dsc000087,"Điều 11 Các phương thức bảo vệ quyền dân sự
Hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền."
dsc000088,Quy định về một trong các phương thức bảo vệ quyền dân sự: Hủy quyết định cá biệt trái luật.
dsc000089,"Điều 11 Các phương thức bảo vệ quyền dân sự
Yêu cầu khác theo quy định của luật."
dsc000090,"Điều 12 Tự bảo vệ quyền dân sự
Việc tự bảo vệ quyền dân sự phải phù hợp với tính chất, mức độ xâm phạm đến quyền dân sự đó và không được trái với các nguyên tắc cơ bản của pháp luật dân sự quy định tại Điều 3 của Bộ luật này."
dsc000091,"Quy định về giới hạn của việc tự bảo vệ quyền dân sự, đảm bảo tính hợp pháp và tương xứng."
dsc000092,"Điều 13 Bồi thường thiệt hại
Cá nhân, pháp nhân có quyền dân sự bị xâm phạm được bồi thường toàn bộ thiệt hại, trừ trường hợp các bên có thỏa thuận khác hoặc luật có quy định khác."
dsc000093,Quy định về quyền được bồi thường thiệt hại khi quyền dân sự bị xâm phạm.
dsc000094,"Điều 14 Bảo vệ quyền dân sự thông qua cơ quan có thẩm quyền
Tòa án, cơ quan có thẩm quyền khác có trách nhiệm tôn trọng, bảo vệ quyền dân sự của cá nhân, pháp nhân. Trường hợp quyền dân sự bị xâm phạm hoặc có tranh chấp thì việc bảo vệ quyền được thực hiện theo pháp luật tố tụng tại Tòa án hoặc trọng tài. Việc bảo vệ quyền dân sự theo thủ tục hành chính được thực hiện trong trường hợp luật quy định. Quyết định giải quyết vụ việc theo thủ tục hành chính có thể được xem xét lại tại Tòa án."
dsc000095,Quy định về bảo vệ quyền dân sự thông qua cơ quan có thẩm quyền và các thủ tục tố tụng.
dsc000096,"Điều 14 Bảo vệ quyền dân sự thông qua cơ quan có thẩm quyền
Tòa án, cơ quan có thẩm quyền khác có trách nhiệm tôn trọng, bảo vệ quyền dân sự của cá nhân, pháp nhân. Trường hợp quyền dân sự bị xâm phạm hoặc có tranh chấp thì việc bảo vệ quyền được thực hiện theo pháp luật tố tụng tại Tòa án hoặc trọng tài. Việc bảo vệ quyền dân sự theo thủ tục hành chính được thực hiện trong trường hợp luật quy định. Quyết định giải quyết vụ việc theo thủ tục hành chính có thể được xem xét lại tại Tòa án.
Tòa án không được từ chối giải quyết vụ, việc dân sự vì lý do chưa có điều luật để áp dụng; trong trường hợp này, quy định tại Điều 5 và Điều 6 của Bộ luật này được áp dụng."
dsc000097,"Điều 14 Bảo vệ quyền dân sự thông qua cơ quan có thẩm quyền
Tòa án không được từ chối giải quyết vụ, việc dân sự vì lý do chưa có điều luật để áp dụng; trong trường hợp này, quy định tại Điều 5 và Điều 6 của Bộ luật này được áp dụng."
dsc000098,"Quy định về việc bảo vệ quyền dân sự thông qua cơ quan có thẩm quyền, cụ thể là Tòa án."
dsc000099,"Điều 15 Hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền
Khi giải quyết yêu cầu bảo vệ quyền dân sự, Tòa án hoặc cơ quan có thẩm quyền khác có quyền hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền."
dsc000100,"Tòa án, cơ quan có thẩm quyền có quyền hủy quyết định cá biệt trái luật để bảo vệ quyền dân sự."
dsc000101,"Điều 15 Hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền
Khi giải quyết yêu cầu bảo vệ quyền dân sự, Tòa án hoặc cơ quan có thẩm quyền khác có quyền hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền.
Trường hợp quyết định cá biệt bị hủy thì quyền dân sự bị xâm phạm được khôi phục và có thể được bảo vệ bằng các phương thức quy định tại Điều 11 của Bộ luật này."
dsc000102,"Điều 15 Hủy quyết định cá biệt trái pháp luật của cơ quan, tổ chức, người có thẩm quyền
Trường hợp quyết định cá biệt bị hủy thì quyền dân sự bị xâm phạm được khôi phục và có thể được bảo vệ bằng các phương thức quy định tại Điều 11 của Bộ luật này."
dsc000103,Quy định về khôi phục quyền dân sự khi quyết định cá biệt trái luật bị hủy.
dsc000104,"Điều 16 Năng lực pháp luật dân sự của cá nhân
Năng lực pháp luật dân sự của cá nhân là khả năng của cá nhân có quyền dân sự và nghĩa vụ dân sự."
dsc000105,Định nghĩa năng lực pháp luật dân sự của cá nhân theo Bộ luật Dân sự.
dsc000106,"Điều 16 Năng lực pháp luật dân sự của cá nhân
Năng lực pháp luật dân sự của cá nhân là khả năng của cá nhân có quyền dân sự và nghĩa vụ dân sự.
Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.
Năng lực pháp luật dân sự của cá nhân có từ khi người đó sinh ra và chấm dứt khi người đó chết."
dsc000107,"Điều 16 Năng lực pháp luật dân sự của cá nhân
Mọi cá nhân đều có năng lực pháp luật dân sự như nhau."
dsc000108,Quy định về năng lực pháp luật dân sự của cá nhân: mọi cá nhân đều có năng lực này như nhau.
dsc000109,"Điều 16 Năng lực pháp luật dân sự của cá nhân
Năng lực pháp luật dân sự của cá nhân có từ khi người đó sinh ra và chấm dứt khi người đó chết."
dsc000110,Quy định về thời điểm phát sinh và chấm dứt năng lực pháp luật dân sự của cá nhân.
dsc000111,"Điều 17 Nội dung năng lực pháp luật dân sự của cá nhân
Quyền nhân thân không gắn với tài sản và quyền nhân thân gắn với tài sản."
dsc000112,"Quy định về nội dung năng lực pháp luật dân sự của cá nhân, bao gồm quyền nhân thân."
dsc000113,"Điều 17 Nội dung năng lực pháp luật dân sự của cá nhân
Quyền nhân thân không gắn với tài sản và quyền nhân thân gắn với tài sản.
Quyền sở hữu, quyền thừa kế và quyền khác đối với tài sản.
Quyền tham gia quan hệ dân sự và có nghĩa vụ phát sinh từ quan hệ đó."
dsc000114,"Điều 17 Nội dung năng lực pháp luật dân sự của cá nhân
Quyền sở hữu, quyền thừa kế và quyền khác đối với tài sản."
dsc000115,Liệt kê một số nội dung thuộc năng lực pháp luật dân sự của cá nhân.
dsc000116,"Điều 17 Nội dung năng lực pháp luật dân sự của cá nhân
Quyền tham gia quan hệ dân sự và có nghĩa vụ phát sinh từ quan hệ đó."
dsc000117,Quy định về nội dung năng lực pháp luật dân sự của cá nhân.
dsc000118,"Điều 18 Không hạn chế năng lực pháp luật dân sự của cá nhân
Năng lực pháp luật dân sự của cá nhân không bị hạn chế, trừ trường hợp Bộ luật này, luật khác có liên quan quy định khác."
dsc000119,"Năng lực pháp luật dân sự của cá nhân không bị hạn chế, trừ trường hợp luật có quy định khác."
dsc000120,"Điều 19 Năng lực hành vi dân sự của cá nhân
Năng lực hành vi dân sự của cá nhân là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự."
dsc000121,Định nghĩa năng lực hành vi dân sự của cá nhân trong Bộ luật Dân sự.
dsc000122,"Điều 20 Người thành niên
Người thành niên là người từ đủ mười tám tuổi trở lên."
dsc000123,"Định nghĩa về người thành niên trong Bộ luật Dân sự, độ tuổi từ đủ 18 tuổi trở lên."
dsc000124,"Điều 20 Người thành niên
Người thành niên là người từ đủ mười tám tuổi trở lên.
Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp quy định tại các điều 22, 23 và 24 của Bộ luật này."
dsc000125,"Điều 20 Người thành niên
Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp quy định tại các điều 22, 23 và 24 của Bộ luật này."
dsc000126,Quy định về năng lực hành vi dân sự đầy đủ của người thành niên.
dsc000127,"Điều 21 Người chưa thành niên
Người chưa thành niên là người chưa đủ mười tám tuổi."
dsc000128,Định nghĩa người chưa thành niên theo độ tuổi.
dsc000129,"Điều 21 Người chưa thành niên
Người chưa thành niên là người chưa đủ mười tám tuổi.
Giao dịch dân sự của người chưa đủ sáu tuổi do người đại diện theo pháp luật của người đó xác lập, thực hiện.
Người từ đủ sáu tuổi đến chưa đủ mười lăm tuổi khi xác lập, thực hiện giao dịch dân sự phải được người đại diện theo pháp luật đồng ý, trừ giao dịch dân sự phục vụ nhu cầu sinh hoạt hàng ngày phù hợp với lứa tuổi.
Người từ đủ mười lăm tuổi đến chưa đủ mười tám tuổi tự mình xác lập, thực hiện giao dịch dân sự, trừ giao dịch dân sự liên quan đến bất động sản, động sản phải đăng ký và giao dịch dân sự khác theo quy định của luật phải được người đại diện theo pháp luật đồng ý."
dsc000130,"Điều 21 Người chưa thành niên
Giao dịch dân sự của người chưa đủ sáu tuổi do người đại diện theo pháp luật của người đó xác lập, thực hiện."
dsc000131,"Quy định về giao dịch dân sự của người chưa đủ sáu tuổi; người đại diện xác lập, thực hiện."
dsc000132,"Điều 21 Người chưa thành niên
Người từ đủ sáu tuổi đến chưa đủ mười lăm tuổi khi xác lập, thực hiện giao dịch dân sự phải được người đại diện theo pháp luật đồng ý, trừ giao dịch dân sự phục vụ nhu cầu sinh hoạt hàng ngày phù hợp với lứa tuổi."
dsc000133,Quy định về giao dịch dân sự của người từ đủ 6 tuổi đến dưới 15 tuổi.
dsc000134,"Điều 21 Người chưa thành niên
Người từ đủ mười lăm tuổi đến chưa đủ mười tám tuổi tự mình xác lập, thực hiện giao dịch dân sự, trừ giao dịch dân sự liên quan đến bất động sản, động sản phải đăng ký và giao dịch dân sự khác theo quy định của luật phải được người đại diện theo pháp luật đồng ý."
dsc000135,Quy định về khả năng tự mình xác lập giao dịch dân sự của người từ 15 đến dưới 18 tuổi.
dsc000136,"Điều 22 Mất năng lực hành vi dân sự
Khi một người do bị bệnh tâm thần hoặc mắc bệnh khác mà không thể nhận thức, làm chủ được hành vi thì theo yêu cầu của người có quyền, lợi ích liên quan hoặc của cơ quan, tổ chức hữu quan, Tòa án ra quyết định tuyên bố người này là người mất năng lực hành vi dân sự trên cơ sở kết luận giám định pháp y tâm thần. Khi không còn căn cứ tuyên bố một người mất năng lực hành vi dân sự thì theo yêu cầu của chính người đó hoặc của người có quyền, lợi ích liên quan hoặc của cơ quan, tổ chức hữu quan, Tòa án ra quyết định hủy bỏ quyết định tuyên bố mất năng lực hành vi dân sự."
dsc000137,Quy định về việc Tòa án tuyên bố và hủy bỏ quyết định tuyên bố mất năng lực hành vi dân sự.
