question_id,corpus_id
lvlq000180,lvlc000078
lvlq000180,lvlc000079
lvlq000181,lvlc000080
lvlq000181,lvlc000081
lvlq000181,lvlc000082
lvlq000182,lvlc000080
lvlq000182,lvlc000081
lvlq000182,lvlc000082
lvlq000183,lvlc000080
lvlq000183,lvlc000081
lvlq000183,lvlc000082
lvlq000184,lvlc000080
lvlq000184,lvlc000081
lvlq000184,lvlc000082
lvlq000185,lvlc000080
lvlq000185,lvlc000081
lvlq000185,lvlc000082
lvlq000186,lvlc000083
lvlq000186,lvlc000081
lvlq000186,lvlc000082
lvlq000187,lvlc000083
lvlq000187,lvlc000081
lvlq000187,lvlc000082
lvlq000188,lvlc000083
lvlq000188,lvlc000081
lvlq000188,lvlc000082
lvlq000189,lvlc000083
lvlq000189,lvlc000081
lvlq000189,lvlc000082
lvlq000190,lvlc000083
lvlq000190,lvlc000081
lvlq000190,lvlc000082
lvlq000191,lvlc000084
lvlq000191,lvlc000085
lvlq000191,lvlc000082
lvlq000192,lvlc000084
lvlq000192,lvlc000085
lvlq000192,lvlc000082
lvlq000193,lvlc000084
lvlq000193,lvlc000085
lvlq000193,lvlc000082
lvlq000194,lvlc000084
lvlq000194,lvlc000085
lvlq000194,lvlc000082
lvlq000195,lvlc000084
lvlq000195,lvlc000085
lvlq000195,lvlc000082
lvlq000196,lvlc000086
lvlq000196,lvlc000087
lvlq000196,lvlc000082
lvlq000197,lvlc000086
lvlq000197,lvlc000087
lvlq000197,lvlc000082
lvlq000198,lvlc000086
lvlq000198,lvlc000087
lvlq000198,lvlc000082
lvlq000199,lvlc000086
lvlq000199,lvlc000087
lvlq000199,lvlc000082
lvlq000200,lvlc000086
lvlq000200,lvlc000087
lvlq000200,lvlc000082
lvlq000201,lvlc000088
lvlq000201,lvlc000089
lvlq000201,lvlc000090
lvlq000202,lvlc000088
lvlq000202,lvlc000089
lvlq000202,lvlc000090
lvlq000203,lvlc000088
lvlq000203,lvlc000089
lvlq000203,lvlc000090
lvlq000204,lvlc000088
lvlq000204,lvlc000089
lvlq000204,lvlc000090
lvlq000205,lvlc000088
lvlq000205,lvlc000089
lvlq000205,lvlc000090
lvlq000206,lvlc000091
lvlq000206,lvlc000092
lvlq000206,lvlc000090
lvlq000207,lvlc000091
lvlq000207,lvlc000092
lvlq000207,lvlc000090
lvlq000208,lvlc000091
lvlq000208,lvlc000092
lvlq000208,lvlc000090
lvlq000209,lvlc000091
lvlq000209,lvlc000092
lvlq000209,lvlc000090
lvlq000210,lvlc000091
lvlq000210,lvlc000092
lvlq000210,lvlc000090
lvlq000211,lvlc000093
lvlq000211,lvlc000094
lvlq000211,lvlc000090
lvlq000212,lvlc000093
lvlq000212,lvlc000094
lvlq000212,lvlc000090
lvlq000213,lvlc000093
lvlq000213,lvlc000094
lvlq000213,lvlc000090
lvlq000214,lvlc000093
lvlq000214,lvlc000094
lvlq000214,lvlc000090
lvlq000215,lvlc000093
lvlq000215,lvlc000094
lvlq000215,lvlc000090
lvlq000216,lvlc000095
lvlq000216,lvlc000096
lvlq000216,lvlc000090
lvlq000217,lvlc000095
lvlq000217,lvlc000096
lvlq000217,lvlc000090
lvlq000218,lvlc000095
lvlq000218,lvlc000096
lvlq000218,lvlc000090
lvlq000219,lvlc000095
lvlq000219,lvlc000096
lvlq000219,lvlc000090
lvlq000220,lvlc000095
lvlq000220,lvlc000096
lvlq000220,lvlc000090
lvlq000221,lvlc000097
lvlq000221,lvlc000098
lvlq000221,lvlc000099
lvlq000222,lvlc000097
lvlq000222,lvlc000098
lvlq000222,lvlc000099
lvlq000223,lvlc000097
lvlq000223,lvlc000098
lvlq000223,lvlc000099
lvlq000224,lvlc000097
lvlq000224,lvlc000098
lvlq000224,lvlc000099
lvlq000225,lvlc000097
lvlq000225,lvlc000098
lvlq000225,lvlc000099
lvlq000226,lvlc000100
lvlq000226,lvlc000101
lvlq000226,lvlc000099
lvlq000227,lvlc000100
lvlq000227,lvlc000101
lvlq000227,lvlc000099
lvlq000228,lvlc000100
lvlq000228,lvlc000101
lvlq000228,lvlc000099
lvlq000229,lvlc000100
lvlq000229,lvlc000101
lvlq000229,lvlc000099
lvlq000230,lvlc000100
lvlq000230,lvlc000101
lvlq000230,lvlc000099
lvlq000231,lvlc000102
lvlq000231,lvlc000103
lvlq000231,lvlc000099
lvlq000232,lvlc000102
lvlq000232,lvlc000103
lvlq000232,lvlc000099
lvlq000233,lvlc000102
lvlq000233,lvlc000103
lvlq000233,lvlc000099
lvlq000234,lvlc000102
lvlq000234,lvlc000103
lvlq000234,lvlc000099
lvlq000235,lvlc000102
lvlq000235,lvlc000103
lvlq000235,lvlc000099
lvlq000236,lvlc000104
lvlq000236,lvlc000105
lvlq000236,lvlc000099
lvlq000237,lvlc000104
lvlq000237,lvlc000105
lvlq000237,lvlc000099
lvlq000238,lvlc000104
lvlq000238,lvlc000105
lvlq000238,lvlc000099
lvlq000239,lvlc000104
lvlq000239,lvlc000105
lvlq000239,lvlc000099
lvlq000240,lvlc000104
lvlq000240,lvlc000105
lvlq000240,lvlc000099
lvlq000241,lvlc000106
lvlq000241,lvlc000107
lvlq000241,lvlc000099
lvlq000242,lvlc000106
lvlq000242,lvlc000107
lvlq000242,lvlc000099
lvlq000243,lvlc000106
lvlq000243,lvlc000107
lvlq000243,lvlc000099
lvlq000244,lvlc000106
lvlq000244,lvlc000107
lvlq000244,lvlc000099
lvlq000245,lvlc000106
lvlq000245,lvlc000107
lvlq000245,lvlc000099
lvlq000246,lvlc000108
lvlq000246,lvlc000109
lvlq000246,lvlc000099
lvlq000247,lvlc000108
lvlq000247,lvlc000109
lvlq000247,lvlc000099
lvlq000248,lvlc000108
lvlq000248,lvlc000109
lvlq000248,lvlc000099
lvlq000249,lvlc000108
lvlq000249,lvlc000109
lvlq000249,lvlc000099
lvlq000250,lvlc000108
lvlq000250,lvlc000109
lvlq000250,lvlc000099
lvlq000251,lvlc000110
lvlq000251,lvlc000111
lvlq000251,lvlc000099
lvlq000252,lvlc000110
lvlq000252,lvlc000111
lvlq000252,lvlc000099
lvlq000253,lvlc000110
lvlq000253,lvlc000111
lvlq000253,lvlc000099
lvlq000254,lvlc000110
lvlq000254,lvlc000111
lvlq000254,lvlc000099
lvlq000255,lvlc000110
lvlq000255,lvlc000111
lvlq000255,lvlc000099
lvlq000256,lvlc000112
lvlq000256,lvlc000113
lvlq000257,lvlc000112
lvlq000257,lvlc000113
lvlq000258,lvlc000112
lvlq000258,lvlc000113
lvlq000259,lvlc000112
lvlq000259,lvlc000113
lvlq000260,lvlc000112
lvlq000260,lvlc000113
lvlq000261,lvlc000114
lvlq000261,lvlc000115
lvlq000261,lvlc000116
lvlq000262,lvlc000114
lvlq000262,lvlc000115
lvlq000262,lvlc000116
lvlq000263,lvlc000114
lvlq000263,lvlc000115
lvlq000263,lvlc000116
lvlq000264,lvlc000114
lvlq000264,lvlc000115
lvlq000264,lvlc000116
lvlq000265,lvlc000114
lvlq000265,lvlc000115
lvlq000265,lvlc000116
lvlq000266,lvlc000117
lvlq000266,lvlc000118
lvlq000266,lvlc000116
lvlq000267,lvlc000117
lvlq000267,lvlc000118
lvlq000267,lvlc000116
lvlq000268,lvlc000117
lvlq000268,lvlc000118
lvlq000268,lvlc000116
lvlq000269,lvlc000117
lvlq000269,lvlc000118
lvlq000269,lvlc000116
lvlq000270,lvlc000117
lvlq000270,lvlc000118
lvlq000270,lvlc000116
lvlq000271,lvlc000119
lvlq000271,lvlc000120
lvlq000271,lvlc000116
lvlq000272,lvlc000119
lvlq000272,lvlc000120
lvlq000272,lvlc000116
lvlq000273,lvlc000119
lvlq000273,lvlc000120
lvlq000273,lvlc000116
lvlq000274,lvlc000119
lvlq000274,lvlc000120
lvlq000274,lvlc000116
lvlq000275,lvlc000119
lvlq000275,lvlc000120
lvlq000275,lvlc000116
lvlq000276,lvlc000121
lvlq000276,lvlc000122
lvlq000276,lvlc000116
lvlq000277,lvlc000121
lvlq000277,lvlc000122
lvlq000277,lvlc000116
lvlq000278,lvlc000121
lvlq000278,lvlc000122
lvlq000278,lvlc000116
lvlq000279,lvlc000121
lvlq000279,lvlc000122
lvlq000279,lvlc000116
lvlq000280,lvlc000121
lvlq000280,lvlc000122
lvlq000280,lvlc000116
lvlq000281,lvlc000123
lvlq000281,lvlc000124
lvlq000282,lvlc000123
lvlq000282,lvlc000124
lvlq000283,lvlc000123
lvlq000283,lvlc000124
lvlq000284,lvlc000123
lvlq000284,lvlc000124
lvlq000285,lvlc000123
lvlq000285,lvlc000124
lvlq000286,lvlc000125
lvlq000286,lvlc000126
lvlq000286,lvlc000127
lvlq000287,lvlc000125
lvlq000287,lvlc000126
lvlq000287,lvlc000127
lvlq000288,lvlc000125
lvlq000288,lvlc000126
lvlq000288,lvlc000127
lvlq000289,lvlc000125
lvlq000289,lvlc000126
lvlq000289,lvlc000127
lvlq000290,lvlc000125
lvlq000290,lvlc000126
lvlq000290,lvlc000127
lvlq000291,lvlc000128
lvlq000291,lvlc000129
lvlq000291,lvlc000127
lvlq000292,lvlc000128
lvlq000292,lvlc000129
lvlq000292,lvlc000127
lvlq000293,lvlc000128
lvlq000293,lvlc000129
lvlq000293,lvlc000127
lvlq000294,lvlc000128
lvlq000294,lvlc000129
lvlq000294,lvlc000127
lvlq000295,lvlc000128
lvlq000295,lvlc000129
lvlq000295,lvlc000127
lvlq000296,lvlc000130
lvlq000296,lvlc000131
lvlq000296,lvlc000127
lvlq000297,lvlc000130
lvlq000297,lvlc000131
lvlq000297,lvlc000127
lvlq000298,lvlc000130
lvlq000298,lvlc000131
lvlq000298,lvlc000127
lvlq000299,lvlc000130
lvlq000299,lvlc000131
lvlq000299,lvlc000127
lvlq000300,lvlc000130
lvlq000300,lvlc000131
lvlq000300,lvlc000127
lvlq000301,lvlc000132
lvlq000301,lvlc000133
lvlq000301,lvlc000127
lvlq000302,lvlc000132
lvlq000302,lvlc000133
lvlq000302,lvlc000127
lvlq000303,lvlc000132
lvlq000303,lvlc000133
lvlq000303,lvlc000127
lvlq000304,lvlc000132
lvlq000304,lvlc000133
lvlq000304,lvlc000127
lvlq000305,lvlc000132
lvlq000305,lvlc000133
lvlq000305,lvlc000127
lvlq000306,lvlc000134
lvlq000306,lvlc000135
lvlq000306,lvlc000136
lvlq000307,lvlc000134
lvlq000307,lvlc000135
lvlq000307,lvlc000136
lvlq000308,lvlc000134
lvlq000308,lvlc000135
lvlq000308,lvlc000136
lvlq000309,lvlc000134
lvlq000309,lvlc000135
lvlq000309,lvlc000136
lvlq000310,lvlc000134
lvlq000310,lvlc000135
lvlq000310,lvlc000136
lvlq000311,lvlc000137
lvlq000311,lvlc000138
lvlq000311,lvlc000136
lvlq000312,lvlc000137
lvlq000312,lvlc000138
lvlq000312,lvlc000136
lvlq000313,lvlc000137
lvlq000313,lvlc000138
lvlq000313,lvlc000136
lvlq000314,lvlc000137
lvlq000314,lvlc000138
lvlq000314,lvlc000136
lvlq000315,lvlc000137
lvlq000315,lvlc000138
lvlq000315,lvlc000136
lvlq000316,lvlc000139
lvlq000316,lvlc000140
lvlq000316,lvlc000136
lvlq000317,lvlc000139
lvlq000317,lvlc000140
lvlq000317,lvlc000136
lvlq000318,lvlc000139
lvlq000318,lvlc000140
lvlq000318,lvlc000136
lvlq000319,lvlc000139
lvlq000319,lvlc000140
lvlq000319,lvlc000136
lvlq000320,lvlc000139
lvlq000320,lvlc000140
lvlq000320,lvlc000136
lvlq000321,lvlc000141
lvlq000321,lvlc000142
lvlq000321,lvlc000136
lvlq000322,lvlc000141
lvlq000322,lvlc000142
lvlq000322,lvlc000136
lvlq000323,lvlc000141
lvlq000323,lvlc000142
lvlq000323,lvlc000136
lvlq000324,lvlc000141
lvlq000324,lvlc000142
lvlq000324,lvlc000136
lvlq000325,lvlc000141
lvlq000325,lvlc000142
lvlq000325,lvlc000136
lvlq000326,lvlc000143
lvlq000326,lvlc000135
lvlq000326,lvlc000136
lvlq000327,lvlc000143
lvlq000327,lvlc000135
lvlq000327,lvlc000136
lvlq000328,lvlc000143
lvlq000328,lvlc000135
lvlq000328,lvlc000136
lvlq000329,lvlc000143
lvlq000329,lvlc000135
lvlq000329,lvlc000136
lvlq000330,lvlc000143
lvlq000330,lvlc000135
lvlq000330,lvlc000136
lvlq000331,lvlc000144
lvlq000331,lvlc000145
lvlq000331,lvlc000136
lvlq000332,lvlc000144
lvlq000332,lvlc000145
lvlq000332,lvlc000136
lvlq000333,lvlc000144
lvlq000333,lvlc000145
lvlq000333,lvlc000136
lvlq000334,lvlc000144
lvlq000334,lvlc000145
lvlq000334,lvlc000136
lvlq000335,lvlc000144
lvlq000335,lvlc000145
lvlq000335,lvlc000136
lvlq000336,lvlc000146
lvlq000336,lvlc000147
lvlq000336,lvlc000136
lvlq000337,lvlc000146
lvlq000337,lvlc000147
lvlq000337,lvlc000136
lvlq000338,lvlc000146
lvlq000338,lvlc000147
lvlq000338,lvlc000136
lvlq000339,lvlc000146
lvlq000339,lvlc000147
lvlq000339,lvlc000136
lvlq000340,lvlc000146
lvlq000340,lvlc000147
lvlq000340,lvlc000136
lvlq000341,lvlc000148
lvlq000341,lvlc000149
lvlq000341,lvlc000150
