question_id,question
dsq000082,Nhà nước khuyến khích điều gì trong các giao dịch dân sự để thể hiện tinh thần 'mỗi người vì cộng đồng'?
dsq000083,Ông A cho rằng việc đòi nợ vào mùng 1 Tết là trái với truyền thống. Tòa án có chấp nhận lý do này để hoãn việc trả nợ không?
dsq000084,Thế nào là 'giá trị đạo đức cao đẹp' trong quan hệ dân sự?
dsq000085,Điều 7 Bộ luật Dân sự quy định như thế nào về việc bảo đảm giữ gìn bản sắc dân tộc trong quan hệ dân sự?
dsq000086,"Nếu tôi và hàng xóm có tranh chấp về việc xây tường rào, Nhà nước có bắt buộc chúng tôi phải hòa giải không?"
dsq000087,"Tôi muốn hòa giải tranh chấp đất đai với người quen, tôi nên bắt đầu từ đâu?"
dsq000088,"Anh A và chị B ly hôn, tranh chấp về tài sản chung. Tòa án yêu cầu hai bên hòa giải trước khi xét xử. Việc này có đúng không?"
dsq000089,Thế nào là 'hòa giải' trong quan hệ dân sự?
dsq000090,Điều luật nào khuyến khích việc hòa giải trong quan hệ dân sự?
dsq000091,"Nếu tôi tự mình tạo ra một phát minh, việc này có tự động tạo cho tôi quyền sở hữu trí tuệ không?"
dsq000092,Những cách nào một người có thể có được quyền sở hữu một căn nhà theo quy định của pháp luật?
dsq000093,"Ông A tự ý xây nhà trên phần đất của người khác. Hỏi, ông A có quyền gì đối với căn nhà đó không?"
dsq000094,Thế nào là 'căn cứ xác lập quyền dân sự'?
dsq000095,"Theo Bộ Luật Dân sự, quyền dân sự được xác lập từ những căn cứ nào?"
dsq000096,Việc tôi mua một chiếc xe máy cũ bằng hợp đồng có làm phát sinh quyền sở hữu của tôi đối với chiếc xe đó không?
dsq000097,Những loại quyền dân sự nào có thể được xác lập thông qua hợp đồng?
dsq000098,"Ông A ký hợp đồng thuê nhà với bà B. Sau đó, ông A tự ý cho người khác thuê lại căn nhà này mà không có sự đồng ý của bà B. Ông A có vi phạm gì không?"
dsq000099,Thế nào là 'căn cứ xác lập quyền dân sự'?
dsq000100,"Theo Bộ luật Dân sự, hợp đồng được quy định là căn cứ xác lập quyền dân sự như thế nào?"
dsq000101,Việc một người lập di chúc có được xem là căn cứ để người thừa kế có quyền đối với tài sản không?
dsq000102,Những loại hành động nào được xem là hành vi pháp lý đơn phương tạo ra quyền dân sự?
dsq000103,"Ông A treo thưởng cho ai tìm thấy con chó bị lạc của mình. Sau đó, ông A đổi ý không muốn trả thưởng nữa. Ông A có vi phạm không?"
dsq000104,Thế nào là 'hành vi pháp lý đơn phương'?
dsq000105,Điều luật nào quy định hành vi pháp lý đơn phương là căn cứ xác lập quyền dân sự?
dsq000106,Một tờ giấy viết tay hứa cho tặng nhà có được xem là căn cứ để xác lập quyền sở hữu nhà không?
dsq000107,Trong trường hợp nào thì quyết định của Tòa án được dùng làm căn cứ xác lập quyền dân sự?
dsq000108,"Ông A và bà B ly hôn, tòa án quyết định ông A được quyền nuôi con. Quyết định này có phải là căn cứ xác lập quyền dân sự không?"
dsq000109,Thế nào là 'cơ quan có thẩm quyền khác' theo quy định này?
dsq000110,Điều luật quy định như thế nào về quyết định của Tòa án là căn cứ xác lập quyền dân sự?
dsq000111,"Nếu tôi tự làm ra một sản phẩm thủ công mỹ nghệ, tôi có quyền sở hữu sản phẩm đó không?"
dsq000112,Làm thế nào để chứng minh quyền dân sự của tôi đối với một sáng chế?
dsq000113,Ông A tự ý sử dụng công thức sản xuất độc quyền của công ty B để sản xuất hàng hóa. Hỏi hành vi này có vi phạm pháp luật không?
dsq000114,Thế nào là 'kết quả của hoạt động sáng tạo ra đối tượng quyền sở hữu trí tuệ'?
dsq000115,Điều 8 Bộ luật Dân sự quy định những căn cứ nào để xác lập quyền dân sự?
dsq000116,Việc nhặt được của rơi rồi đem về nhà có phải là một cách để có quyền dân sự đối với món đồ đó không?
dsq000117,Những trường hợp chiếm hữu tài sản nào được coi là căn cứ xác lập quyền dân sự?
dsq000118,"Ông A tự ý xây nhà trên phần đất công, sau đó ông A nói rằng việc ông chiếm hữu đất đã lâu nên ông có quyền sử dụng đất. Điều này có đúng không?"
dsq000119,Thế nào là 'chiếm hữu tài sản' trong việc xác lập quyền dân sự?
dsq000120,Hãy trích dẫn điều luật quy định về việc chiếm hữu tài sản là căn cứ xác lập quyền dân sự.
dsq000121,"Nếu tôi vô tình tìm thấy một chiếc ví chứa tiền và sử dụng số tiền đó, việc này có được xem là xác lập quyền dân sự hợp pháp không?"
dsq000122,Trong trường hợp nào việc sử dụng tài sản mà không có căn cứ pháp luật lại dẫn đến xác lập quyền dân sự?
dsq000123,"Ông A tự ý xây nhà trên mảnh đất thuộc quyền sử dụng của người khác mà không có sự đồng ý. Sau 10 năm, ông A yêu cầu được công nhận quyền sở hữu đối với căn nhà này. Yêu cầu của ông A có hợp lệ không?"
dsq000124,Thế nào là 'căn cứ pháp luật' trong việc xác lập quyền dân sự liên quan đến tài sản?
dsq000125,"Điều 8 của Bộ luật Dân sự quy định như thế nào về việc sử dụng tài sản, được lợi về tài sản không có căn cứ pháp luật?"
dsq000126,"Nếu tôi bị người khác gây thiệt hại do hành vi vi phạm pháp luật, tôi có quyền yêu cầu bồi thường không?"
dsq000127,Khi nào thì một người có quyền dân sự phát sinh từ hành vi trái pháp luật của người khác?
dsq000128,"Ông A xây nhà trái phép trên đất của ông B, gây thiệt hại đến hoa màu của ông B. Ông B có những quyền gì?"
dsq000129,Thế nào là 'hành vi trái pháp luật' trong trường hợp này?
dsq000130,Căn cứ nào xác lập quyền dân sự khi có thiệt hại do hành vi trái pháp luật?
dsq000131,"Nếu tôi tự ý sửa chữa nhà hàng xóm khi họ đi vắng mà không được ai ủy quyền, hành động này có thể tạo ra quyền dân sự cho tôi không?"
dsq000132,"Trong trường hợp thực hiện công việc không có ủy quyền, những quyền lợi và nghĩa vụ nào phát sinh cho người thực hiện?"
dsq000133,Anh A thấy nhà hàng xóm bị cháy nên đã xông vào cứu chữa và bị thương. Anh A có quyền yêu cầu hàng xóm bồi thường chi phí cứu chữa và tiền thuốc men không?
dsq000134,Thế nào là 'thực hiện công việc không có ủy quyền'?
dsq000135,Điều luật nào của Bộ luật Dân sự quy định về 'thực hiện công việc không có ủy quyền' là căn cứ xác lập quyền dân sự?
dsq000136,"Ngoài những căn cứ đã liệt kê trong luật, có những cách nào khác để có được quyền dân sự không?"
dsq000137,Những yếu tố nào được xem là 'căn cứ khác do pháp luật quy định' để xác lập quyền dân sự?
dsq000138,Ông A nhận thừa kế một khoản tiền từ người bác ở nước ngoài. Khoản thừa kế này có được xem là căn cứ để ông A có quyền sử dụng số tiền đó không?
dsq000139,Thế nào là 'căn cứ xác lập quyền dân sự'?
dsq000140,Điều 8 Bộ Luật Dân Sự quy định như thế nào về căn cứ xác lập quyền dân sự?
dsq000141,Tôi có thể thực hiện quyền dân sự của mình một cách tùy tiện mà không cần tuân theo bất kỳ quy định nào không?
dsq000142,Tôi muốn biết khi thực hiện quyền dân sự thì cần phải lưu ý những điều gì?
dsq000143,"Ông A có quyền đòi nợ từ ông B. Tuy nhiên, ông A đã thuê một nhóm người đến nhà ông B để đe dọa và đòi nợ. Hỏi hành vi của ông A có vi phạm pháp luật không?"
dsq000144,Quyền dân sự được thực hiện 'theo ý chí của mình' có nghĩa là gì?
dsq000145,Vui lòng trích dẫn điều luật quy định về việc thực hiện quyền dân sự.
dsq000146,"Nếu tôi có quyền đòi nợ nhưng không đòi trong một thời gian dài, tôi có bị mất quyền này không?"
dsq000147,Trong trường hợp nào thì việc không thực hiện quyền dân sự dẫn đến mất quyền?
dsq000148,"Ông A có quyền sử dụng đất nhưng 10 năm không canh tác, bỏ hoang. Hỏi ông A có còn quyền sử dụng đất không?"
dsq000149,Quyền dân sự được hiểu là gì?
dsq000150,Điều 9 Bộ luật Dân sự quy định như thế nào về việc thực hiện quyền dân sự?
dsq000151,"Tôi có quyền sử dụng nhà của mình để kinh doanh, nhưng nếu việc này gây ồn ào ảnh hưởng đến hàng xóm thì tôi có bị coi là lạm dụng quyền không?"
dsq000152,Khi nào thì một hành vi thực hiện quyền dân sự bị coi là 'lạm dụng quyền'?
dsq000153,"Công ty A có quyền khai thác khoáng sản. Tuy nhiên, công ty này đã xả thải trái phép gây ô nhiễm môi trường nghiêm trọng cho khu vực xung quanh. Hỏi công ty A có vi phạm gì không?"
dsq000154,Thế nào là 'mục đích khác trái pháp luật' trong việc thực hiện quyền dân sự?
dsq000155,Điều luật nào quy định về việc giới hạn thực hiện quyền dân sự?
dsq000156,"Nếu tôi sử dụng quyền tự do ngôn luận để vu khống người khác, tòa có bảo vệ quyền này của tôi không?"
dsq000157,"Khi thực hiện quyền dân sự, tôi cần lưu ý điều gì để không bị hạn chế quyền?"
dsq000158,"Công ty A có quyền đòi nợ đối tác B. Tuy nhiên, công ty A cố tình trì hoãn việc thanh toán các khoản nợ khác để gây khó khăn cho đối tác B. Tòa án có thể can thiệp vào việc đòi nợ của công ty A không?"
dsq000159,Thế nào là 'không bảo vệ một phần hoặc toàn bộ quyền' trong trường hợp vi phạm?
dsq000160,"Điều gì sẽ xảy ra nếu cá nhân, pháp nhân không tuân thủ quy định về giới hạn thực hiện quyền dân sự?"
dsq000161,"Nếu một công ty bị đối tác vi phạm hợp đồng, công ty đó có quyền tự mình giải quyết tranh chấp mà không cần đến tòa án không?"
dsq000162,"Khi quyền lợi cá nhân bị xâm phạm, tôi có thể yêu cầu những cơ quan nào bảo vệ quyền lợi cho mình?"
dsq000163,Ông A tự ý xây nhà trên phần đất đang tranh chấp với ông B. Ông B đã tự thuê người đến phá dỡ công trình đó. Hỏi hành động của ông B có đúng luật không?
dsq000164,Thế nào là 'quyền dân sự' được bảo vệ theo điều luật này?
dsq000165,Điều luật quy định về quyền tự bảo vệ được thể hiện như thế nào?
dsq000166,Tôi có thể tự mình bảo vệ quyền lợi hợp pháp của mình khi bị xâm phạm không?
dsq000167,Tôi có thể sử dụng những cách nào để bảo vệ quyền dân sự của mình?
dsq000168,"Anh A bị công ty nợ lương, anh A đã đến trụ sở công ty đòi nợ và xảy ra xô xát với bảo vệ. Hỏi anh A có vi phạm pháp luật không?"
dsq000169,Quyền dân sự được bảo vệ trong trường hợp này bao gồm những quyền gì?
dsq000170,Điều luật này quy định như thế nào về việc công nhận và tôn trọng quyền dân sự?
dsq000171,"Nếu một người liên tục gây ồn ào vào ban đêm, tôi có thể yêu cầu họ chấm dứt hành vi này không?"
dsq000172,"Khi quyền dân sự của tôi bị xâm phạm, làm thế nào để yêu cầu chấm dứt hành vi xâm phạm đó?"
dsq000173,"Ông A xây nhà lấn chiếm sang đất của nhà bà B. Bà B yêu cầu ông A trả lại phần đất đã lấn chiếm. Ông A không đồng ý. Vậy, bà B có thể sử dụng phương thức 'buộc chấm dứt hành vi xâm phạm' trong trường hợp này như thế nào?"
dsq000174,Thế nào là 'buộc chấm dứt hành vi xâm phạm' quyền dân sự?
dsq000175,Điều 11 của Bộ luật Dân sự quy định về phương thức bảo vệ quyền dân sự như thế nào?
dsq000176,"Nếu một người tung tin đồn sai sự thật về tôi, tôi có thể yêu cầu họ phải xin lỗi công khai không?"
dsq000177,"Quy trình để yêu cầu một người xin lỗi, cải chính công khai như thế nào?"
dsq000178,Một tờ báo đăng tải thông tin sai lệch về hoạt động kinh doanh của công ty A. Công ty A yêu cầu báo phải đăng bài cải chính nhưng báo từ chối. Công ty A nên làm gì?
dsq000179,"Xin lỗi, cải chính công khai là gì?"
dsq000180,"Điều luật nào của Bộ luật Dân sự quy định về việc buộc xin lỗi, cải chính công khai để bảo vệ quyền dân sự?"
dsq000181,"Nếu một người đã hứa miệng tặng cho tôi chiếc xe máy nhưng sau đó đổi ý, tôi có thể yêu cầu tòa án buộc người đó phải tặng xe cho tôi không?"
dsq000182,Khi nào thì một người bị buộc phải thực hiện nghĩa vụ để bảo vệ quyền dân sự của người khác?
dsq000183,"Ông A ký hợp đồng xây nhà cho bà B. Sau khi nhận tiền ứng trước, ông A không xây nhà mà bỏ trốn. Bà B có thể làm gì để bảo vệ quyền lợi của mình?"
dsq000184,Nghĩa vụ trong trường hợp 'buộc thực hiện nghĩa vụ' được hiểu là gì?
dsq000185,Điều luật quy định về phương thức bảo vệ quyền dân sự 'buộc thực hiện nghĩa vụ' được viết như thế nào?
dsq000186,"Nếu tôi bị người khác xâm phạm đến quyền riêng tư, tôi có thể yêu cầu họ bồi thường thiệt hại không?"
dsq000187,Tôi cần làm gì để được bồi thường thiệt hại khi quyền dân sự của tôi bị xâm phạm?
dsq000188,"Anh A đăng tải thông tin sai sự thật về công ty B lên mạng xã hội, gây thiệt hại về uy tín và doanh thu cho công ty B. Công ty B có thể yêu cầu anh A bồi thường thiệt hại không?"
dsq000189,Thế nào là 'bồi thường thiệt hại' trong trường hợp quyền dân sự bị xâm phạm?
dsq000190,Điều luật nào trong Bộ luật Dân sự quy định về việc buộc bồi thường thiệt hại để bảo vệ quyền dân sự?
dsq000191,"Nếu tôi bị UBND xã phạt hành chính sai quy định, tôi có thể yêu cầu hủy quyết định này không?"
dsq000192,Làm thế nào để yêu cầu hủy một quyết định cá biệt mà tôi cho là trái pháp luật?
dsq000193,Ông A bị Giám đốc công ty kỷ luật bằng hình thức sa thải vì lý do không chính đáng. Hỏi ông A có thể sử dụng phương thức bảo vệ quyền dân sự nào liên quan đến quyết định của Giám đốc?
dsq000194,Quyết định cá biệt trái pháp luật được hiểu như thế nào?
dsq000195,Điều 11 Bộ luật Dân sự quy định như thế nào về hủy quyết định cá biệt để bảo vệ quyền dân sự?
dsq000196,Tôi có thể tự mình giải quyết tranh chấp với người khác mà không cần đến tòa án không?
dsq000197,"Nếu quyền lợi của tôi bị xâm phạm, tôi có thể sử dụng những cách nào để bảo vệ?"
dsq000198,Ông A và bà B tranh chấp về quyền sử dụng đất. Ông A tự ý xây tường rào trên phần đất tranh chấp. Hỏi hành vi của ông A có vi phạm quy định về bảo vệ quyền dân sự không?
dsq000199,Thế nào là 'tự bảo vệ' quyền dân sự?
dsq000200,"Ngoài các phương thức đã liệt kê, luật có quy định phương thức bảo vệ quyền dân sự nào khác không?"
dsq000201,"Tôi bị người khác vu khống trên mạng xã hội, tôi có được phép hack tài khoản của họ để xóa bài viết không?"
dsq000202,"Khi thực hiện quyền tự bảo vệ, cần tuân thủ những nguyên tắc nào?"
dsq000203,"Anh B bị người khác đánh gây thương tích nhẹ. Để trả thù, anh B thuê người đánh lại người kia gây thương tích nặng hơn. Hỏi hành vi của anh B có vi phạm quy định về tự bảo vệ quyền dân sự không?"
dsq000204,"Thế nào là 'tính chất, mức độ xâm phạm' trong việc tự bảo vệ quyền dân sự?"
dsq000205,Điều luật quy định về giới hạn của việc tự bảo vệ quyền dân sự được thể hiện như thế nào?
dsq000206,"Nếu tôi bị người khác tung tin sai sự thật gây ảnh hưởng đến công việc, tôi có được bồi thường không?"
dsq000207,Những yếu tố nào cần xem xét khi xác định mức bồi thường thiệt hại?
dsq000208,Công ty X gây ô nhiễm môi trường làm ảnh hưởng đến sức khỏe của người dân xung quanh. Hỏi công ty X có phải bồi thường cho người dân không?
dsq000209,Thế nào là 'thiệt hại' trong trường hợp quyền dân sự bị xâm phạm?
dsq000210,Điều luật quy định về bồi thường thiệt hại khi quyền dân sự bị xâm phạm được nêu như thế nào?
dsq000211,"Nếu tôi bị người khác lừa đảo chiếm đoạt tài sản, tôi có thể yêu cầu UBND xã giải quyết được không?"
dsq000212,"Tôi muốn nhờ pháp luật bảo vệ quyền lợi của mình, tôi cần làm những gì?"
dsq000213,"Công ty A chậm thanh toán tiền hàng cho công ty B. Công ty B đã gửi đơn đến Tòa án, đồng thời gửi đơn khiếu nại đến Sở Kế hoạch và Đầu tư yêu cầu thu hồi giấy phép kinh doanh của công ty A. Việc làm của công ty B có đúng không?"
dsq000214,Thế nào là 'quyền dân sự' được bảo vệ theo điều luật này?
dsq000215,Điều luật quy định trách nhiệm của Tòa án và cơ quan có thẩm quyền khác trong việc bảo vệ quyền dân sự như thế nào?
dsq000216,"Nếu Tòa án từ chối giải quyết tranh chấp đất đai vì cho rằng chưa có luật cụ thể, quyết định này có đúng không?"
dsq000217,Tòa án giải quyết vụ việc dân sự khi chưa có luật quy định cụ thể như thế nào?
dsq000218,Ông A kiện đòi bồi thường thiệt hại do ô nhiễm tiếng ồn vượt quá mức cho phép. Tòa án từ chối thụ lý vì chưa có quy định cụ thể về mức bồi thường trong trường hợp này. Tòa án có sai không?
dsq000219,"Thế nào là 'vụ, việc dân sự' mà Tòa án có thẩm quyền giải quyết?"
dsq000220,Điều luật nào quy định Tòa án không được từ chối giải quyết vụ việc dân sự?
dsq000221,Tòa án có được phép hủy một văn bản do UBND quận ban hành nếu văn bản đó xâm phạm quyền lợi của người dân không?
dsq000222,Khi nào thì một quyết định cá biệt có thể bị hủy để bảo vệ quyền dân sự?
dsq000223,Ông A bị cơ quan X kỷ luật bằng hình thức buộc thôi việc. Ông A cho rằng quyết định này trái pháp luật và ảnh hưởng đến quyền lợi của mình. Ông A nên làm gì?
dsq000224,Quyết định cá biệt được đề cập trong điều luật này được hiểu như thế nào?
dsq000225,Điều luật quy định như thế nào về quyền của Tòa án trong việc hủy quyết định cá biệt?
dsq000226,"Nếu một quyết định xử phạt hành chính sai luật bị hủy, tôi có đương nhiên được bồi thường thiệt hại?"
dsq000227,"Khi quyết định cá biệt trái pháp luật xâm phạm quyền của tôi bị hủy, tôi có thể làm gì để bảo vệ quyền lợi?"
dsq000228,"Ông A bị UBND xã thu hồi đất trái luật. Sau đó, quyết định thu hồi bị tòa án hủy. Nay ông A muốn đòi lại đất đã bị thu hồi và bồi thường thiệt hại thì phải làm gì?"
dsq000229,Quyết định cá biệt trái pháp luật được hiểu như thế nào trong trường hợp này?
dsq000230,Điều 15 Bộ luật Dân sự quy định như thế nào về việc bảo vệ quyền dân sự khi quyết định cá biệt bị hủy?
dsq000231,Một người vừa sinh ra có được hưởng quyền thừa kế tài sản từ gia đình không?
dsq000232,Năng lực pháp luật dân sự của một người được xác định như thế nào?
