corpus_id,content
hpc000014,"Điều 4
Đảng Cộng sản Việt Nam - Đội tiên phong của giai cấp công nhân, đồng thời là đội tiên phong của Nhân dân lao động và của dân tộc Việt Nam, đại biểu trung thành lợi ích của giai cấp công nhân, nhân dân lao động và của cả dân tộc, lấy chủ nghĩa Mác - Lênin và tư tưởng Hồ Chí Minh làm nền tảng tư tưởng, là lực lượng lãnh đạo Nhà nước và xã hội.
Đảng Cộng sản Việt Nam gắn bó mật thiết với Nhân dân, phục vụ Nhân dân, chịu sự giám sát của Nhân dân, chịu trách nhiệm trước Nhân dân về những quyết định của mình.
Các tổ chức của Đảng và đảng viên Đảng Cộng sản Việt Nam hoạt động trong khuôn khổ Hiến pháp và pháp luật."
hpc000015,"Điều 4
Đảng Cộng sản Việt Nam gắn bó mật thiết với Nhân dân, phục vụ Nhân dân, chịu sự giám sát của Nhân dân, chịu trách nhiệm trước Nhân dân về những quyết định của mình."
hpc000016,Vai trò lãnh đạo của Đảng Cộng sản Việt Nam và trách nhiệm giải trình trước Nhân dân.
hpc000017,"Điều 4
Các tổ chức của Đảng và đảng viên Đảng Cộng sản Việt Nam hoạt động trong khuôn khổ Hiến pháp và pháp luật."
hpc000018,Đảng Cộng sản Việt Nam hoạt động trong khuôn khổ Hiến pháp và pháp luật.
hpc000019,"Điều 5
Nước Cộng hòa xã hội chủ nghĩa Việt Nam là quốc gia thống nhất của các dân tộc cùng sinh sống trên đất nước Việt Nam."
hpc000020,Việt Nam là quốc gia thống nhất của các dân tộc cùng sinh sống.
hpc000021,"Điều 5
Nước Cộng hòa xã hội chủ nghĩa Việt Nam là quốc gia thống nhất của các dân tộc cùng sinh sống trên đất nước Việt Nam.
Các dân tộc bình đẳng, đoàn kết, tôn trọng và giúp nhau cùng phát triển; nghiêm cấm mọi hành vi kỳ thị, chia rẽ dân tộc.
Ngôn ngữ quốc gia là tiếng Việt. Các dân tộc có quyền dùng tiếng nói, chữ viết, giữ gìn bản sắc dân tộc, phát huy phong tục, tập quán, truyền thống và văn hóa tốt đẹp của mình.
Nhà nước thực hiện chính sách phát triển toàn diện và tạo điều kiện để các dân tộc thiểu số phát huy nội lực, cùng phát triển với đất nước."
hpc000022,"Điều 5
Các dân tộc bình đẳng, đoàn kết, tôn trọng và giúp nhau cùng phát triển; nghiêm cấm mọi hành vi kỳ thị, chia rẽ dân tộc."
hpc000023,Quy định về sự bình đẳng giữa các dân tộc tại Việt Nam và cấm phân biệt đối xử.
hpc000024,"Điều 5
Ngôn ngữ quốc gia là tiếng Việt. Các dân tộc có quyền dùng tiếng nói, chữ viết, giữ gìn bản sắc dân tộc, phát huy phong tục, tập quán, truyền thống và văn hóa tốt đẹp của mình."
hpc000025,Quy định về ngôn ngữ quốc gia và quyền của các dân tộc thiểu số
hpc000026,"Điều 5
Nhà nước thực hiện chính sách phát triển toàn diện và tạo điều kiện để các dân tộc thiểu số phát huy nội lực, cùng phát triển với đất nước."
hpc000027,Chính sách của Nhà nước về phát triển và tạo điều kiện cho các dân tộc thiểu số.
hpc000028,"Điều 6
Nhân dân thực hiện quyền lực nhà nước bằng dân chủ trực tiếp, bằng dân chủ đại diện thông qua Quốc hội, Hội đồng nhân dân và thông qua các cơ quan khác của Nhà nước."
hpc000029,Quy định về việc nhân dân thực hiện quyền lực nhà nước.
hpc000030,"Điều 7
Việc bầu cử đại biểu Quốc hội và đại biểu Hội đồng nhân dân được tiến hành theo nguyên tắc phổ thông, bình đẳng, trực tiếp và bỏ phiếu kín."
hpc000031,Nguyên tắc bầu cử đại biểu Quốc hội và Hội đồng nhân dân.
hpc000032,"Điều 7
Việc bầu cử đại biểu Quốc hội và đại biểu Hội đồng nhân dân được tiến hành theo nguyên tắc phổ thông, bình đẳng, trực tiếp và bỏ phiếu kín.
Đại biểu Quốc hội, đại biểu Hội đồng nhân dân bị cử tri hoặc Quốc hội, Hội đồng nhân dân bãi nhiệm khi không còn xứng đáng với sự tín nhiệm của Nhân dân."
hpc000033,"Điều 7
Đại biểu Quốc hội, đại biểu Hội đồng nhân dân bị cử tri hoặc Quốc hội, Hội đồng nhân dân bãi nhiệm khi không còn xứng đáng với sự tín nhiệm của Nhân dân."
hpc000034,Quy định về việc bãi nhiệm đại biểu Quốc hội và đại biểu Hội đồng nhân dân.
hpc000035,"Điều 8
Nhà nước được tổ chức và hoạt động theo Hiến pháp và pháp luật, quản lý xã hội bằng Hiến pháp và pháp luật, thực hiện nguyên tắc tập trung dân chủ."
hpc000036,Nguyên tắc tổ chức và hoạt động của Nhà nước CHXHCN Việt Nam: Pháp quyền và tập trung dân chủ.
hpc000037,"Điều 8
Nhà nước được tổ chức và hoạt động theo Hiến pháp và pháp luật, quản lý xã hội bằng Hiến pháp và pháp luật, thực hiện nguyên tắc tập trung dân chủ.
Các cơ quan nhà nước, cán bộ, công chức, viên chức phải tôn trọng Nhân dân, tận tụy phục vụ Nhân dân, liên hệ chặt chẽ với Nhân dân, lắng nghe ý kiến và chịu sự giám sát của Nhân dân; kiên quyết đấu tranh chống tham nhũng, lãng phí và mọi biểu hiện quan liêu, hách dịch, cửa quyền."
hpc000038,"Điều 8
Các cơ quan nhà nước, cán bộ, công chức, viên chức phải tôn trọng Nhân dân, tận tụy phục vụ Nhân dân, liên hệ chặt chẽ với Nhân dân, lắng nghe ý kiến và chịu sự giám sát của Nhân dân; kiên quyết đấu tranh chống tham nhũng, lãng phí và mọi biểu hiện quan liêu, hách dịch, cửa quyền."
hpc000039,"Trách nhiệm của cơ quan nhà nước và cán bộ, công chức, viên chức đối với Nhân dân."
hpc000040,"Điều 9
Mặt trận Tổ quốc Việt Nam là tổ chức liên minh chính trị, liên hiệp tự nguyện của tổ chức chính trị, các tổ chức chính trị - xã hội, tổ chức xã hội và các cá nhân tiêu biểu trong các giai cấp, tầng lớp xã hội, dân tộc, tôn giáo, người Việt Nam định cư ở nước ngoài. Mặt trận Tổ quốc Việt Nam là cơ sở chính trị của chính quyền nhân dân; đại diện, bảo vệ quyền và lợi ích hợp pháp, chính đáng của Nhân dân; tập hợp, phát huy sức mạnh đại đoàn kết toàn dân tộc, thực hiện dân chủ, tăng cường đồng thuận xã hội; giám sát, phản biện xã hội; tham gia xây dựng Đảng, Nhà nước, hoạt động đối ngoại nhân dân góp phần xây dựng và bảo vệ Tổ quốc."
hpc000041,"Quy định về vị trí, vai trò và chức năng của Mặt trận Tổ quốc Việt Nam."
hpc000042,"Điều 9
Mặt trận Tổ quốc Việt Nam là tổ chức liên minh chính trị, liên hiệp tự nguyện của tổ chức chính trị, các tổ chức chính trị - xã hội, tổ chức xã hội và các cá nhân tiêu biểu trong các giai cấp, tầng lớp xã hội, dân tộc, tôn giáo, người Việt Nam định cư ở nước ngoài. Mặt trận Tổ quốc Việt Nam là cơ sở chính trị của chính quyền nhân dân; đại diện, bảo vệ quyền và lợi ích hợp pháp, chính đáng của Nhân dân; tập hợp, phát huy sức mạnh đại đoàn kết toàn dân tộc, thực hiện dân chủ, tăng cường đồng thuận xã hội; giám sát, phản biện xã hội; tham gia xây dựng Đảng, Nhà nước, hoạt động đối ngoại nhân dân góp phần xây dựng và bảo vệ Tổ quốc.
Công đoàn Việt Nam, Hội nông dân Việt Nam, Đoàn thanh niên cộng sản Hồ Chí Minh, Hội liên hiệp phụ nữ Việt Nam, Hội cựu chiến binh Việt Nam là các tổ chức chính trị - xã hội được thành lập trên cơ sở tự nguyện, đại diện và bảo vệ quyền, lợi ích hợp pháp, chính đáng của thành viên, hội viên tổ chức mình; cùng các tổ chức thành viên khác của Mặt trận phối hợp và thống nhất hành động trong Mặt trận Tổ quốc Việt Nam.
Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác hoạt động trong khuôn khổ Hiến pháp và pháp luật. Nhà nước tạo điều kiện để Mặt trận Tổ quốc Việt Nam các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác hoạt động."
hpc000043,"Điều 9
Công đoàn Việt Nam, Hội nông dân Việt Nam, Đoàn thanh niên cộng sản Hồ Chí Minh, Hội liên hiệp phụ nữ Việt Nam, Hội cựu chiến binh Việt Nam là các tổ chức chính trị - xã hội được thành lập trên cơ sở tự nguyện, đại diện và bảo vệ quyền, lợi ích hợp pháp, chính đáng của thành viên, hội viên tổ chức mình; cùng các tổ chức thành viên khác của Mặt trận phối hợp và thống nhất hành động trong Mặt trận Tổ quốc Việt Nam."
hpc000044,"Vị trí, vai trò của các tổ chức chính trị - xã hội trong hệ thống chính trị Việt Nam."
hpc000045,"Điều 9
Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác hoạt động trong khuôn khổ Hiến pháp và pháp luật. Nhà nước tạo điều kiện để Mặt trận Tổ quốc Việt Nam các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác hoạt động."
hpc000046,Quy định về hoạt động của Mặt trận Tổ quốc Việt Nam và các tổ chức xã hội.
hpc000047,"Điều 10
Công đoàn Việt Nam là tổ chức chính trị - xã hội của giai cấp công nhân và của người lao động được thành lập trên cơ sở tự nguyện, đại diện cho người lao động, chăm lo và bảo vệ quyền, lợi ích hợp pháp, chính đáng của người lao động; tham gia quản lý nhà nước, quản lý kinh tế - xã hội; tham gia kiểm tra, thanh tra, giám sát hoạt động của cơ quan nhà nước, tổ chức, đơn vị, doanh nghiệp về những vấn đề liên quan đến quyền, nghĩa vụ của người lao động; tuyên truyền, vận động người lao động học tập, nâng cao trình độ, kỹ năng nghề nghiệp, chấp hành pháp luật, xây dựng và bảo vệ Tổ quốc."
hpc000048,"Vị trí, vai trò và chức năng của Công đoàn Việt Nam theo Hiến pháp."
hpc000049,"Điều 11
Tổ quốc Việt Nam là thiêng liêng, bất khả xâm phạm."
hpc000050,Khẳng định chủ quyền lãnh thổ Việt Nam là thiêng liêng và bất khả xâm phạm.
hpc000051,"Điều 11
Tổ quốc Việt Nam là thiêng liêng, bất khả xâm phạm.
Mọi hành vi chống lại độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ, chống lại sự nghiệp xây dựng và bảo vệ Tổ quốc đều bị nghiêm trị."
hpc000052,"Điều 11
Mọi hành vi chống lại độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ, chống lại sự nghiệp xây dựng và bảo vệ Tổ quốc đều bị nghiêm trị."
hpc000053,"Nghiêm trị mọi hành vi xâm phạm độc lập, chủ quyền, thống nhất, toàn vẹn lãnh thổ và sự nghiệp xây dựng, bảo vệ Tổ quốc."
hpc000054,"Điều 12
Nước Cộng hòa xã hội chủ nghĩa Việt Nam thực hiện nhất quán đường lối đối ngoại độc lập, tự chủ, hòa bình, hữu nghị, hợp tác và phát triển; đa phương hóa, đa dạng hóa quan hệ, chủ động và tích cực hội nhập, hợp tác quốc tế trên cơ sở tôn trọng độc lập, chủ quyền và toàn vẹn lãnh thổ, không can thiệp vào công việc nội bộ của nhau, bình đẳng, cùng có lợi; tuân thủ Hiến chương Liên hợp quốc và điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên; là bạn, đối tác tin cậy và thành viên có trách nhiệm trong cộng đồng quốc tế vì lợi ích quốc gia, dân tộc, góp phần vào sự nghiệp hòa bình, độc lập dân tộc, dân chủ và tiến bộ xã hội trên thế giới."
hpc000055,Đường lối đối ngoại của nước Cộng hòa xã hội chủ nghĩa Việt Nam.
hpc000056,"Điều 13
Quốc kỳ nước Cộng hòa xã hội chủ nghĩa Việt Nam hình chữ nhật, chiều rộng bằng hai phần ba chiều dài, nền đỏ, ở giữa có ngôi sao vàng năm cánh."
hpc000057,"Quy định về hình dáng, kích thước và màu sắc của Quốc kỳ Việt Nam."
hpc000058,"Điều 13
Quốc kỳ nước Cộng hòa xã hội chủ nghĩa Việt Nam hình chữ nhật, chiều rộng bằng hai phần ba chiều dài, nền đỏ, ở giữa có ngôi sao vàng năm cánh.
Quốc huy nước Cộng hòa xã hội chủ nghĩa Việt Nam hình tròn, nền đỏ, ở giữa có ngôi sao vàng năm cánh, xung quanh có bông lúa, ở dưới có nửa bánh xe răng và dòng chữ Cộng hòa xã hội chủ nghĩa Việt Nam.
Quốc ca nước Cộng hòa xã hội chủ nghĩa Việt Nam là nhạc và lời của bài Tiến quân ca.
Quốc khánh nước Cộng hòa xã hội chủ nghĩa Việt Nam là ngày Tuyên ngôn độc lập 2 tháng 9 năm 1945.
Thủ đô nước Cộng hòa xã hội chủ nghĩa Việt Nam là Hà Nội."
hpc000059,"Điều 13
Quốc huy nước Cộng hòa xã hội chủ nghĩa Việt Nam hình tròn, nền đỏ, ở giữa có ngôi sao vàng năm cánh, xung quanh có bông lúa, ở dưới có nửa bánh xe răng và dòng chữ Cộng hòa xã hội chủ nghĩa Việt Nam."
hpc000060,Mô tả Quốc huy nước Cộng hòa xã hội chủ nghĩa Việt Nam.
hpc000061,"Điều 13
Quốc ca nước Cộng hòa xã hội chủ nghĩa Việt Nam là nhạc và lời của bài Tiến quân ca."
hpc000062,Quy định về Quốc ca của nước Cộng hòa xã hội chủ nghĩa Việt Nam.
hpc000063,"Điều 13
Quốc khánh nước Cộng hòa xã hội chủ nghĩa Việt Nam là ngày Tuyên ngôn độc lập 2 tháng 9 năm 1945."
hpc000064,Xác định ngày 2 tháng 9 là Quốc khánh của nước Cộng hòa xã hội chủ nghĩa Việt Nam.
hpc000065,"Điều 13
Thủ đô nước Cộng hòa xã hội chủ nghĩa Việt Nam là Hà Nội."
hpc000066,Quy định về Thủ đô của nước Cộng hòa xã hội chủ nghĩa Việt Nam.
hpc000067,"Điều 14
Ở nước Cộng hòa xã hội chủ nghĩa Việt Nam, các quyền con người, quyền công dân về chính trị, dân sự, kinh tế, văn hóa, xã hội được công nhận, tôn trọng, bảo vệ, bảo đảm theo Hiến pháp và pháp luật."
hpc000068,"Quy định chung về việc công nhận, tôn trọng, bảo vệ và bảo đảm quyền con người, quyền công dân ở Việt Nam."
hpc000069,"Điều 14
Ở nước Cộng hòa xã hội chủ nghĩa Việt Nam, các quyền con người, quyền công dân về chính trị, dân sự, kinh tế, văn hóa, xã hội được công nhận, tôn trọng, bảo vệ, bảo đảm theo Hiến pháp và pháp luật.
Quyền con người, quyền công dân chỉ có thể bị hạn chế theo quy định của luật trong trường hợp cần thiết vì lý do quốc phòng, an ninh quốc gia, trật tự, an toàn xã hội, đạo đức xã hội, sức khỏe của cộng đồng."
hpc000070,"Điều 14
Quyền con người, quyền công dân chỉ có thể bị hạn chế theo quy định của luật trong trường hợp cần thiết vì lý do quốc phòng, an ninh quốc gia, trật tự, an toàn xã hội, đạo đức xã hội, sức khỏe của cộng đồng."
hpc000071,"Quy định về giới hạn quyền con người, quyền công dân theo luật định."
hpc000072,"Điều 15
Quyền công dân không tách rời nghĩa vụ công dân."
hpc000073,"Quyền và nghĩa vụ công dân có mối quan hệ biện chứng, không thể tách rời."
hpc000074,"Điều 15
Quyền công dân không tách rời nghĩa vụ công dân.
Mọi người có nghĩa vụ tôn trọng quyền của người khác.
Công dân có trách nhiệm thực hiện nghĩa vụ đối với Nhà nước và xã hội.
Việc thực hiện quyền con người, quyền công dân không được xâm phạm lợi ích quốc gia, dân tộc, quyền và lợi ích hợp pháp của người khác."
hpc000075,"Điều 15
Mọi người có nghĩa vụ tôn trọng quyền của người khác."
hpc000076,Nghĩa vụ tôn trọng quyền của người khác là nghĩa vụ cơ bản của mọi người.
hpc000077,"Điều 15
Công dân có trách nhiệm thực hiện nghĩa vụ đối với Nhà nước và xã hội."
hpc000078,Công dân có trách nhiệm thực hiện nghĩa vụ đối với Nhà nước và xã hội.
hpc000079,"Điều 15
Việc thực hiện quyền con người, quyền công dân không được xâm phạm lợi ích quốc gia, dân tộc, quyền và lợi ích hợp pháp của người khác."
hpc000080,"Giới hạn của việc thực hiện quyền con người, quyền công dân."
hpc000081,"Điều 16
Mọi người đều bình đẳng trước pháp luật."
hpc000082,Nguyên tắc mọi người bình đẳng trước pháp luật được ghi nhận trong Hiến pháp.
hpc000083,"Điều 16
Mọi người đều bình đẳng trước pháp luật.
Không ai bị phân biệt đối xử trong đời sống chính trị, dân sự, kinh tế, văn hóa, xã hội."
hpc000084,"Điều 16
Không ai bị phân biệt đối xử trong đời sống chính trị, dân sự, kinh tế, văn hóa, xã hội."
hpc000085,Nguyên tắc không phân biệt đối xử trong mọi lĩnh vực đời sống xã hội.
hpc000086,"Điều 17
Công dân nước Cộng hòa xã hội chủ nghĩa Việt Nam là người có quốc tịch Việt Nam."
hpc000087,"Công dân Việt Nam là người có quốc tịch Việt Nam, theo quy định của Hiến pháp."
hpc000088,"Điều 17
Công dân nước Cộng hòa xã hội chủ nghĩa Việt Nam là người có quốc tịch Việt Nam.
Công dân Việt Nam không thể bị trục xuất, giao nộp cho nhà nước khác.
Công dân Việt Nam ở nước ngoài được Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam bảo hộ."
hpc000089,"Điều 17
Công dân Việt Nam không thể bị trục xuất, giao nộp cho nhà nước khác."
hpc000090,Công dân Việt Nam được bảo vệ trước nguy cơ bị trục xuất hoặc giao nộp cho nước ngoài.
hpc000091,"Điều 17
Công dân Việt Nam ở nước ngoài được Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam bảo hộ."
hpc000092,Nhà nước bảo hộ công dân Việt Nam ở nước ngoài.
hpc000093,"Điều 18
Người Việt Nam định cư ở nước ngoài là bộ phận không tách rời của cộng đồng dân tộc Việt Nam."
hpc000094,Khẳng định vị thế pháp lý của người Việt Nam định cư ở nước ngoài.
hpc000095,"Điều 18
Người Việt Nam định cư ở nước ngoài là bộ phận không tách rời của cộng đồng dân tộc Việt Nam.
Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam khuyến khích và tạo điều kiện để người Việt Nam định cư ở nước ngoài giữ gìn và phát huy bản sắc văn hóa dân tộc Việt Nam, giữ quan hệ gắn bó với gia đình và quê hương, góp phần xây dựng quê hương, đất nước."
hpc000096,"Điều 18
Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam khuyến khích và tạo điều kiện để người Việt Nam định cư ở nước ngoài giữ gìn và phát huy bản sắc văn hóa dân tộc Việt Nam, giữ quan hệ gắn bó với gia đình và quê hương, góp phần xây dựng quê hương, đất nước."
hpc000097,Nhà nước khuyến khích và tạo điều kiện cho người Việt Nam ở nước ngoài.
hpc000098,"Điều 19
Mọi người có quyền sống. Tính mạng con người được pháp luật bảo hộ. Không ai bị tước đoạt tính mạng trái luật."
hpc000099,Quyền sống của con người được pháp luật bảo vệ tuyệt đối.
hpc000100,"Điều 20
Mọi người có quyền bất khả xâm phạm về thân thể, được pháp luật bảo hộ về sức khoẻ, danh dự và nhân phẩm; không bị tra tấn, bạo lực, truy bức, nhục hình hay bất kỳ hình thức đối xử nào khác xâm phạm thân thể, sức khỏe, xúc phạm danh dự, nhân phẩm."
hpc000101,"Quyền bất khả xâm phạm về thân thể, được pháp luật bảo hộ về sức khỏe, danh dự, nhân phẩm."
hpc000102,"Điều 20
Mọi người có quyền bất khả xâm phạm về thân thể, được pháp luật bảo hộ về sức khoẻ, danh dự và nhân phẩm; không bị tra tấn, bạo lực, truy bức, nhục hình hay bất kỳ hình thức đối xử nào khác xâm phạm thân thể, sức khỏe, xúc phạm danh dự, nhân phẩm.
Không ai bị bắt nếu không có quyết định của Tòa án nhân dân, quyết định hoặc phê chuẩn của Viện kiểm sát nhân dân, trừ trường hợp phạm tội quả tang. Việc bắt, giam, giữ người do luật định.
Mọi người có quyền hiến mô, bộ phận cơ thể người và hiến xác theo quy định của luật. Việc thử nghiệm y học, dược học, khoa học hay bất kỳ hình thức thử nghiệm nào khác trên cơ thể người phải có sự đồng ý của người được thử nghiệm."
hpc000103,"Điều 20
Không ai bị bắt nếu không có quyết định của Tòa án nhân dân, quyết định hoặc phê chuẩn của Viện kiểm sát nhân dân, trừ trường hợp phạm tội quả tang. Việc bắt, giam, giữ người do luật định."
hpc000104,Quy định về quyền bất khả xâm phạm thân thể và điều kiện bắt người.
hpc000105,"Điều 20
Mọi người có quyền hiến mô, bộ phận cơ thể người và hiến xác theo quy định của luật. Việc thử nghiệm y học, dược học, khoa học hay bất kỳ hình thức thử nghiệm nào khác trên cơ thể người phải có sự đồng ý của người được thử nghiệm."
hpc000106,"Quy định về quyền hiến mô, bộ phận cơ thể, hiến xác và thử nghiệm trên cơ thể người."
hpc000107,"Điều 21
Mọi người có quyền bất khả xâm phạm về đời sống riêng tư, bí mật cá nhân và bí mật gia đình; có quyền bảo vệ danh dự, uy tín của mình. Thông tin về đời sống riêng tư, bí mật cá nhân, bí mật gia đình được pháp luật bảo đảm an toàn."
hpc000108,"Quy định về quyền bất khả xâm phạm đời tư, bí mật cá nhân, gia đình và bảo vệ danh dự, uy tín cá nhân."
hpc000109,"Điều 21
Mọi người có quyền bất khả xâm phạm về đời sống riêng tư, bí mật cá nhân và bí mật gia đình; có quyền bảo vệ danh dự, uy tín của mình. Thông tin về đời sống riêng tư, bí mật cá nhân, bí mật gia đình được pháp luật bảo đảm an toàn.
Mọi người có quyền bí mật thư tín, điện thoại, điện tín và các hình thức trao đổi thông tin riêng tư khác. Không ai được bóc mở, kiểm soát, thu giữ trái luật thư tín, điện thoại, điện tín và các hình thức trao đổi thông tin riêng tư của người khác."
hpc000110,"Điều 21
Mọi người có quyền bí mật thư tín, điện thoại, điện tín và các hình thức trao đổi thông tin riêng tư khác. Không ai được bóc mở, kiểm soát, thu giữ trái luật thư tín, điện thoại, điện tín và các hình thức trao đổi thông tin riêng tư của người khác."
hpc000111,"Quyền bí mật thư tín, điện thoại, điện tín và các hình thức trao đổi thông tin riêng tư."
hpc000112,"Điều 22
Công dân có quyền có nơi ở hợp pháp."
hpc000113,Công dân có quyền có nơi ở hợp pháp.
hpc000114,"Điều 22
Công dân có quyền có nơi ở hợp pháp.
Mọi người có quyền bất khả xâm phạm về chỗ ở. Không ai được tự ý vào chỗ ở của người khác nếu không được người đó đồng ý.
Việc khám xét chỗ ở do luật định."
hpc000115,"Điều 22
Mọi người có quyền bất khả xâm phạm về chỗ ở. Không ai được tự ý vào chỗ ở của người khác nếu không được người đó đồng ý."
hpc000116,Quy định về quyền bất khả xâm phạm về chỗ ở của công dân.
hpc000117,"Điều 22
Việc khám xét chỗ ở do luật định."
hpc000118,Quy định về quyền bất khả xâm phạm chỗ ở của công dân và việc khám xét chỗ ở phải tuân theo luật.
hpc000119,"Điều 23
Công dân có quyền tự do đi lại và cư trú ở trong nước, có quyền ra nước ngoài và từ nước ngoài về nước. Việc thực hiện các quyền này do pháp luật quy định."
hpc000120,"Quy định về quyền tự do đi lại, cư trú của công dân Việt Nam."
hpc000121,"Điều 24
Mọi người có quyền tự do tín ngưỡng, tôn giáo, theo hoặc không theo một tôn giáo nào. Các tôn giáo bình đẳng trước pháp luật."
hpc000122,"Quy định về quyền tự do tín ngưỡng, tôn giáo của mọi người ở Việt Nam."
hpc000123,"Điều 24
Mọi người có quyền tự do tín ngưỡng, tôn giáo, theo hoặc không theo một tôn giáo nào. Các tôn giáo bình đẳng trước pháp luật.
Nhà nước tôn trọng và bảo hộ quyền tự do tín ngưỡng, tôn giáo.
Không ai được xâm phạm tự do tín ngưỡng, tôn giáo hoặc lợi dụng tín ngưỡng, tôn giáo để vi phạm pháp luật."
hpc000124,"Điều 24
Nhà nước tôn trọng và bảo hộ quyền tự do tín ngưỡng, tôn giáo."
hpc000125,"Nhà nước bảo đảm quyền tự do tín ngưỡng, tôn giáo của mọi người."
hpc000126,"Điều 24
Không ai được xâm phạm tự do tín ngưỡng, tôn giáo hoặc lợi dụng tín ngưỡng, tôn giáo để vi phạm pháp luật."
hpc000127,"Bảo vệ quyền tự do tín ngưỡng, tôn giáo và ngăn chặn lợi dụng tín ngưỡng, tôn giáo vi phạm pháp luật."
hpc000128,"Điều 25
Công dân có quyền tự do ngôn luận, tự do báo chí, tiếp cận thông tin, hội họp, lập hội, biểu tình. Việc thực hiện các quyền này do pháp luật quy định."
hpc000129,"Quy định về quyền tự do ngôn luận, báo chí, tiếp cận thông tin, hội họp, lập hội, biểu tình của công dân."
hpc000130,"Điều 26
Công dân nam, nữ bình đẳng về mọi mặt. Nhà nước có chính sách bảo đảm quyền và cơ hội bình đẳng giới."
hpc000131,"Công dân nam, nữ bình đẳng về mọi mặt; Nhà nước bảo đảm bình đẳng giới."
hpc000132,"Điều 26
Công dân nam, nữ bình đẳng về mọi mặt. Nhà nước có chính sách bảo đảm quyền và cơ hội bình đẳng giới.
Nhà nước, xã hội và gia đình tạo điều kiện để phụ nữ phát triển toàn diện, phát huy vai trò của mình trong xã hội.
Nghiêm cấm phân biệt đối xử về giới."
hpc000133,"Điều 26
Nhà nước, xã hội và gia đình tạo điều kiện để phụ nữ phát triển toàn diện, phát huy vai trò của mình trong xã hội."
hpc000134,"Nhà nước, xã hội và gia đình tạo điều kiện cho sự phát triển toàn diện của phụ nữ."
