question_id,corpus_id
hpq000145,hpc000065
hpq000145,hpc000066
hpq000145,hpc000058
hpq000146,hpc000067
hpq000146,hpc000068
hpq000146,hpc000069
hpq000147,hpc000067
hpq000147,hpc000068
hpq000147,hpc000069
hpq000148,hpc000067
hpq000148,hpc000068
hpq000148,hpc000069
hpq000149,hpc000067
hpq000149,hpc000068
hpq000149,hpc000069
hpq000150,hpc000067
hpq000150,hpc000068
hpq000150,hpc000069
hpq000151,hpc000070
hpq000151,hpc000071
hpq000151,hpc000069
hpq000152,hpc000070
hpq000152,hpc000071
hpq000152,hpc000069
hpq000153,hpc000070
hpq000153,hpc000071
hpq000153,hpc000069
hpq000154,hpc000070
hpq000154,hpc000071
hpq000154,hpc000069
hpq000155,hpc000070
hpq000155,hpc000071
hpq000155,hpc000069
hpq000156,hpc000072
hpq000156,hpc000073
hpq000156,hpc000074
hpq000157,hpc000072
hpq000157,hpc000073
hpq000157,hpc000074
hpq000158,hpc000072
hpq000158,hpc000073
hpq000158,hpc000074
hpq000159,hpc000072
hpq000159,hpc000073
hpq000159,hpc000074
hpq000160,hpc000072
hpq000160,hpc000073
hpq000160,hpc000074
hpq000161,hpc000075
hpq000161,hpc000076
hpq000161,hpc000074
hpq000162,hpc000075
hpq000162,hpc000076
hpq000162,hpc000074
hpq000163,hpc000075
hpq000163,hpc000076
hpq000163,hpc000074
hpq000164,hpc000075
hpq000164,hpc000076
hpq000164,hpc000074
hpq000165,hpc000075
hpq000165,hpc000076
hpq000165,hpc000074
hpq000166,hpc000077
hpq000166,hpc000078
hpq000166,hpc000074
hpq000167,hpc000077
hpq000167,hpc000078
hpq000167,hpc000074
hpq000168,hpc000077
hpq000168,hpc000078
hpq000168,hpc000074
hpq000169,hpc000077
hpq000169,hpc000078
hpq000169,hpc000074
hpq000170,hpc000077
hpq000170,hpc000078
hpq000170,hpc000074
hpq000171,hpc000079
hpq000171,hpc000080
hpq000171,hpc000074
hpq000172,hpc000079
hpq000172,hpc000080
hpq000172,hpc000074
hpq000173,hpc000079
hpq000173,hpc000080
hpq000173,hpc000074
hpq000174,hpc000079
hpq000174,hpc000080
hpq000174,hpc000074
hpq000175,hpc000079
hpq000175,hpc000080
hpq000175,hpc000074
hpq000176,hpc000081
hpq000176,hpc000082
hpq000176,hpc000083
hpq000177,hpc000081
hpq000177,hpc000082
hpq000177,hpc000083
hpq000178,hpc000081
hpq000178,hpc000082
hpq000178,hpc000083
hpq000179,hpc000081
hpq000179,hpc000082
hpq000179,hpc000083
hpq000180,hpc000081
hpq000180,hpc000082
hpq000180,hpc000083
hpq000181,hpc000084
hpq000181,hpc000085
hpq000181,hpc000083
hpq000182,hpc000084
hpq000182,hpc000085
hpq000182,hpc000083
hpq000183,hpc000084
hpq000183,hpc000085
hpq000183,hpc000083
hpq000184,hpc000084
hpq000184,hpc000085
hpq000184,hpc000083
hpq000185,hpc000084
hpq000185,hpc000085
hpq000185,hpc000083
hpq000186,hpc000086
hpq000186,hpc000087
hpq000186,hpc000088
hpq000187,hpc000086
hpq000187,hpc000087
hpq000187,hpc000088
hpq000188,hpc000086
hpq000188,hpc000087
hpq000188,hpc000088
hpq000189,hpc000086
hpq000189,hpc000087
hpq000189,hpc000088
hpq000190,hpc000086
hpq000190,hpc000087
hpq000190,hpc000088
hpq000191,hpc000089
hpq000191,hpc000090
hpq000191,hpc000088
hpq000192,hpc000089
hpq000192,hpc000090
hpq000192,hpc000088
hpq000193,hpc000089
hpq000193,hpc000090
hpq000193,hpc000088
hpq000194,hpc000089
hpq000194,hpc000090
hpq000194,hpc000088
hpq000195,hpc000089
hpq000195,hpc000090
hpq000195,hpc000088
hpq000196,hpc000091
hpq000196,hpc000092
hpq000196,hpc000088
hpq000197,hpc000091
hpq000197,hpc000092
hpq000197,hpc000088
hpq000198,hpc000091
hpq000198,hpc000092
hpq000198,hpc000088
hpq000199,hpc000091
hpq000199,hpc000092
hpq000199,hpc000088
hpq000200,hpc000091
hpq000200,hpc000092
hpq000200,hpc000088
hpq000201,hpc000093
hpq000201,hpc000094
hpq000201,hpc000095
hpq000202,hpc000093
hpq000202,hpc000094
hpq000202,hpc000095
hpq000203,hpc000093
hpq000203,hpc000094
hpq000203,hpc000095
hpq000204,hpc000093
hpq000204,hpc000094
hpq000204,hpc000095
hpq000205,hpc000093
hpq000205,hpc000094
hpq000205,hpc000095
hpq000206,hpc000096
hpq000206,hpc000097
hpq000206,hpc000095
hpq000207,hpc000096
hpq000207,hpc000097
hpq000207,hpc000095
hpq000208,hpc000096
hpq000208,hpc000097
hpq000208,hpc000095
hpq000209,hpc000096
hpq000209,hpc000097
hpq000209,hpc000095
hpq000210,hpc000096
hpq000210,hpc000097
hpq000210,hpc000095
hpq000211,hpc000098
hpq000211,hpc000099
hpq000212,hpc000098
hpq000212,hpc000099
hpq000213,hpc000098
hpq000213,hpc000099
hpq000214,hpc000098
hpq000214,hpc000099
hpq000215,hpc000098
hpq000215,hpc000099
hpq000216,hpc000100
hpq000216,hpc000101
hpq000216,hpc000102
hpq000217,hpc000100
hpq000217,hpc000101
hpq000217,hpc000102
hpq000218,hpc000100
hpq000218,hpc000101
hpq000218,hpc000102
hpq000219,hpc000100
hpq000219,hpc000101
hpq000219,hpc000102
hpq000220,hpc000100
hpq000220,hpc000101
hpq000220,hpc000102
hpq000221,hpc000103
hpq000221,hpc000104
hpq000221,hpc000102
hpq000222,hpc000103
hpq000222,hpc000104
hpq000222,hpc000102
hpq000223,hpc000103
hpq000223,hpc000104
hpq000223,hpc000102
hpq000224,hpc000103
hpq000224,hpc000104
hpq000224,hpc000102
hpq000225,hpc000103
hpq000225,hpc000104
hpq000225,hpc000102
hpq000226,hpc000105
hpq000226,hpc000106
hpq000226,hpc000102
hpq000227,hpc000105
hpq000227,hpc000106
hpq000227,hpc000102
hpq000228,hpc000105
hpq000228,hpc000106
hpq000228,hpc000102
hpq000229,hpc000105
hpq000229,hpc000106
hpq000229,hpc000102
hpq000230,hpc000105
hpq000230,hpc000106
hpq000230,hpc000102
hpq000231,hpc000107
hpq000231,hpc000108
hpq000231,hpc000109
hpq000232,hpc000107
hpq000232,hpc000108
hpq000232,hpc000109
hpq000233,hpc000107
hpq000233,hpc000108
hpq000233,hpc000109
hpq000234,hpc000107
hpq000234,hpc000108
hpq000234,hpc000109
hpq000235,hpc000107
hpq000235,hpc000108
hpq000235,hpc000109
hpq000236,hpc000110
hpq000236,hpc000111
hpq000236,hpc000109
hpq000237,hpc000110
hpq000237,hpc000111
hpq000237,hpc000109
hpq000238,hpc000110
hpq000238,hpc000111
hpq000238,hpc000109
hpq000239,hpc000110
hpq000239,hpc000111
hpq000239,hpc000109
hpq000240,hpc000110
hpq000240,hpc000111
hpq000240,hpc000109
hpq000241,hpc000112
hpq000241,hpc000113
hpq000241,hpc000114
hpq000242,hpc000112
hpq000242,hpc000113
hpq000242,hpc000114
hpq000243,hpc000112
hpq000243,hpc000113
hpq000243,hpc000114
hpq000244,hpc000112
hpq000244,hpc000113
hpq000244,hpc000114
hpq000245,hpc000112
hpq000245,hpc000113
hpq000245,hpc000114
hpq000246,hpc000115
hpq000246,hpc000116
hpq000246,hpc000114
hpq000247,hpc000115
hpq000247,hpc000116
hpq000247,hpc000114
hpq000248,hpc000115
hpq000248,hpc000116
hpq000248,hpc000114
hpq000249,hpc000115
hpq000249,hpc000116
hpq000249,hpc000114
hpq000250,hpc000115
hpq000250,hpc000116
hpq000250,hpc000114
hpq000251,hpc000117
hpq000251,hpc000118
hpq000251,hpc000114
hpq000252,hpc000117
hpq000252,hpc000118
hpq000252,hpc000114
hpq000253,hpc000117
hpq000253,hpc000118
hpq000253,hpc000114
hpq000254,hpc000117
hpq000254,hpc000118
hpq000254,hpc000114
hpq000255,hpc000117
hpq000255,hpc000118
hpq000255,hpc000114
hpq000256,hpc000119
hpq000256,hpc000120
hpq000257,hpc000119
hpq000257,hpc000120
hpq000258,hpc000119
hpq000258,hpc000120
hpq000259,hpc000119
hpq000259,hpc000120
hpq000260,hpc000119
hpq000260,hpc000120
hpq000261,hpc000121
hpq000261,hpc000122
hpq000261,hpc000123
hpq000262,hpc000121
hpq000262,hpc000122
hpq000262,hpc000123
hpq000263,hpc000121
hpq000263,hpc000122
hpq000263,hpc000123
hpq000264,hpc000121
hpq000264,hpc000122
hpq000264,hpc000123
hpq000265,hpc000121
hpq000265,hpc000122
hpq000265,hpc000123
hpq000266,hpc000124
hpq000266,hpc000125
hpq000266,hpc000123
hpq000267,hpc000124
hpq000267,hpc000125
hpq000267,hpc000123
hpq000268,hpc000124
hpq000268,hpc000125
hpq000268,hpc000123
hpq000269,hpc000124
hpq000269,hpc000125
hpq000269,hpc000123
hpq000270,hpc000124
hpq000270,hpc000125
hpq000270,hpc000123
hpq000271,hpc000126
hpq000271,hpc000127
hpq000271,hpc000123
hpq000272,hpc000126
hpq000272,hpc000127
hpq000272,hpc000123
hpq000273,hpc000126
hpq000273,hpc000127
hpq000273,hpc000123
hpq000274,hpc000126
hpq000274,hpc000127
hpq000274,hpc000123
hpq000275,hpc000126
hpq000275,hpc000127
hpq000275,hpc000123
hpq000276,hpc000128
hpq000276,hpc000129
hpq000277,hpc000128
hpq000277,hpc000129
hpq000278,hpc000128
hpq000278,hpc000129
hpq000279,hpc000128
hpq000279,hpc000129
hpq000280,hpc000128
hpq000280,hpc000129
hpq000281,hpc000130
hpq000281,hpc000131
hpq000281,hpc000132
hpq000282,hpc000130
hpq000282,hpc000131
hpq000282,hpc000132
hpq000283,hpc000130
hpq000283,hpc000131
hpq000283,hpc000132
hpq000284,hpc000130
hpq000284,hpc000131
hpq000284,hpc000132
hpq000285,hpc000130
hpq000285,hpc000131
hpq000285,hpc000132
hpq000286,hpc000133
hpq000286,hpc000134
hpq000286,hpc000132
hpq000287,hpc000133
hpq000287,hpc000134
hpq000287,hpc000132
hpq000288,hpc000133
hpq000288,hpc000134
hpq000288,hpc000132
hpq000289,hpc000133
hpq000289,hpc000134
hpq000289,hpc000132
hpq000290,hpc000133
hpq000290,hpc000134
hpq000290,hpc000132
hpq000291,hpc000135
hpq000291,hpc000136
hpq000291,hpc000132
hpq000292,hpc000135
hpq000292,hpc000136
hpq000292,hpc000132
hpq000293,hpc000135
hpq000293,hpc000136
hpq000293,hpc000132
hpq000294,hpc000135
hpq000294,hpc000136
hpq000294,hpc000132
hpq000295,hpc000135
hpq000295,hpc000136
hpq000295,hpc000132
hpq000296,hpc000137
hpq000296,hpc000138
hpq000297,hpc000137
hpq000297,hpc000138
hpq000298,hpc000137
hpq000298,hpc000138
hpq000299,hpc000137
hpq000299,hpc000138
hpq000300,hpc000137
hpq000300,hpc000138
hpq000301,hpc000139
hpq000301,hpc000140
hpq000301,hpc000141
hpq000302,hpc000139
hpq000302,hpc000140
hpq000302,hpc000141
hpq000303,hpc000139
hpq000303,hpc000140
hpq000303,hpc000141
hpq000304,hpc000139
hpq000304,hpc000140
hpq000304,hpc000141
hpq000305,hpc000139
hpq000305,hpc000140
hpq000305,hpc000141
hpq000306,hpc000142
hpq000306,hpc000143
hpq000306,hpc000141
hpq000307,hpc000142
hpq000307,hpc000143
hpq000307,hpc000141
hpq000308,hpc000142
hpq000308,hpc000143
hpq000308,hpc000141
hpq000309,hpc000142
hpq000309,hpc000143
hpq000309,hpc000141
hpq000310,hpc000142
hpq000310,hpc000143
hpq000310,hpc000141
hpq000311,hpc000144
hpq000311,hpc000145
hpq000312,hpc000144
hpq000312,hpc000145
hpq000313,hpc000144
hpq000313,hpc000145
hpq000314,hpc000144
hpq000314,hpc000145
hpq000315,hpc000144
hpq000315,hpc000145
hpq000316,hpc000146
hpq000316,hpc000147
hpq000316,hpc000148
hpq000317,hpc000146
hpq000317,hpc000147
hpq000317,hpc000148
hpq000318,hpc000146
hpq000318,hpc000147
hpq000318,hpc000148
hpq000319,hpc000146
hpq000319,hpc000147
hpq000319,hpc000148
hpq000320,hpc000146
hpq000320,hpc000147
hpq000320,hpc000148
hpq000321,hpc000149
hpq000321,hpc000150
hpq000321,hpc000148
hpq000322,hpc000149
hpq000322,hpc000150
hpq000322,hpc000148
hpq000323,hpc000149
hpq000323,hpc000150
hpq000323,hpc000148
hpq000324,hpc000149
hpq000324,hpc000150
hpq000324,hpc000148
hpq000325,hpc000149
hpq000325,hpc000150
hpq000325,hpc000148
hpq000326,hpc000151
hpq000326,hpc000152
hpq000326,hpc000148
hpq000327,hpc000151
hpq000327,hpc000152
hpq000327,hpc000148
hpq000328,hpc000151
hpq000328,hpc000152
hpq000328,hpc000148
hpq000329,hpc000151
hpq000329,hpc000152
hpq000329,hpc000148
hpq000330,hpc000151
hpq000330,hpc000152
hpq000330,hpc000148
hpq000331,hpc000153
hpq000331,hpc000154
hpq000331,hpc000155
hpq000332,hpc000153
hpq000332,hpc000154
hpq000332,hpc000155
hpq000333,hpc000153
hpq000333,hpc000154
hpq000333,hpc000155
hpq000334,hpc000153
hpq000334,hpc000154
hpq000334,hpc000155
hpq000335,hpc000153
hpq000335,hpc000154
hpq000335,hpc000155
hpq000336,hpc000156
hpq000336,hpc000157
hpq000336,hpc000155
hpq000337,hpc000156
hpq000337,hpc000157
hpq000337,hpc000155
hpq000338,hpc000156
hpq000338,hpc000157
hpq000338,hpc000155
hpq000339,hpc000156
hpq000339,hpc000157
hpq000339,hpc000155
hpq000340,hpc000156
hpq000340,hpc000157
hpq000340,hpc000155
hpq000341,hpc000158
hpq000341,hpc000159
hpq000341,hpc000155
hpq000342,hpc000158
hpq000342,hpc000159
hpq000342,hpc000155
hpq000343,hpc000158
hpq000343,hpc000159
hpq000343,hpc000155
hpq000344,hpc000158
hpq000344,hpc000159
hpq000344,hpc000155
hpq000345,hpc000158
hpq000345,hpc000159
hpq000345,hpc000155
hpq000346,hpc000160
hpq000346,hpc000161
hpq000346,hpc000155
hpq000347,hpc000160
hpq000347,hpc000161
hpq000347,hpc000155
hpq000348,hpc000160
hpq000348,hpc000161
hpq000348,hpc000155
hpq000349,hpc000160
hpq000349,hpc000161
hpq000349,hpc000155
hpq000350,hpc000160
hpq000350,hpc000161
hpq000350,hpc000155
hpq000351,hpc000162
hpq000351,hpc000163
hpq000351,hpc000155
hpq000352,hpc000162
hpq000352,hpc000163
hpq000352,hpc000155
hpq000353,hpc000162
hpq000353,hpc000163
hpq000353,hpc000155
hpq000354,hpc000162
hpq000354,hpc000163
hpq000354,hpc000155
hpq000355,hpc000162
hpq000355,hpc000163
hpq000355,hpc000155
hpq000356,hpc000164
hpq000356,hpc000165
hpq000356,hpc000166
hpq000357,hpc000164
hpq000357,hpc000165
hpq000357,hpc000166
hpq000358,hpc000164
hpq000358,hpc000165
hpq000358,hpc000166
hpq000359,hpc000164
hpq000359,hpc000165
hpq000359,hpc000166
hpq000360,hpc000164
hpq000360,hpc000165
hpq000360,hpc000166
hpq000361,hpc000167
hpq000361,hpc000168
hpq000361,hpc000166
hpq000362,hpc000167
hpq000362,hpc000168
hpq000362,hpc000166
hpq000363,hpc000167
hpq000363,hpc000168
hpq000363,hpc000166
hpq000364,hpc000167
hpq000364,hpc000168
hpq000364,hpc000166
hpq000365,hpc000167
hpq000365,hpc000168
hpq000365,hpc000166
hpq000366,hpc000169
hpq000366,hpc000170
hpq000366,hpc000166
hpq000367,hpc000169
hpq000367,hpc000170
hpq000367,hpc000166
hpq000368,hpc000169
hpq000368,hpc000170
hpq000368,hpc000166
hpq000369,hpc000169
hpq000369,hpc000170
hpq000369,hpc000166
hpq000370,hpc000169
hpq000370,hpc000170
hpq000370,hpc000166
hpq000371,hpc000171
hpq000371,hpc000172
hpq000372,hpc000171
hpq000372,hpc000172
hpq000373,hpc000171
hpq000373,hpc000172
hpq000374,hpc000171
hpq000374,hpc000172
hpq000375,hpc000171
hpq000375,hpc000172
hpq000376,hpc000173
hpq000376,hpc000174
hpq000377,hpc000173
hpq000377,hpc000174
hpq000378,hpc000173
hpq000378,hpc000174
hpq000379,hpc000173
hpq000379,hpc000174
hpq000380,hpc000173
hpq000380,hpc000174
hpq000381,hpc000175
hpq000381,hpc000176
hpq000381,hpc000177
hpq000382,hpc000175
hpq000382,hpc000176
hpq000382,hpc000177
hpq000383,hpc000175
hpq000383,hpc000176
hpq000383,hpc000177
hpq000384,hpc000175
hpq000384,hpc000176
hpq000384,hpc000177
hpq000385,hpc000175
hpq000385,hpc000176
hpq000385,hpc000177
hpq000386,hpc000178
hpq000386,hpc000179
hpq000386,hpc000177
hpq000387,hpc000178
hpq000387,hpc000179
hpq000387,hpc000177
hpq000388,hpc000178
hpq000388,hpc000179
hpq000388,hpc000177
hpq000389,hpc000178
hpq000389,hpc000179
hpq000389,hpc000177
hpq000390,hpc000178
hpq000390,hpc000179
hpq000390,hpc000177
hpq000391,hpc000180
hpq000391,hpc000181
hpq000391,hpc000177
hpq000392,hpc000180
hpq000392,hpc000181
hpq000392,hpc000177
hpq000393,hpc000180
hpq000393,hpc000181
hpq000393,hpc000177
hpq000394,hpc000180
hpq000394,hpc000181
hpq000394,hpc000177
hpq000395,hpc000180
hpq000395,hpc000181
hpq000395,hpc000177
hpq000396,hpc000182
hpq000396,hpc000183
hpq000396,hpc000184
hpq000397,hpc000182
hpq000397,hpc000183
hpq000397,hpc000184
hpq000398,hpc000182
hpq000398,hpc000183
hpq000398,hpc000184
hpq000399,hpc000182
hpq000399,hpc000183
hpq000399,hpc000184
hpq000400,hpc000182
hpq000400,hpc000183
hpq000400,hpc000184
hpq000401,hpc000185
hpq000401,hpc000186
hpq000401,hpc000184
hpq000402,hpc000185
hpq000402,hpc000186
hpq000402,hpc000184
hpq000403,hpc000185
hpq000403,hpc000186
hpq000403,hpc000184
hpq000404,hpc000185
hpq000404,hpc000186
hpq000404,hpc000184
hpq000405,hpc000185
hpq000405,hpc000186
hpq000405,hpc000184
hpq000406,hpc000187
hpq000406,hpc000188
hpq000406,hpc000189
hpq000407,hpc000187
hpq000407,hpc000188
hpq000407,hpc000189
hpq000408,hpc000187
hpq000408,hpc000188
hpq000408,hpc000189
hpq000409,hpc000187
