corpus_id,content
lvlc000028,"Điều 5 Chính sách của Nhà nước về việc làm
Khuyến khích tổ chức, cá nhân tham gia tạo việc làm và tự tạo việc làm có thu nhập từ mức lương tối thiểu trở lên nhằm góp phần phát triển kinh tế - xã hội, phát triển thị trường lao động."
lvlc000029,Nhà nước khuyến khích tạo việc làm có thu nhập từ mức lương tối thiểu trở lên.
lvlc000030,"Điều 5 Chính sách của Nhà nước về việc làm
Có chính sách hỗ trợ tạo việc làm, phát triển thị trường lao động và bảo hiểm thất nghiệp."
lvlc000031,"Nhà nước có chính sách hỗ trợ tạo việc làm, phát triển thị trường lao động và bảo hiểm thất nghiệp."
lvlc000032,"Điều 5 Chính sách của Nhà nước về việc làm
Có chính sách đánh giá, cấp chứng chỉ kỹ năng nghề quốc gia gắn với việc nâng cao trình độ kỹ năng nghề."
lvlc000033,Nhà nước có chính sách đánh giá và cấp chứng chỉ kỹ năng nghề quốc gia.
lvlc000034,"Điều 5 Chính sách của Nhà nước về việc làm
Có chính sách ưu đãi đối với ngành, nghề sử dụng lao động có trình độ chuyên môn kỹ thuật cao hoặc sử dụng nhiều lao động phù hợp với điều kiện phát triển kinh tế - xã hội."
lvlc000035,Nhà nước ưu đãi ngành nghề sử dụng lao động trình độ cao hoặc sử dụng nhiều lao động.
lvlc000036,"Điều 5 Chính sách của Nhà nước về việc làm
Hỗ trợ người sử dụng lao động sử dụng nhiều lao động là người khuyết tật, lao động nữ, lao động là người dân tộc thiểu số."
lvlc000037,"Nhà nước hỗ trợ doanh nghiệp sử dụng nhiều lao động yếu thế (khuyết tật, nữ, dân tộc thiểu số)."
lvlc000038,"Điều 6 Nội dung quản lý nhà nước về việc làm
Ban hành và tổ chức thực hiện văn bản quy phạm pháp luật về việc làm."
lvlc000039,Nhà nước ban hành và thực thi các văn bản pháp luật về việc làm.
lvlc000040,"Điều 6 Nội dung quản lý nhà nước về việc làm
Ban hành và tổ chức thực hiện văn bản quy phạm pháp luật về việc làm.
Tuyên truyền, phổ biến và giáo dục pháp luật về việc làm.
Quản lý lao động, thông tin thị trường lao động, đánh giá, cấp chứng chỉ kỹ năng nghề quốc gia và bảo hiểm thất nghiệp.
Quản lý tổ chức và hoạt động của trung tâm dịch vụ việc làm, doanh nghiệp hoạt động dịch vụ việc làm.
Kiểm tra, thanh tra, giải quyết khiếu nại, tố cáo và xử lý vi phạm pháp luật về việc làm.
Hợp tác quốc tế về việc làm."
lvlc000041,"Điều 6 Nội dung quản lý nhà nước về việc làm
Tuyên truyền, phổ biến và giáo dục pháp luật về việc làm."
lvlc000042,"Nhà nước có trách nhiệm tuyên truyền, phổ biến và giáo dục pháp luật về việc làm."
lvlc000043,"Điều 6 Nội dung quản lý nhà nước về việc làm
Quản lý lao động, thông tin thị trường lao động, đánh giá, cấp chứng chỉ kỹ năng nghề quốc gia và bảo hiểm thất nghiệp."
lvlc000044,Luật Việc làm quy định nội dung quản lý nhà nước về các vấn đề liên quan đến lao động và thị trường lao động.
lvlc000045,"Điều 6 Nội dung quản lý nhà nước về việc làm
Quản lý tổ chức và hoạt động của trung tâm dịch vụ việc làm, doanh nghiệp hoạt động dịch vụ việc làm."
lvlc000046,Nhà nước quản lý các tổ chức dịch vụ việc làm (trung tâm và doanh nghiệp)
lvlc000047,"Điều 6 Nội dung quản lý nhà nước về việc làm
Kiểm tra, thanh tra, giải quyết khiếu nại, tố cáo và xử lý vi phạm pháp luật về việc làm."
lvlc000048,"Điều 6 Luật Việc làm quy định về nội dung quản lý nhà nước về việc làm, bao gồm kiểm tra, thanh tra, giải quyết khiếu nại, tố cáo và xử lý vi phạm pháp luật về việc làm."
lvlc000049,"Điều 6 Nội dung quản lý nhà nước về việc làm
Hợp tác quốc tế về việc làm."
lvlc000050,Điều 6 Luật Việc Làm quy định một trong các nội dung quản lý nhà nước về việc làm là hợp tác quốc tế.
lvlc000051,"Điều 7 Thẩm quyền quản lý nhà nước về việc làm
Chính phủ thống nhất quản lý nhà nước về việc làm trong phạm vi cả nước."
lvlc000052,Chính phủ có thẩm quyền cao nhất trong quản lý nhà nước về việc làm.
lvlc000053,"Điều 7 Thẩm quyền quản lý nhà nước về việc làm
Chính phủ thống nhất quản lý nhà nước về việc làm trong phạm vi cả nước.
Bộ Lao động - Thương binh và Xã hội chịu trách nhiệm trước Chính phủ thực hiện quản lý nhà nước về việc làm. Bộ, cơ quan ngang bộ trong phạm vi nhiệm vụ, quyền hạn của mình có trách nhiệm phối hợp với Bộ Lao động - Thương binh và Xã hội thực hiện quản lý nhà nước về việc làm.
Ủy ban nhân dân các cấp trong phạm vi nhiệm vụ, quyền hạn của mình, thực hiện quản lý nhà nước về việc làm tại địa phương."
lvlc000054,"Điều 7 Thẩm quyền quản lý nhà nước về việc làm
Bộ Lao động - Thương binh và Xã hội chịu trách nhiệm trước Chính phủ thực hiện quản lý nhà nước về việc làm. Bộ, cơ quan ngang bộ trong phạm vi nhiệm vụ, quyền hạn của mình có trách nhiệm phối hợp với Bộ Lao động - Thương binh và Xã hội thực hiện quản lý nhà nước về việc làm."
lvlc000055,"Quy định về thẩm quyền quản lý nhà nước về việc làm, tập trung vào vai trò của Bộ Lao động - Thương binh và Xã hội."
lvlc000056,"Điều 7 Thẩm quyền quản lý nhà nước về việc làm
Ủy ban nhân dân các cấp trong phạm vi nhiệm vụ, quyền hạn của mình, thực hiện quản lý nhà nước về việc làm tại địa phương."
lvlc000057,Ủy ban nhân dân các cấp quản lý nhà nước về việc làm tại địa phương.
lvlc000058,"Điều 8 Trách nhiệm của cơ quan, tổ chức và cá nhân về việc làm
Mặt trận Tổ quốc Việt Nam và các tổ chức thành viên trong phạm vi chức năng, nhiệm vụ của mình có trách nhiệm tuyên truyền, vận động cơ quan, doanh nghiệp, đơn vị, tổ chức và cá nhân tạo việc làm cho người lao động; tham gia với cơ quan nhà nước trong việc xây dựng và giám sát việc thực hiện chính sách, pháp luật về việc làm theo quy định của pháp luật."
lvlc000059,Quy định về trách nhiệm của Mặt trận Tổ quốc Việt Nam và các tổ chức thành viên trong lĩnh vực việc làm.
lvlc000060,"Điều 8 Trách nhiệm của cơ quan, tổ chức và cá nhân về việc làm
Mặt trận Tổ quốc Việt Nam và các tổ chức thành viên trong phạm vi chức năng, nhiệm vụ của mình có trách nhiệm tuyên truyền, vận động cơ quan, doanh nghiệp, đơn vị, tổ chức và cá nhân tạo việc làm cho người lao động; tham gia với cơ quan nhà nước trong việc xây dựng và giám sát việc thực hiện chính sách, pháp luật về việc làm theo quy định của pháp luật.
Cơ quan, tổ chức trong phạm vi nhiệm vụ, quyền hạn của mình có trách nhiệm tuyên truyền, phổ biến chính sách, pháp luật về việc làm; tạo việc làm; bảo vệ quyền và lợi ích hợp pháp của người lao động, người sử dụng lao động theo quy định của pháp luật.
Cá nhân có trách nhiệm chủ động tìm kiếm việc làm và tham gia tạo việc làm."
lvlc000061,"Điều 8 Trách nhiệm của cơ quan, tổ chức và cá nhân về việc làm
Cơ quan, tổ chức trong phạm vi nhiệm vụ, quyền hạn của mình có trách nhiệm tuyên truyền, phổ biến chính sách, pháp luật về việc làm; tạo việc làm; bảo vệ quyền và lợi ích hợp pháp của người lao động, người sử dụng lao động theo quy định của pháp luật."
lvlc000062,"Trách nhiệm tuyên truyền, tạo việc làm và bảo vệ quyền lợi liên quan đến việc làm của các cơ quan, tổ chức."
lvlc000063,"Điều 8 Trách nhiệm của cơ quan, tổ chức và cá nhân về việc làm
Cá nhân có trách nhiệm chủ động tìm kiếm việc làm và tham gia tạo việc làm."
lvlc000064,Quy định về trách nhiệm của cá nhân trong việc tự tạo và tìm kiếm việc làm.
lvlc000065,"Điều 9 Những hành vi bị nghiêm cấm
Phân biệt đối xử trong việc làm và nghề nghiệp."
lvlc000066,Nghiêm cấm mọi hành vi phân biệt đối xử trong lĩnh vực việc làm và nghề nghiệp.
lvlc000067,"Điều 9 Những hành vi bị nghiêm cấm
Phân biệt đối xử trong việc làm và nghề nghiệp.
Xâm phạm thân thể, danh dự, nhân phẩm, tài sản, quyền, lợi ích hợp pháp của người lao động, người sử dụng lao động.
Tuyển dụng, sử dụng người lao động vào làm việc trái quy định của pháp luật.
Dụ dỗ, hứa hẹn và quảng cáo gian dối để lừa gạt người lao động hoặc lợi dụng dịch vụ việc làm, thông tin thị trường lao động để thực hiện những hành vi trái pháp luật.
Gian lận, giả mạo hồ sơ trong việc thực hiện chính sách về việc làm.
Cản trở, gây khó khăn hoặc làm thiệt hại đến quyền và lợi ích hợp pháp của người lao động, người sử dụng lao động."
lvlc000068,"Điều 9 Những hành vi bị nghiêm cấm
Xâm phạm thân thể, danh dự, nhân phẩm, tài sản, quyền, lợi ích hợp pháp của người lao động, người sử dụng lao động."
lvlc000069,Luật Việc làm nghiêm cấm mọi hành vi xâm phạm người lao động và người sử dụng lao động.
lvlc000070,"Điều 9 Những hành vi bị nghiêm cấm
Tuyển dụng, sử dụng người lao động vào làm việc trái quy định của pháp luật."
lvlc000071,"Cấm tuyển dụng, sử dụng lao động trái luật"
lvlc000072,"Điều 9 Những hành vi bị nghiêm cấm
Dụ dỗ, hứa hẹn và quảng cáo gian dối để lừa gạt người lao động hoặc lợi dụng dịch vụ việc làm, thông tin thị trường lao động để thực hiện những hành vi trái pháp luật."
lvlc000073,"Cấm các hành vi gian dối, lừa gạt liên quan đến việc làm và thông tin thị trường lao động."
lvlc000074,"Điều 9 Những hành vi bị nghiêm cấm
Gian lận, giả mạo hồ sơ trong việc thực hiện chính sách về việc làm."
lvlc000075,"Nghiêm cấm mọi hành vi gian lận, giả mạo hồ sơ liên quan đến chính sách việc làm."
lvlc000076,"Điều 9 Những hành vi bị nghiêm cấm
Cản trở, gây khó khăn hoặc làm thiệt hại đến quyền và lợi ích hợp pháp của người lao động, người sử dụng lao động."
lvlc000077,Nghiêm cấm hành vi cản trở quyền lợi hợp pháp của người lao động và người sử dụng lao động.
lvlc000078,"Điều 10 Tín dụng ưu đãi tạo việc làm
Nhà nước thực hiện chính sách tín dụng ưu đãi để hỗ trợ tạo việc làm, duy trì và mở rộng việc làm từ Quỹ quốc gia về việc làm và các nguồn tín dụng khác."
lvlc000079,Nhà nước hỗ trợ tạo việc làm thông qua chính sách tín dụng ưu đãi từ Quỹ quốc gia về việc làm và các nguồn khác.
lvlc000080,"Điều 11 Quỹ quốc gia về việc làm
Nguồn hình thành Quỹ quốc gia về việc làm bao gồm:
Ngân sách nhà nước;"
lvlc000081,Quy định về nguồn hình thành Quỹ quốc gia về việc làm.
lvlc000082,"Điều 11 Quỹ quốc gia về việc làm
Nguồn hình thành Quỹ quốc gia về việc làm bao gồm:
Ngân sách nhà nước;
Nguồn hỗ trợ của tổ chức, cá nhân trong và ngoài nước;
Các nguồn hợp pháp khác.
Việc quản lý, sử dụng Quỹ quốc gia về việc làm theo quy định của pháp luật."
lvlc000083,"Điều 11 Quỹ quốc gia về việc làm
Nguồn hình thành Quỹ quốc gia về việc làm bao gồm:
Nguồn hỗ trợ của tổ chức, cá nhân trong và ngoài nước;"
lvlc000084,"Điều 11 Quỹ quốc gia về việc làm
Nguồn hình thành Quỹ quốc gia về việc làm bao gồm:
Các nguồn hợp pháp khác."
lvlc000085,Quy định về Quỹ quốc gia về việc làm và nguồn hình thành Quỹ.
lvlc000086,"Điều 11 Quỹ quốc gia về việc làm
Việc quản lý, sử dụng Quỹ quốc gia về việc làm theo quy định của pháp luật."
lvlc000087,"Quy định về Quỹ quốc gia về việc làm và việc quản lý, sử dụng Quỹ."
lvlc000088,"Điều 12 Đối tượng vay vốn từ Quỹ quốc gia về việc làm
Đối tượng được vay vốn từ Quỹ quốc gia về việc làm bao gồm:
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh;"
lvlc000089,Quy định về đối tượng được vay vốn ưu đãi từ Quỹ quốc gia về việc làm.
lvlc000090,"Điều 12 Đối tượng vay vốn từ Quỹ quốc gia về việc làm
Đối tượng được vay vốn từ Quỹ quốc gia về việc làm bao gồm:
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh;
Người lao động.
Đối tượng quy định tại khoản 1 Điều này thuộc các trường hợp sau đây được vay vốn từ Quỹ quốc gia về việc làm với mức lãi suất thấp hơn:
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh sử dụng nhiều lao động là người khuyết tật, người dân tộc thiểu số;
Người dân tộc thiểu số đang sinh sống tại vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn, người khuyết tật."
lvlc000091,"Điều 12 Đối tượng vay vốn từ Quỹ quốc gia về việc làm
Đối tượng được vay vốn từ Quỹ quốc gia về việc làm bao gồm:
Người lao động."
lvlc000092,Người lao động là đối tượng được vay vốn từ Quỹ quốc gia về việc làm.
lvlc000093,"Điều 12 Đối tượng vay vốn từ Quỹ quốc gia về việc làm
Đối tượng quy định tại khoản 1 Điều này thuộc các trường hợp sau đây được vay vốn từ Quỹ quốc gia về việc làm với mức lãi suất thấp hơn:
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh sử dụng nhiều lao động là người khuyết tật, người dân tộc thiểu số;"
lvlc000094,"Ưu đãi vay vốn cho doanh nghiệp sử dụng nhiều lao động là người khuyết tật, dân tộc thiểu số."
lvlc000095,"Điều 12 Đối tượng vay vốn từ Quỹ quốc gia về việc làm
Đối tượng quy định tại khoản 1 Điều này thuộc các trường hợp sau đây được vay vốn từ Quỹ quốc gia về việc làm với mức lãi suất thấp hơn:
Người dân tộc thiểu số đang sinh sống tại vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn, người khuyết tật."
lvlc000096,Ưu đãi vay vốn từ Quỹ quốc gia về việc làm cho người dân tộc thiểu số ở vùng đặc biệt khó khăn và người khuyết tật.
lvlc000097,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm a khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có dự án vay vốn khả thi tại địa phương, phù hợp với ngành, nghề sản xuất kinh doanh, thu hút thêm lao động vào làm việc ổn định;"
lvlc000098,Điều kiện để được vay vốn ưu đãi từ Quỹ quốc gia về việc làm.
lvlc000099,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm a khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có dự án vay vốn khả thi tại địa phương, phù hợp với ngành, nghề sản xuất kinh doanh, thu hút thêm lao động vào làm việc ổn định;
Dự án vay vốn có xác nhận của cơ quan, tổ chức có thẩm quyền nơi thực hiện dự án;
Có bảo đảm tiền vay.
Đối tượng quy định tại điểm b khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có năng lực hành vi dân sự đầy đủ;
Có nhu cầu vay vốn để tự tạo việc làm hoặc thu hút thêm lao động có xác nhận của cơ quan, tổ chức có thẩm quyền nơi thực hiện dự án;
Cư trú hợp pháp tại địa phương nơi thực hiện dự án.
Chính phủ quy định mức vay, thời hạn, lãi suất cho vay, trình tự, thủ tục vay vốn và điều kiện bảo đảm tiền vay."
lvlc000100,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm a khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Dự án vay vốn có xác nhận của cơ quan, tổ chức có thẩm quyền nơi thực hiện dự án;"
lvlc000101,Điều kiện vay vốn ưu đãi từ Quỹ quốc gia về việc làm
lvlc000102,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm a khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có bảo đảm tiền vay."
lvlc000103,Điều kiện để đối tượng được quy định tại điểm a khoản 1 Điều 12 Luật Việc làm được vay vốn từ Quỹ quốc gia về việc làm: Có bảo đảm tiền vay.
lvlc000104,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm b khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có năng lực hành vi dân sự đầy đủ;"
lvlc000105,Điều kiện vay vốn từ Quỹ quốc gia về việc làm cho đối tượng được ưu tiên.
lvlc000106,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm b khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Có nhu cầu vay vốn để tự tạo việc làm hoặc thu hút thêm lao động có xác nhận của cơ quan, tổ chức có thẩm quyền nơi thực hiện dự án;"
lvlc000107,Quy định về điều kiện vay vốn từ Quỹ quốc gia về việc làm cho đối tượng tự tạo việc làm.
lvlc000108,"Điều 13 Điều kiện vay vốn
Đối tượng quy định tại điểm b khoản 1 Điều 12 của Luật này được vay vốn từ Quỹ quốc gia về việc làm khi có đủ các điều kiện sau đây:
Cư trú hợp pháp tại địa phương nơi thực hiện dự án."
lvlc000109,"Điều kiện để một số đối tượng được vay vốn từ Quỹ quốc gia về việc làm, tập trung vào yêu cầu cư trú hợp pháp."
lvlc000110,"Điều 13 Điều kiện vay vốn
Chính phủ quy định mức vay, thời hạn, lãi suất cho vay, trình tự, thủ tục vay vốn và điều kiện bảo đảm tiền vay."
lvlc000111,Quy định khung về chính sách tín dụng ưu đãi nhằm hỗ trợ tạo việc làm.
lvlc000112,"Điều 14 Cho vay ưu đãi từ các nguồn tín dụng khác để hỗ trợ tạo việc làm
Căn cứ điều kiện kinh tế - xã hội trong từng thời kỳ, Nhà nước sử dụng các nguồn tín dụng khác để cho vay ưu đãi nhằm thực hiện các chính sách gián tiếp hỗ trợ tạo việc làm."
lvlc000113,Nhà nước hỗ trợ tạo việc làm thông qua chính sách cho vay ưu đãi.
lvlc000114,"Điều 15 Hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn
Căn cứ chiến lược, kế hoạch phát triển kinh tế - xã hội, Nhà nước hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn."
lvlc000115,Nhà nước hỗ trợ người lao động nông thôn chuyển đổi nghề nghiệp và việc làm.
lvlc000116,"Điều 15 Hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn
Căn cứ chiến lược, kế hoạch phát triển kinh tế - xã hội, Nhà nước hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn.
Người lao động ở khu vực nông thôn tham gia chuyển đổi nghề nghiệp, việc làm được hưởng các chế độ sau đây:
Hỗ trợ học nghề;
Tư vấn miễn phí về chính sách, pháp luật về lao động, việc làm, học nghề;
Giới thiệu việc làm miễn phí; Vay vốn từ Quỹ quốc gia về việc làm theo quy định tại các điều 11, 12 và 13 của Luật này."
lvlc000117,"Điều 15 Hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn
Người lao động ở khu vực nông thôn tham gia chuyển đổi nghề nghiệp, việc làm được hưởng các chế độ sau đây:
Hỗ trợ học nghề;"
lvlc000118,"Hỗ trợ học nghề cho lao động nông thôn chuyển đổi nghề nghiệp, việc làm."
lvlc000119,"Điều 15 Hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn
Người lao động ở khu vực nông thôn tham gia chuyển đổi nghề nghiệp, việc làm được hưởng các chế độ sau đây:
Tư vấn miễn phí về chính sách, pháp luật về lao động, việc làm, học nghề;"
lvlc000120,Hỗ trợ tư vấn miễn phí cho người lao động nông thôn chuyển đổi nghề nghiệp
lvlc000121,"Điều 15 Hỗ trợ chuyển đổi nghề nghiệp, việc làm cho người lao động ở khu vực nông thôn
Người lao động ở khu vực nông thôn tham gia chuyển đổi nghề nghiệp, việc làm được hưởng các chế độ sau đây:
Giới thiệu việc làm miễn phí; Vay vốn từ Quỹ quốc gia về việc làm theo quy định tại các điều 11, 12 và 13 của Luật này."
lvlc000122,Hỗ trợ người lao động nông thôn chuyển đổi nghề nghiệp và tìm kiếm việc làm mới.
lvlc000123,"Điều 16 Hỗ trợ học nghề cho người lao động ở khu vực nông thôn
Người lao động ở khu vực nông thôn học nghề dưới 03 tháng hoặc học nghề trình độ sơ cấp ở cơ sở đào tạo nghề được hỗ trợ chi phí học nghề theo quy định của Thủ tướng Chính phủ."
lvlc000124,Hỗ trợ chi phí học nghề ngắn hạn hoặc sơ cấp cho lao động nông thôn.
lvlc000125,"Điều 17 Hỗ trợ doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh tạo việc làm cho người lao động ở khu vực nông thôn
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh được Nhà nước hỗ trợ để phát triển sản xuất, kinh doanh, mở rộng việc làm tại chỗ cho người lao động ở khu vực nông thôn thông qua các hoạt động sau đây:"
lvlc000126,"Nhà nước hỗ trợ các doanh nghiệp vừa và nhỏ, hợp tác xã,... tạo việc làm ở nông thôn."
lvlc000127,"Điều 17 Hỗ trợ doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh tạo việc làm cho người lao động ở khu vực nông thôn
Doanh nghiệp nhỏ và vừa, hợp tác xã, tổ hợp tác, hộ kinh doanh được Nhà nước hỗ trợ để phát triển sản xuất, kinh doanh, mở rộng việc làm tại chỗ cho người lao động ở khu vực nông thôn thông qua các hoạt động sau đây:
Vay vốn từ Quỹ quốc gia về việc làm theo quy định tại các điều 11, 12 và 13 của Luật này;
Hỗ trợ cung cấp thông tin về thị trường tiêu thụ sản phẩm;
Miễn, giảm thuế theo quy định của pháp luật về thuế."
